pp_no,condition,trial,muscle,bin,Zdiff
p488,285,trial4,cheek,diff_bin1,NA
p488,285,trial4,cheek,diff_bin2,NA
p488,285,trial4,cheek,diff_bin3,NA
p488,285,trial4,cheek,diff_bin4,NA
p488,285,trial4,cheek,diff_bin5,NA
p488,285,trial4,cheek,diff_bin6,NA
p488,285,trial4,cheek,diff_bin7,NA
p488,285,trial4,cheek,diff_bin8,NA
p488,285,trial4,cheek,diff_bin9,NA
p488,285,trial4,cheek,diff_bin10,NA
p488,285,trial4,cheek,diff_bin11,NA
p488,285,trial4,cheek,diff_bin12,NA
p488,285,trial4,cheek,diff_bin13,NA
p488,285,trial4,cheek,diff_bin14,NA
p488,285,trial4,cheek,diff_bin15,NA
p488,285,trial4,cheek,diff_bin16,NA
p488,285,trial4,cheek,diff_bin17,NA
p488,285,trial4,cheek,diff_bin18,NA
p488,285,trial4,cheek,diff_bin19,NA
p488,285,trial4,cheek,diff_bin20,NA
p488,285,trial5,brow,diff_bin1,-0.561191419822734
p488,285,trial5,brow,diff_bin2,-0.974061450603888
p488,285,trial5,brow,diff_bin3,1.49556910330701
p488,285,trial5,brow,diff_bin4,0.957940839498219
p488,285,trial5,brow,diff_bin5,-0.165265681006664
p488,285,trial5,brow,diff_bin6,-0.490649037648654
p488,285,trial5,brow,diff_bin7,-1.12202983356286
p488,285,trial5,brow,diff_bin8,-0.141378936083664
p488,285,trial5,brow,diff_bin9,-0.117256853772261
p488,285,trial5,brow,diff_bin10,1.31353563337656
p488,285,trial5,brow,diff_bin11,-0.406957178897505
p488,285,trial5,brow,diff_bin12,NA
p488,285,trial5,brow,diff_bin13,-0.200183866011097
p488,285,trial5,brow,diff_bin14,1.19116019140652
p488,285,trial5,brow,diff_bin15,-1.18842439426632
p488,285,trial5,brow,diff_bin16,-0.297731213504528
p488,285,trial5,brow,diff_bin17,0.0366243810703628
p488,285,trial5,brow,diff_bin18,-0.345092862920821
p488,285,trial5,brow,diff_bin19,2.0243427978771
p488,285,trial5,brow,diff_bin20,0.781555466889469
p488,285,trial5,cheek,diff_bin1,NA
p488,285,trial5,cheek,diff_bin2,-0.0659920955371613
p488,285,trial5,cheek,diff_bin3,-2.14097212806992
p488,285,trial5,cheek,diff_bin4,-0.97118367265523
