pp_no,condition,bin,bin_no,trial,muscle,rms,meanRMS,sdRMS,outlier2SD,outlier1.5SD
pp5424,913,bin_0,0,trial7,cheek,3.0793,3.1216125,0.37438378489573654,FALSE,FALSE
pp543,285,bin_0,0,trial7,cheek,20.6878,14.6514125,9.658845112336524,FALSE,FALSE
pp543,913,bin_0,0,trial7,cheek,5.5848,11.554775,6.798084971887303,FALSE,FALSE
pp544,285,bin_0,0,trial7,cheek,6.3039,7.7204125,3.4877611641843904,FALSE,FALSE
pp544,913,bin_0,0,trial7,cheek,5.4013,7.418025,1.6085139323966968,FALSE,FALSE
pp545,285,bin_0,0,trial7,cheek,2.2509,3.3380125,1.344982748097005,FALSE,FALSE
pp545,913,bin_0,0,trial7,cheek,3.1256,4.8255875,3.8746732442647893,FALSE,FALSE
pp546,285,bin_0,0,trial7,cheek,3.3132,3.7103875,0.563958659674119,FALSE,FALSE
pp546,913,bin_0,0,trial7,cheek,12.2309,5.3634875,2.898896459707925,TRUE,TRUE
pp548,285,bin_0,0,trial7,cheek,4.5498,4.6373375,0.7917376873281418,FALSE,FALSE
pp548,913,bin_0,0,trial7,cheek,3.7611,4.063675,0.8752518539581293,FALSE,FALSE
pp549,285,bin_0,0,trial7,cheek,2.7667,3.183,0.45932660026857325,FALSE,FALSE
pp549,913,bin_0,0,trial7,cheek,3.4646,3.661675,1.3120283051715875,FALSE,FALSE
pp601,285,bin_0,0,trial7,cheek,5.0581,5.1558875,2.112930241859462,FALSE,FALSE
pp601,913,bin_0,0,trial7,cheek,6.3772,6.2021375,1.9981755585229672,FALSE,FALSE
pp602,285,bin_0,0,trial7,cheek,2.3688,2.7731624999999998,0.4479049323158399,FALSE,FALSE
pp602,913,bin_0,0,trial7,cheek,2.5708,3.8338375,1.0646294673164798,FALSE,FALSE
pp603,285,bin_0,0,trial7,cheek,4.6363,8.8210875,10.276555539456583,FALSE,FALSE
pp603,913,bin_0,0,trial7,cheek,3.1833,5.0070125,5.413514235539874,FALSE,FALSE
pp604,285,bin_0,0,trial7,cheek,4.3185,4.2968125,1.367514276172543,FALSE,FALSE
pp604,913,bin_0,0,trial7,cheek,4.4576,5.067775,3.463230618017146,FALSE,FALSE
pp605,285,bin_0,0,trial7,cheek,4.6312,5.036725,3.263360926910432,FALSE,FALSE
pp605,913,bin_0,0,trial7,cheek,5.2144,7.1431875,5.941066802817127,FALSE,FALSE
pp606,285,bin_0,0,trial7,cheek,5.9475,6.4715,1.383506596607744,FALSE,FALSE
pp606,913,bin_0,0,trial7,cheek,5.634,6.532525,2.096907705408132,FALSE,FALSE
pp607,285,bin_0,0,trial7,cheek,14.4582,12.101325000000001,9.958102459340047,FALSE,FALSE
pp607,913,bin_0,0,trial7,cheek,13.6154,13.3595375,12.585045392952644,FALSE,FALSE
pp608,285,bin_0,0,trial7,cheek,6.9632,7.8314375,1.9123378548912324,FALSE,FALSE
pp608,913,bin_0,0,trial7,cheek,4.635,8.0226625,4.192614880933071,FALSE,FALSE
pp609,285,bin_0,0,trial7,cheek,2.8099,4.765175,1.869427847344896,FALSE,FALSE
pp609,913,bin_0,0,trial7,cheek,4.4306,4.8208625000000005,1.5307106714926333,FALSE,FALSE
pp481,913,bin_0,0,trial7,cheek,14.8321,9.45885,7.598923024021233,FALSE,FALSE
5410,285,bin_0,0,trial8,cheek,6.1767,5.6276875,2.3206735595127177,FALSE,FALSE
p488,285,bin_0,0,trial8,cheek,2.6788,3.3384125,1.5159914119974427,FALSE,FALSE
pp481,285,bin_0,0,trial8,cheek,4.0035,7.5505375,6.507171680744144,FALSE,FALSE
pp4810,285,bin_0,0,trial8,cheek,5.7251,6.4496125,3.5237995461220546,FALSE,FALSE
pp4810,913,bin_0,0,trial8,cheek,8.6377,13.3114125,15.6467268709956,FALSE,FALSE
pp4811,285,bin_0,0,trial8,cheek,2.72,2.681175,0.446894863794287,FALSE,FALSE
pp4811,913,bin_0,0,trial8,cheek,3.305,3.041,0.7097139604899186,FALSE,FALSE
pp4812,285,bin_0,0,trial8,cheek,2.3018,2.4791125000000003,0.47532258951910006,FALSE,FALSE
pp4812,913,bin_0,0,trial8,cheek,10.9731,3.37295,3.0800525334109854,TRUE,TRUE
pp482,285,bin_0,0,trial8,cheek,21.1482,12.7260625,11.009604596498914,FALSE,FALSE
pp482,913,bin_0,0,trial8,cheek,9.7072,7.095375000000001,3.262977599305798,FALSE,FALSE
pp483,285,bin_0,0,trial8,cheek,15.8053,11.017900000000001,3.356397342815231,FALSE,FALSE
pp483,913,bin_0,0,trial8,cheek,30.7965,16.78825,10.702848186881312,FALSE,FALSE
pp485,285,bin_0,0,trial8,cheek,13.2311,9.8637625,2.694307103578368,FALSE,FALSE
pp485,913,bin_0,0,trial8,cheek,10.613,10.0220125,4.636742632322054,FALSE,FALSE
pp486,285,bin_0,0,trial8,cheek,5.0019,5.000875000000001,0.7590418767856527,FALSE,FALSE
pp486,913,bin_0,0,trial8,cheek,15.9955,6.1855375,4.006181882304789,TRUE,TRUE
pp488,913,bin_0,0,trial8,cheek,3.6973,5.2112625,6.610561146040155,FALSE,FALSE
pp489,285,bin_0,0,trial8,cheek,5.2887,11.91115,13.864035435203252,FALSE,FALSE
pp489,913,bin_0,0,trial8,cheek,10.5309,16.0717125,9.411134579154856,FALSE,FALSE
pp541,285,bin_0,0,trial8,cheek,10.9731,3.37295,3.0800525334109854,TRUE,TRUE
pp541,913,bin_0,0,trial8,cheek,10.6174,9.1144625,7.96710008578807,FALSE,FALSE
pp5410,913,bin_0,0,trial8,cheek,10.5649,6.563125,4.399892407694274,FALSE,FALSE
pp5411,285,bin_0,0,trial8,cheek,3.0893,3.407925,2.13854258633571,FALSE,FALSE
pp5411,913,bin_0,0,trial8,cheek,2.1732,2.867025,1.1373508464221331,FALSE,FALSE
pp5412,285,bin_0,0,trial8,cheek,4.1766,4.0451875,1.0137643209310816,FALSE,FALSE
pp5412,913,bin_0,0,trial8,cheek,2.9276,3.2732,0.38427011704937836,FALSE,FALSE
pp5413,285,bin_0,0,trial8,cheek,2.7972,3.7196875,2.5426055002342434,FALSE,FALSE
pp5413,913,bin_0,0,trial8,cheek,2.9029,3.3126249999999997,0.8195208334316896,FALSE,FALSE
pp5414,285,bin_0,0,trial8,cheek,3.2029,5.8795875,4.399241721815737,FALSE,FALSE
pp5414,913,bin_0,0,trial8,cheek,40.4458,7.7408,13.215968144634731,TRUE,TRUE
pp5416,285,bin_0,0,trial8,cheek,6.6435,6.8543875,1.0095970362157936,FALSE,FALSE
pp5416,913,bin_0,0,trial8,cheek,7.0828,6.591725,1.0491507650748502,FALSE,FALSE
pp5417,285,bin_0,0,trial8,cheek,4.1131,9.315125,6.488285696490693,FALSE,FALSE
pp5417,913,bin_0,0,trial8,cheek,3.8835,6.0807125,3.436350315767962,FALSE,FALSE
pp5418,285,bin_0,0,trial8,cheek,4.9135,5.0930375,0.308759360471179,FALSE,FALSE
pp5418,913,bin_0,0,trial8,cheek,5.3,4.852975,0.27309627161759,FALSE,TRUE
pp5419,285,bin_0,0,trial8,cheek,4.8496,4.1532,0.4794816129351126,FALSE,FALSE
pp5419,913,bin_0,0,trial8,cheek,3.2315,3.5201124999999998,0.31791223154242704,FALSE,FALSE
pp542,285,bin_0,0,trial8,cheek,5.3997,8.707875,9.57162399606999,FALSE,FALSE
pp542,913,bin_0,0,trial8,cheek,4.7743,7.507475,3.0269185395381886,FALSE,FALSE
pp5421,285,bin_0,0,trial8,cheek,2.9524,3.2717375,0.3642117984183693,FALSE,FALSE
pp5421,913,bin_0,0,trial8,cheek,2.6441,3.020275,0.2746143932862952,FALSE,FALSE
pp5422,285,bin_0,0,trial8,cheek,4.0468,6.584675,8.679310287237278,FALSE,FALSE
pp5422,913,bin_0,0,trial8,cheek,12.7117,4.9105875,3.5053961791327626,TRUE,TRUE
pp5423,285,bin_0,0,trial8,cheek,2.3388,2.4738625,0.2253807567999413,FALSE,FALSE
pp5423,913,bin_0,0,trial8,cheek,2.4058,2.9602375,0.8692194527070166,FALSE,FALSE
pp5424,285,bin_0,0,trial8,cheek,14.2737,6.4906125,3.8649497370368775,TRUE,TRUE
pp5424,913,bin_0,0,trial8,cheek,3.8684,3.1216125,0.37438378489573654,FALSE,TRUE
pp543,285,bin_0,0,trial8,cheek,19.4267,14.6514125,9.658845112336524,FALSE,FALSE
pp543,913,bin_0,0,trial8,cheek,5.5646,11.554775,6.798084971887303,FALSE,FALSE
pp544,285,bin_0,0,trial8,cheek,5.401,7.7204125,3.4877611641843904,FALSE,FALSE
pp544,913,bin_0,0,trial8,cheek,6.8878,7.418025,1.6085139323966968,FALSE,FALSE
pp545,285,bin_0,0,trial8,cheek,3.0331,3.3380125,1.344982748097005,FALSE,FALSE
pp545,913,bin_0,0,trial8,cheek,3.0093,4.8255875,3.8746732442647893,FALSE,FALSE
pp546,285,bin_0,0,trial8,cheek,3.5591,3.7103875,0.563958659674119,FALSE,FALSE
pp546,913,bin_0,0,trial8,cheek,5.3075,5.3634875,2.898896459707925,FALSE,FALSE
pp548,285,bin_0,0,trial8,cheek,5.3032,4.6373375,0.7917376873281418,FALSE,FALSE
pp548,913,bin_0,0,trial8,cheek,3.6895,4.063675,0.8752518539581293,FALSE,FALSE
pp549,285,bin_0,0,trial8,cheek,3.8424,3.183,0.45932660026857325,FALSE,FALSE
pp549,913,bin_0,0,trial8,cheek,6.7581,3.661675,1.3120283051715875,TRUE,TRUE
pp601,285,bin_0,0,trial8,cheek,4.1058,5.1558875,2.112930241859462,FALSE,FALSE
pp601,913,bin_0,0,trial8,cheek,5.2881,6.2021375,1.9981755585229672,FALSE,FALSE
pp602,285,bin_0,0,trial8,cheek,2.5755,2.7731624999999998,0.4479049323158399,FALSE,FALSE
pp602,913,bin_0,0,trial8,cheek,2.6567,3.8338375,1.0646294673164798,FALSE,FALSE
pp603,285,bin_0,0,trial8,cheek,7.2788,8.8210875,10.276555539456583,FALSE,FALSE
pp603,913,bin_0,0,trial8,cheek,2.9829,5.0070125,5.413514235539874,FALSE,FALSE
pp604,285,bin_0,0,trial8,cheek,4.494,4.2968125,1.367514276172543,FALSE,FALSE
pp604,913,bin_0,0,trial8,cheek,4.4323,5.067775,3.463230618017146,FALSE,FALSE
pp605,285,bin_0,0,trial8,cheek,2.6766,5.036725,3.263360926910432,FALSE,FALSE
pp605,913,bin_0,0,trial8,cheek,2.4527,7.1431875,5.941066802817127,FALSE,FALSE
pp606,285,bin_0,0,trial8,cheek,4.1743,6.4715,1.383506596607744,FALSE,FALSE
pp606,913,bin_0,0,trial8,cheek,4.535,6.532525,2.096907705408132,FALSE,FALSE
pp607,285,bin_0,0,trial8,cheek,5.8056,12.101325000000001,9.958102459340047,FALSE,FALSE
pp607,913,bin_0,0,trial8,cheek,4.1773,13.3595375,12.585045392952644,FALSE,FALSE
pp608,285,bin_0,0,trial8,cheek,7.3967,7.8314375,1.9123378548912324,FALSE,FALSE
pp608,913,bin_0,0,trial8,cheek,6.2037,8.0226625,4.192614880933071,FALSE,FALSE
pp609,285,bin_0,0,trial8,cheek,8.3923,4.765175,1.869427847344896,FALSE,TRUE
pp609,913,bin_0,0,trial8,cheek,7.4566,4.8208625000000005,1.5307106714926333,FALSE,TRUE
