pp_no,condition,bin,bin_no,trial,muscle,rms,outlier1.5SD
pp541,429,bin_6,6,trial6,cheek,2.3948,TRUE
pp541,429,bin_7,7,trial6,cheek,2.4377,TRUE
pp541,429,bin_8,8,trial6,cheek,3.6186,TRUE
pp541,429,bin_9,9,trial6,cheek,10.1966,TRUE
pp541,429,bin_10,10,trial6,cheek,4.7372,TRUE
pp541,673,bin_0,0,trial2,brow,8.8576,TRUE
pp541,673,bin_1,1,trial2,brow,7.7326,TRUE
pp541,673,bin_2,2,trial2,brow,8.8425,TRUE
pp541,673,bin_3,3,trial2,brow,7.8358,TRUE
pp541,673,bin_4,4,trial2,brow,7.7641,TRUE
pp541,673,bin_5,5,trial2,brow,8.1086,TRUE
pp541,673,bin_6,6,trial2,brow,9.8465,TRUE
pp541,673,bin_7,7,trial2,brow,9.9847,TRUE
pp541,673,bin_8,8,trial2,brow,8.0415,TRUE
pp541,673,bin_9,9,trial2,brow,7.0091,TRUE
pp541,673,bin_10,10,trial2,brow,7.0477,TRUE
pp541,673,bin_0,0,trial1,cheek,7.3236,TRUE
pp541,673,bin_1,1,trial1,cheek,9.6299,TRUE
pp541,673,bin_2,2,trial1,cheek,12.0397,TRUE
pp541,673,bin_3,3,trial1,cheek,13.7598,TRUE
pp541,673,bin_4,4,trial1,cheek,11.2613,TRUE
pp541,673,bin_5,5,trial1,cheek,9.9717,TRUE
pp541,673,bin_6,6,trial1,cheek,10.3371,TRUE
pp541,673,bin_7,7,trial1,cheek,6.1924,TRUE
pp541,673,bin_8,8,trial1,cheek,6.5491,TRUE
pp541,673,bin_9,9,trial1,cheek,7.4212,TRUE
pp541,673,bin_10,10,trial1,cheek,7.1643,TRUE
pp5410,429,bin_0,0,trial7,cheek,21.5919,TRUE
pp5410,429,bin_1,1,trial7,cheek,11.2447,TRUE
pp5410,429,bin_2,2,trial7,cheek,10.931,TRUE
pp5410,429,bin_3,3,trial7,cheek,8.0836,TRUE
pp5410,429,bin_4,4,trial7,cheek,5.9034,TRUE
pp5410,429,bin_5,5,trial7,cheek,4.7548,TRUE
pp5410,429,bin_6,6,trial7,cheek,5.5777,TRUE
pp5410,429,bin_7,7,trial7,cheek,5.6895,TRUE
pp5410,429,bin_8,8,trial7,cheek,6.5699,TRUE
pp5410,429,bin_9,9,trial7,cheek,4.4334,TRUE
pp5410,429,bin_10,10,trial7,cheek,5.1734,TRUE
pp5410,673,bin_0,0,trial6,cheek,5.1244,TRUE
pp5410,673,bin_1,1,trial6,cheek,5.6775,TRUE
pp5410,673,bin_2,2,trial6,cheek,6.5157,TRUE
pp5410,673,bin_3,3,trial6,cheek,6.9199,TRUE
pp5410,673,bin_4,4,trial6,cheek,5.5444,TRUE
pp5410,673,bin_5,5,trial6,cheek,6.9766,TRUE
pp5410,673,bin_6,6,trial6,cheek,6.8976,TRUE
pp5410,673,bin_7,7,trial6,cheek,5.8176,TRUE
pp5410,673,bin_8,8,trial6,cheek,6.9972,TRUE
pp5410,673,bin_9,9,trial6,cheek,6.1968,TRUE
pp5410,673,bin_10,10,trial6,cheek,8.6978,TRUE
pp5411,429,bin_0,0,trial1,cheek,10.5317,TRUE
pp5411,429,bin_1,1,trial1,cheek,4.4536,TRUE
pp5411,429,bin_2,2,trial1,cheek,2.9083,TRUE
pp5411,429,bin_3,3,trial1,cheek,2.4143,TRUE
pp5411,429,bin_4,4,trial1,cheek,2.8842,TRUE
pp5411,429,bin_5,5,trial1,cheek,2.9077,TRUE
pp5411,429,bin_6,6,trial1,cheek,2.4309,TRUE
pp5411,429,bin_7,7,trial1,cheek,2.0292,TRUE
pp5411,429,bin_8,8,trial1,cheek,2.4448,TRUE
pp5411,429,bin_9,9,trial1,cheek,2.1979,TRUE
pp5411,429,bin_10,10,trial1,cheek,2.5862,TRUE
pp5411,673,bin_0,0,trial1,brow,5.5486,TRUE
pp5411,673,bin_1,1,trial1,brow,6.1748,TRUE
pp5411,673,bin_2,2,trial1,brow,6.1345,TRUE
pp5411,673,bin_3,3,trial1,brow,7.3807,TRUE
pp5411,673,bin_4,4,trial1,brow,4.8462,TRUE
pp5411,673,bin_5,5,trial1,brow,4.0169,TRUE
pp5411,673,bin_6,6,trial1,brow,5.3768,TRUE
pp5411,673,bin_7,7,trial1,brow,5.3283,TRUE
pp5411,673,bin_8,8,trial1,brow,6.8964,TRUE
pp5411,673,bin_9,9,trial1,brow,3.9654,TRUE
pp5411,673,bin_10,10,trial1,brow,5.4135,TRUE
