pp_no,condition,emotion,trial,muscle,bin,Zdiff
pp451,dyn,727,trial1,brow,diff_bin4,0.04128431967723767
pp451,dyn,727,trial1,brow,diff_bin5,0.13919868690384296
pp451,dyn,727,trial1,brow,diff_bin6,0.2751075135636753
pp451,dyn,727,trial1,cheek,diff_bin1,0.04583002682294923
pp451,dyn,727,trial1,cheek,diff_bin2,0.10306140580816825
pp451,dyn,727,trial1,cheek,diff_bin3,0.09436231151924868
pp451,dyn,727,trial1,cheek,diff_bin4,0.07484583699443215
pp451,dyn,727,trial1,cheek,diff_bin5,0.03499381737863483
pp451,dyn,727,trial1,cheek,diff_bin6,0.06356714115230477
pp451,dyn,727,trial2,brow,diff_bin1,0.2418174729394964
pp451,dyn,727,trial2,brow,diff_bin2,0.2681516999314907
pp451,dyn,727,trial2,brow,diff_bin3,0.33421757674299046
pp451,dyn,727,trial2,brow,diff_bin4,0.030103974878421202
pp451,dyn,727,trial2,brow,diff_bin5,0.07517880118905595
pp451,dyn,727,trial2,brow,diff_bin6,0.22752513385238704
pp451,dyn,727,trial2,cheek,diff_bin1,0.20484862092174616
pp451,dyn,727,trial2,cheek,diff_bin2,0.14999913680135024
pp451,dyn,727,trial2,cheek,diff_bin3,0.18351512778463375
pp451,dyn,727,trial2,cheek,diff_bin4,0.23287589765130656
pp451,dyn,727,trial2,cheek,diff_bin5,0.1837787367024798
pp451,dyn,727,trial2,cheek,diff_bin6,0.18858018484896144
pp451,dyn,727,trial3,brow,diff_bin1,0.15010030485541703
pp451,dyn,727,trial3,brow,diff_bin2,0.30024882846944123
pp451,dyn,727,trial3,brow,diff_bin3,0.9791744167068221
pp451,dyn,727,trial3,brow,diff_bin4,0.6110348206813074
pp451,dyn,727,trial3,brow,diff_bin5,1.0084039610092805
pp451,dyn,727,trial3,brow,diff_bin6,1.1214792625161343
pp451,dyn,727,trial3,cheek,diff_bin1,0.17038181235193894
pp451,dyn,727,trial3,cheek,diff_bin2,0.1427593636033564
pp451,dyn,727,trial3,cheek,diff_bin3,0.13418265916915095
pp451,dyn,727,trial3,cheek,diff_bin4,0.1974676286606205
pp451,dyn,727,trial3,cheek,diff_bin5,0.17386521590919024
pp451,dyn,727,trial3,cheek,diff_bin6,0.15738024393960348
pp451,dyn,727,trial5,brow,diff_bin1,0.2692532552967648
pp451,dyn,727,trial5,brow,diff_bin2,0.5407682163521539
pp451,dyn,727,trial5,brow,diff_bin3,2.121545665199425
pp451,dyn,727,trial5,brow,diff_bin4,2.3364571728352397
pp451,dyn,727,trial5,brow,diff_bin5,1.8120099236443497
pp451,dyn,727,trial5,brow,diff_bin6,1.6158521758604045
pp451,dyn,727,trial5,cheek,diff_bin1,0.11198372893371572
pp451,dyn,727,trial5,cheek,diff_bin2,0.03302344343461505
pp451,dyn,727,trial5,cheek,diff_bin3,0.009110348744294838
pp451,dyn,727,trial5,cheek,diff_bin4,0.04804915175183988
pp451,dyn,727,trial5,cheek,diff_bin5,0.06433641703304221
pp451,dyn,727,trial5,cheek,diff_bin6,0.11812205087784516
pp451,dyn,727,trial6,brow,diff_bin1,-0.44607281128114534
pp451,dyn,727,trial6,brow,diff_bin2,-0.3372878436070702
pp451,dyn,727,trial6,brow,diff_bin3,-0.6153962318103797
pp451,dyn,727,trial6,brow,diff_bin4,-0.3474740963266121
pp451,dyn,727,trial6,brow,diff_bin5,-0.31358572326095235
pp451,dyn,727,trial6,brow,diff_bin6,-0.6663406559413192
pp451,dyn,727,trial6,cheek,diff_bin1,0.31843523254038014
pp451,dyn,727,trial6,cheek,diff_bin2,0.2576827915810745
pp451,dyn,727,trial6,cheek,diff_bin3,0.14949957461789742
pp451,dyn,727,trial6,cheek,diff_bin4,0.4164600915622755
pp451,dyn,727,trial6,cheek,diff_bin5,0.21467687955533316
pp451,dyn,727,trial6,cheek,diff_bin6,0.035074475064294175
pp451,dyn,727,trial7,brow,diff_bin1,-1.5633167305415896
pp451,dyn,727,trial7,brow,diff_bin2,-1.7398389627472963
pp451,dyn,727,trial7,brow,diff_bin3,-1.41776123302462
pp451,dyn,727,trial7,brow,diff_bin4,-1.7586322041988542
pp451,dyn,727,trial7,brow,diff_bin5,-1.6193016388993824
pp451,dyn,727,trial7,brow,diff_bin6,-1.6936981332450816
pp451,dyn,727,trial7,cheek,diff_bin1,-0.9176571051521873
pp451,dyn,727,trial7,cheek,diff_bin2,-0.8341307366118247
pp451,dyn,727,trial7,cheek,diff_bin3,-0.7819455854825156
pp451,dyn,727,trial7,cheek,diff_bin4,-1.0470420107935539
pp451,dyn,727,trial7,cheek,diff_bin5,-0.911161028248124
pp451,dyn,727,trial7,cheek,diff_bin6,-0.8801116635675428
pp451,dyn,727,trial8,brow,diff_bin1,1.6927123156134778
pp451,dyn,727,trial8,brow,diff_bin2,0.8887616616969638
pp451,dyn,727,trial8,brow,diff_bin3,-0.6309114313662846
pp451,dyn,727,trial8,brow,diff_bin4,-0.4338719278559707
pp451,dyn,727,trial8,brow,diff_bin5,-0.2348320232947908
pp451,dyn,727,trial8,brow,diff_bin6,-0.33639185822593515
pp451,dyn,727,trial8,cheek,diff_bin1,0.31271091792957584
pp451,dyn,727,trial8,cheek,diff_bin2,0.41107470270298757
pp451,dyn,727,trial8,cheek,diff_bin3,-0.32037414209033915
pp451,dyn,727,trial8,cheek,diff_bin4,-0.47016049505214824
pp451,dyn,727,trial8,cheek,diff_bin5,-0.4630053958534696
pp451,dyn,727,trial8,cheek,diff_bin6,-0.3698384726033086
pp451,dyn,828,trial1,brow,diff_bin1,0.12575492407644906
pp451,dyn,828,trial1,brow,diff_bin2,0.8191702593993802
pp451,dyn,828,trial1,brow,diff_bin3,0.4776939036965941
pp451,dyn,828,trial1,brow,diff_bin4,0.03598692691883143
pp451,dyn,828,trial1,brow,diff_bin5,0.14795674363441713
pp451,dyn,828,trial1,brow,diff_bin6,-0.10776557754571281
pp451,dyn,828,trial1,cheek,diff_bin1,0.07654185819895132
pp451,dyn,828,trial1,cheek,diff_bin2,0.00854958660308791
pp451,dyn,828,trial1,cheek,diff_bin3,0.03471277169930842
pp451,dyn,828,trial1,cheek,diff_bin4,0.21129308823932663
pp451,dyn,828,trial1,cheek,diff_bin5,0.29514896792699685
pp451,dyn,828,trial1,cheek,diff_bin6,0.23426472250876812
pp451,dyn,828,trial2,brow,diff_bin1,0.1744675114662878
pp451,dyn,828,trial2,brow,diff_bin2,0.07196011814262804
pp451,dyn,828,trial2,brow,diff_bin3,0.009408103703373416
pp451,dyn,828,trial2,brow,diff_bin4,0.10340063202762273
pp451,dyn,828,trial2,brow,diff_bin5,-0.015754835831205738
pp451,dyn,828,trial2,brow,diff_bin6,-0.031389549307712095
pp451,dyn,828,trial2,cheek,diff_bin1,-0.09494949746906889
pp451,dyn,828,trial2,cheek,diff_bin2,-0.12258136082186027
pp451,dyn,828,trial2,cheek,diff_bin3,0.15108235431917463
pp451,dyn,828,trial2,cheek,diff_bin4,0.10524264642658832
pp451,dyn,828,trial2,cheek,diff_bin5,-0.027635077376238326
pp451,dyn,828,trial2,cheek,diff_bin6,0.07512532756267715
pp451,dyn,828,trial3,brow,diff_bin1,0.25810707030801605
pp451,dyn,828,trial3,brow,diff_bin2,0.11697351195611883
pp451,dyn,828,trial3,brow,diff_bin3,0.06931922113252509
pp451,dyn,828,trial3,brow,diff_bin4,0.12368538390310391
pp451,dyn,828,trial3,brow,diff_bin5,0.08474336607736133
pp451,dyn,828,trial3,brow,diff_bin6,0.41746796718260804
pp451,dyn,828,trial3,cheek,diff_bin1,0.12028251004852086
pp451,dyn,828,trial3,cheek,diff_bin2,0.04072910448426659
pp451,dyn,828,trial3,cheek,diff_bin3,0.060998747345785975
pp451,dyn,828,trial3,cheek,diff_bin4,0.0622320604971372
pp451,dyn,828,trial3,cheek,diff_bin5,0.07257871052259462
pp451,dyn,828,trial3,cheek,diff_bin6,0.1559262015829903
pp451,dyn,828,trial4,brow,diff_bin1,0.14754835449780224
pp451,dyn,828,trial4,brow,diff_bin2,0.038908152689250075
pp451,dyn,828,trial4,brow,diff_bin3,-0.0011393499277606578
pp451,dyn,828,trial4,brow,diff_bin4,0.021917904290117418
pp451,dyn,828,trial4,brow,diff_bin5,0.11608151954634871
pp451,dyn,828,trial4,brow,diff_bin6,0.21156118812551838
pp451,dyn,828,trial4,cheek,diff_bin1,-0.0531270208514939
pp451,dyn,828,trial4,cheek,diff_bin2,-0.016391235228805145
pp451,dyn,828,trial4,cheek,diff_bin3,0.02868588972286934
pp451,dyn,828,trial4,cheek,diff_bin4,0.037667422138052686
pp451,dyn,828,trial4,cheek,diff_bin5,-0.0020810368314481686
pp451,dyn,828,trial4,cheek,diff_bin6,-0.05061332152774767
pp451,dyn,828,trial5,brow,diff_bin1,-0.22467918645842755
pp451,dyn,828,trial5,brow,diff_bin2,-0.570130023196487
pp451,dyn,828,trial5,brow,diff_bin3,-0.5955693339288832
pp451,dyn,828,trial5,brow,diff_bin4,-0.6153890969723332
pp451,dyn,828,trial5,brow,diff_bin5,-0.569958936264505
pp451,dyn,828,trial5,brow,diff_bin6,-0.6700579520071879
pp451,dyn,828,trial5,cheek,diff_bin1,0.1663278371446566
pp451,dyn,828,trial5,cheek,diff_bin2,0.32233724348847415
pp451,dyn,828,trial5,cheek,diff_bin3,0.03586966662348834
pp451,dyn,828,trial5,cheek,diff_bin4,0.03995560485010208
pp451,dyn,828,trial5,cheek,diff_bin5,0.0767572927022524
pp451,dyn,828,trial5,cheek,diff_bin6,0.021954881602900378
pp451,dyn,828,trial7,brow,diff_bin1,0.31749680041281014
pp451,dyn,828,trial7,brow,diff_bin2,0.24329771406555212
pp451,dyn,828,trial7,brow,diff_bin3,0.23028194670169289
pp451,dyn,828,trial7,brow,diff_bin4,0.2944395461949323
pp451,dyn,828,trial7,brow,diff_bin5,0.24045503888800546
pp451,dyn,828,trial7,brow,diff_bin6,0.22416229875003013
pp451,dyn,828,trial7,cheek,diff_bin1,0.16628811450683162
pp451,dyn,828,trial7,cheek,diff_bin2,0.08195209000451331
pp451,dyn,828,trial7,cheek,diff_bin3,0.09668594559126575
pp451,dyn,828,trial7,cheek,diff_bin4,0.1555837095214403
pp451,dyn,828,trial7,cheek,diff_bin5,0.11234243239047925
pp451,dyn,828,trial7,cheek,diff_bin6,0.1363308439144698
pp451,dyn,828,trial8,brow,diff_bin1,0.006112037480925481
pp451,dyn,828,trial8,brow,diff_bin2,0.00162429564970612
pp451,dyn,828,trial8,brow,diff_bin3,-0.040226200019730096
pp451,dyn,828,trial8,brow,diff_bin4,0.32185955072026884
pp451,dyn,828,trial8,brow,diff_bin5,0.27839030946361865
pp451,dyn,828,trial8,brow,diff_bin6,0.021022921629815672
pp451,dyn,828,trial8,cheek,diff_bin1,-0.022856302026892594
pp451,dyn,828,trial8,cheek,diff_bin2,-0.006164208764712353
pp451,dyn,828,trial8,cheek,diff_bin3,0.012203684046631968
pp451,dyn,828,trial8,cheek,diff_bin4,0.062185817791084785
pp451,dyn,828,trial8,cheek,diff_bin5,0.15549396010437766
pp451,dyn,828,trial8,cheek,diff_bin6,0.057695051583493195
pp451,dyn,929,trial1,brow,diff_bin1,-0.11260145292623688
pp451,dyn,929,trial1,brow,diff_bin2,-0.17082365193302493
pp451,dyn,929,trial1,brow,diff_bin3,0.5907895665845659
pp451,dyn,929,trial1,brow,diff_bin4,1.6212329973787516
pp451,dyn,929,trial1,brow,diff_bin5,2.174291245810319
pp451,dyn,929,trial1,brow,diff_bin6,1.9842926275777248
pp451,dyn,929,trial1,cheek,diff_bin1,0.11933975690867843
pp451,dyn,929,trial1,cheek,diff_bin2,-0.04771298017204684
pp451,dyn,929,trial1,cheek,diff_bin3,-0.06049801268758026
pp451,dyn,929,trial1,cheek,diff_bin4,-0.0505938490599358
pp451,dyn,929,trial1,cheek,diff_bin5,-0.029778159154306594
pp451,dyn,929,trial1,cheek,diff_bin6,-0.020806041343332193
pp451,dyn,929,trial2,brow,diff_bin1,0.7285119423673674
pp451,dyn,929,trial2,brow,diff_bin2,1.5413722772801735
pp451,dyn,929,trial2,brow,diff_bin3,2.5071974899180915
pp451,dyn,929,trial2,brow,diff_bin4,2.4338801592972015
pp451,dyn,929,trial2,brow,diff_bin5,2.325108352156356
pp451,dyn,929,trial2,brow,diff_bin6,2.521568792204577
pp451,dyn,929,trial2,cheek,diff_bin1,-1.6441624529153491
pp451,dyn,929,trial2,cheek,diff_bin2,-1.9590997929077085
pp451,dyn,929,trial2,cheek,diff_bin3,-3.0430031754654125
pp451,dyn,929,trial2,cheek,diff_bin4,-3.1660802962868915
pp451,dyn,929,trial2,cheek,diff_bin5,-3.199182044684988
pp451,dyn,929,trial2,cheek,diff_bin6,-3.165204738095474
pp451,dyn,929,trial3,brow,diff_bin1,-0.5402017500421941
pp451,dyn,929,trial3,brow,diff_bin2,-0.28093924542336035
pp451,dyn,929,trial3,brow,diff_bin3,-0.01990006881855977
pp451,dyn,929,trial3,brow,diff_bin4,-0.20688492494162536
pp451,dyn,929,trial3,brow,diff_bin5,-0.10599627720517968
pp451,dyn,929,trial3,brow,diff_bin6,-2.2373314731704355
pp451,dyn,929,trial3,cheek,diff_bin1,-0.6513583199131178
pp451,dyn,929,trial3,cheek,diff_bin2,-0.8882956640356725
pp451,dyn,929,trial3,cheek,diff_bin3,-0.8705020620810642
pp451,dyn,929,trial3,cheek,diff_bin4,-0.8621607227520787
pp451,dyn,929,trial3,cheek,diff_bin5,-0.8737501005330959
pp451,dyn,929,trial3,cheek,diff_bin6,-0.30669907443361644
pp451,dyn,929,trial4,brow,diff_bin1,0.12270876500783715
pp451,dyn,929,trial4,brow,diff_bin2,-0.2778189032951878
pp451,dyn,929,trial4,brow,diff_bin3,-0.4699100463112537
pp451,dyn,929,trial4,brow,diff_bin4,-0.9029179106243945
pp451,dyn,929,trial4,brow,diff_bin5,-0.6825579422316151
pp451,dyn,929,trial4,brow,diff_bin6,-0.6804917385146021
pp451,dyn,929,trial4,cheek,diff_bin1,NA
pp451,dyn,929,trial4,cheek,diff_bin2,NA
pp451,dyn,929,trial4,cheek,diff_bin3,NA
pp451,dyn,929,trial4,cheek,diff_bin4,NA
pp451,dyn,929,trial4,cheek,diff_bin5,NA
pp451,dyn,929,trial4,cheek,diff_bin6,NA
pp451,dyn,929,trial5,brow,diff_bin1,0.12254583515682205
pp451,dyn,929,trial5,brow,diff_bin2,0.6970294316858238
pp451,dyn,929,trial5,brow,diff_bin3,0.906321391632693
pp451,dyn,929,trial5,brow,diff_bin4,1.2005119514423077
pp451,dyn,929,trial5,brow,diff_bin5,1.1650311538558924
pp451,dyn,929,trial5,brow,diff_bin6,0.9052027463081952
pp451,dyn,929,trial5,cheek,diff_bin1,-0.5645678608849435
pp451,dyn,929,trial5,cheek,diff_bin2,-0.9260886625023832
pp451,dyn,929,trial5,cheek,diff_bin3,-1.053647134927245
pp451,dyn,929,trial5,cheek,diff_bin4,-1.0296116503822104
pp451,dyn,929,trial5,cheek,diff_bin5,-0.8673321176353405
pp451,dyn,929,trial5,cheek,diff_bin6,-0.9527790654342958
pp451,dyn,929,trial6,brow,diff_bin1,1.6207516240305468
pp451,dyn,929,trial6,brow,diff_bin2,0.9068848200691553
pp451,dyn,929,trial6,brow,diff_bin3,0.5521689679376105
pp451,dyn,929,trial6,brow,diff_bin4,0.5174119996788116
pp451,dyn,929,trial6,brow,diff_bin5,0.4425154050703959
pp451,dyn,929,trial6,brow,diff_bin6,0.12310926359328433
pp451,dyn,929,trial6,cheek,diff_bin1,0.597784642862278
pp451,dyn,929,trial6,cheek,diff_bin2,0.2897858661717951
pp451,dyn,929,trial6,cheek,diff_bin3,-0.17729147783457
pp451,dyn,929,trial6,cheek,diff_bin4,-0.1696468192170345
pp451,dyn,929,trial6,cheek,diff_bin5,0.3203080130166842
pp451,dyn,929,trial6,cheek,diff_bin6,-0.17601109166217488
pp451,dyn,929,trial7,brow,diff_bin1,-0.2357974021268997
pp451,dyn,929,trial7,brow,diff_bin2,0.42221609880899247
pp451,dyn,929,trial7,brow,diff_bin3,1.487350695195831
pp451,dyn,929,trial7,brow,diff_bin4,1.4946942727378258
pp451,dyn,929,trial7,brow,diff_bin5,1.4356692812040455
pp451,dyn,929,trial7,brow,diff_bin6,0.8387074939192583
pp451,dyn,929,trial7,cheek,diff_bin1,0.16248631250010115
pp451,dyn,929,trial7,cheek,diff_bin2,0.18444116951499367
pp451,dyn,929,trial7,cheek,diff_bin3,0.22365299604459343
pp451,dyn,929,trial7,cheek,diff_bin4,0.19258480215559481
pp451,dyn,929,trial7,cheek,diff_bin5,0.2277295196669985
pp451,dyn,929,trial7,cheek,diff_bin6,0.2256300629284389
pp451,dyn,929,trial8,brow,diff_bin1,-0.7129317618070639
pp451,dyn,929,trial8,brow,diff_bin2,-0.7983699435322147
pp451,dyn,929,trial8,brow,diff_bin3,-1.2244290463002416
pp451,dyn,929,trial8,brow,diff_bin4,-1.2737547248439667
pp451,dyn,929,trial8,brow,diff_bin5,-1.076754702933341
pp451,dyn,929,trial8,brow,diff_bin6,-0.8295604072858509
pp451,dyn,929,trial8,cheek,diff_bin1,0.16230286800972749
pp451,dyn,929,trial8,cheek,diff_bin2,0.1921283341431662
pp451,dyn,929,trial8,cheek,diff_bin3,0.16161560190248603
pp451,dyn,929,trial8,cheek,diff_bin4,0.19150697026538632
pp451,dyn,929,trial8,cheek,diff_bin5,0.15366967595026926
pp451,dyn,929,trial8,cheek,diff_bin6,0.16571095473330855
pp452,dyn,626,trial1,brow,diff_bin1,NA
pp452,dyn,626,trial1,brow,diff_bin2,NA
pp452,dyn,626,trial1,brow,diff_bin3,NA
pp452,dyn,626,trial1,brow,diff_bin4,NA
pp452,dyn,626,trial1,brow,diff_bin5,NA
pp452,dyn,626,trial1,brow,diff_bin6,NA
pp452,dyn,626,trial1,cheek,diff_bin1,0.4679664211311937
pp452,dyn,626,trial1,cheek,diff_bin2,0.45824073018212563
pp452,dyn,626,trial1,cheek,diff_bin3,0.9441501821168314
pp452,dyn,626,trial1,cheek,diff_bin4,5.7168030460956345
pp452,dyn,626,trial1,cheek,diff_bin5,8.525348604029586
pp452,dyn,626,trial1,cheek,diff_bin6,8.795426308336996
pp452,dyn,626,trial2,brow,diff_bin1,0.0506426478169843
pp452,dyn,626,trial2,brow,diff_bin2,0.06417864078078833
pp452,dyn,626,trial2,brow,diff_bin3,-0.006494649311528766
pp452,dyn,626,trial2,brow,diff_bin4,-0.08680820756343294
pp452,dyn,626,trial2,brow,diff_bin5,0.1258279355639026
pp452,dyn,626,trial2,brow,diff_bin6,1.102004130573072
pp452,dyn,626,trial2,cheek,diff_bin1,0.20400646253922428
pp452,dyn,626,trial2,cheek,diff_bin2,0.20880232667113388
pp452,dyn,626,trial2,cheek,diff_bin3,0.22420803547475407
pp452,dyn,626,trial2,cheek,diff_bin4,0.20515854163236458
pp452,dyn,626,trial2,cheek,diff_bin5,0.20486382372481707
pp452,dyn,626,trial2,cheek,diff_bin6,0.23231724335515241
pp452,dyn,626,trial3,brow,diff_bin1,0.3737099353938605
pp452,dyn,626,trial3,brow,diff_bin2,-0.2503983840884631
pp452,dyn,626,trial3,brow,diff_bin3,-0.31587737444182445
pp452,dyn,626,trial3,brow,diff_bin4,-0.25237926110755643
pp452,dyn,626,trial3,brow,diff_bin5,-0.21932062463335528
pp452,dyn,626,trial3,brow,diff_bin6,-0.11376188926033975
pp452,dyn,626,trial3,cheek,diff_bin1,-0.0013072991348141993
pp452,dyn,626,trial3,cheek,diff_bin2,0.029968522447955587
pp452,dyn,626,trial3,cheek,diff_bin3,0.1319855726878127
pp452,dyn,626,trial3,cheek,diff_bin4,0.01662583899716799
pp452,dyn,626,trial3,cheek,diff_bin5,-0.010309591583538336
pp452,dyn,626,trial3,cheek,diff_bin6,-0.0057548602850767405
pp452,dyn,626,trial4,brow,diff_bin1,0.5160006275271525
pp452,dyn,626,trial4,brow,diff_bin2,0.3122344114964236
pp452,dyn,626,trial4,brow,diff_bin3,0.06801428478687843
pp452,dyn,626,trial4,brow,diff_bin4,0.39334032055596524
pp452,dyn,626,trial4,brow,diff_bin5,0.4438306747981874
pp452,dyn,626,trial4,brow,diff_bin6,0.4245721482236693
pp452,dyn,626,trial4,cheek,diff_bin1,-0.04598117018185005
pp452,dyn,626,trial4,cheek,diff_bin2,0.002683007946223226
pp452,dyn,626,trial4,cheek,diff_bin3,-0.0133925142836413
pp452,dyn,626,trial4,cheek,diff_bin4,0.016365063532974622
pp452,dyn,626,trial4,cheek,diff_bin5,-0.006265699428401383
pp452,dyn,626,trial4,cheek,diff_bin6,-0.015294784414175283
pp452,dyn,626,trial5,brow,diff_bin1,0.05004317167151717
pp452,dyn,626,trial5,brow,diff_bin2,0.49362756548047276
pp452,dyn,626,trial5,brow,diff_bin3,-0.09975515046124839
pp452,dyn,626,trial5,brow,diff_bin4,-0.07807555197450511
pp452,dyn,626,trial5,brow,diff_bin5,-0.18977500610670972
pp452,dyn,626,trial5,brow,diff_bin6,0.5753277376457424
pp452,dyn,626,trial5,cheek,diff_bin1,0.4979933823149494
pp452,dyn,626,trial5,cheek,diff_bin2,0.5637154756980456
pp452,dyn,626,trial5,cheek,diff_bin3,4.248814606598096
pp452,dyn,626,trial5,cheek,diff_bin4,0.9639959792216728
pp452,dyn,626,trial5,cheek,diff_bin5,0.5087818439003251
pp452,dyn,626,trial5,cheek,diff_bin6,0.5307606551268232
pp452,dyn,626,trial6,brow,diff_bin1,-0.22071821819823323
pp452,dyn,626,trial6,brow,diff_bin2,-0.2153038210127117
pp452,dyn,626,trial6,brow,diff_bin3,-0.370494530586342
pp452,dyn,626,trial6,brow,diff_bin4,-0.2800344800477489
pp452,dyn,626,trial6,brow,diff_bin5,-0.45452773568521043
pp452,dyn,626,trial6,brow,diff_bin6,-0.5054582848205643
pp452,dyn,626,trial6,cheek,diff_bin1,0.38887048252466017
pp452,dyn,626,trial6,cheek,diff_bin2,0.38864721138257874
pp452,dyn,626,trial6,cheek,diff_bin3,0.3961044675280992
pp452,dyn,626,trial6,cheek,diff_bin4,0.3810917159345424
pp452,dyn,626,trial6,cheek,diff_bin5,0.38539638355387273
pp452,dyn,626,trial6,cheek,diff_bin6,0.40075743812907666
pp452,dyn,626,trial7,brow,diff_bin1,-0.9319703094696566
pp452,dyn,626,trial7,brow,diff_bin2,-1.1374973050729131
pp452,dyn,626,trial7,brow,diff_bin3,-1.3713508420492033
pp452,dyn,626,trial7,brow,diff_bin4,-1.5076351809628212
pp452,dyn,626,trial7,brow,diff_bin5,-1.3157322173019952
pp452,dyn,626,trial7,brow,diff_bin6,-1.2927320341358566
pp452,dyn,626,trial7,cheek,diff_bin1,0.38083827324248615
pp452,dyn,626,trial7,cheek,diff_bin2,0.2773833568476245
pp452,dyn,626,trial7,cheek,diff_bin3,0.5172658718999367
pp452,dyn,626,trial7,cheek,diff_bin4,0.3144999515072451
pp452,dyn,626,trial7,cheek,diff_bin5,0.26033437243828483
pp452,dyn,626,trial7,cheek,diff_bin6,0.2463040138698864
pp452,dyn,626,trial8,brow,diff_bin1,0.1454213326629561
pp452,dyn,626,trial8,brow,diff_bin2,-0.18230376527369932
pp452,dyn,626,trial8,brow,diff_bin3,-0.18366836944240797
pp452,dyn,626,trial8,brow,diff_bin4,-0.11253287471230258
pp452,dyn,626,trial8,brow,diff_bin5,-0.16526822290949714
pp452,dyn,626,trial8,brow,diff_bin6,0.7720607727807874
pp452,dyn,626,trial8,cheek,diff_bin1,0.41170226668384957
pp452,dyn,626,trial8,cheek,diff_bin2,0.40095845932689006
pp452,dyn,626,trial8,cheek,diff_bin3,0.4024588414016774
pp452,dyn,626,trial8,cheek,diff_bin4,0.405557844853768
pp452,dyn,626,trial8,cheek,diff_bin5,0.42605413569684525
pp452,dyn,626,trial8,cheek,diff_bin6,0.42511639690010317
pp452,dyn,727,trial1,brow,diff_bin1,-0.24332317680848153
pp452,dyn,727,trial1,brow,diff_bin2,-0.3589403654895593
pp452,dyn,727,trial1,brow,diff_bin3,-0.07499264967486588
pp452,dyn,727,trial1,brow,diff_bin4,-0.035683245718192265
pp452,dyn,727,trial1,brow,diff_bin5,-0.2723100105212133
pp452,dyn,727,trial1,brow,diff_bin6,0.5301652796581321
pp452,dyn,727,trial1,cheek,diff_bin1,-0.17022228910375561
pp452,dyn,727,trial1,cheek,diff_bin2,-0.1622202513715564
pp452,dyn,727,trial1,cheek,diff_bin3,-0.06987530700666783
pp452,dyn,727,trial1,cheek,diff_bin4,-0.1054379345174015
pp452,dyn,727,trial1,cheek,diff_bin5,-0.14312610330075062
pp452,dyn,727,trial1,cheek,diff_bin6,-0.1878964327109234
pp452,dyn,727,trial2,brow,diff_bin1,-0.3044298673921072
pp452,dyn,727,trial2,brow,diff_bin2,4.140151939326117
pp452,dyn,727,trial2,brow,diff_bin3,-0.08248360227503301
pp452,dyn,727,trial2,brow,diff_bin4,-0.08935064260788975
pp452,dyn,727,trial2,brow,diff_bin5,-0.07599072760133864
pp452,dyn,727,trial2,brow,diff_bin6,0.19210997206060876
pp452,dyn,727,trial2,cheek,diff_bin1,0.43052199011765246
pp452,dyn,727,trial2,cheek,diff_bin2,0.8230683812795784
pp452,dyn,727,trial2,cheek,diff_bin3,0.4479371392000058
pp452,dyn,727,trial2,cheek,diff_bin4,0.418876167346684
pp452,dyn,727,trial2,cheek,diff_bin5,0.4235112762562949
pp452,dyn,727,trial2,cheek,diff_bin6,0.4216625911998605
pp452,dyn,727,trial3,brow,diff_bin1,-1.4344209555089598
pp452,dyn,727,trial3,brow,diff_bin2,-1.4481990556639863
pp452,dyn,727,trial3,brow,diff_bin3,-0.998231835904619
pp452,dyn,727,trial3,brow,diff_bin4,-1.2076985758014052
pp452,dyn,727,trial3,brow,diff_bin5,-0.2752997629141971
pp452,dyn,727,trial3,brow,diff_bin6,-1.6232865744071758
pp452,dyn,727,trial3,cheek,diff_bin1,0.481094600437052
pp452,dyn,727,trial3,cheek,diff_bin2,0.48826606952070817
pp452,dyn,727,trial3,cheek,diff_bin3,0.4648404612935223
pp452,dyn,727,trial3,cheek,diff_bin4,0.48448832179669
pp452,dyn,727,trial3,cheek,diff_bin5,0.4811035312827352
pp452,dyn,727,trial3,cheek,diff_bin6,0.4682788368815766
pp452,dyn,727,trial4,brow,diff_bin1,-1.4379301364370496
pp452,dyn,727,trial4,brow,diff_bin2,-1.6825684482950698
pp452,dyn,727,trial4,brow,diff_bin3,-1.5811255351728375
pp452,dyn,727,trial4,brow,diff_bin4,-1.6136559377752802
pp452,dyn,727,trial4,brow,diff_bin5,-1.9159377708889154
pp452,dyn,727,trial4,brow,diff_bin6,-1.6400456216185342
pp452,dyn,727,trial4,cheek,diff_bin1,0.1543775536299524
pp452,dyn,727,trial4,cheek,diff_bin2,0.16555004157970826
pp452,dyn,727,trial4,cheek,diff_bin3,0.12419129522054007
pp452,dyn,727,trial4,cheek,diff_bin4,0.12596853351150844
pp452,dyn,727,trial4,cheek,diff_bin5,0.3353700722468607
pp452,dyn,727,trial4,cheek,diff_bin6,0.18208103693941896
pp452,dyn,727,trial5,brow,diff_bin1,6.202820003304701
pp452,dyn,727,trial5,brow,diff_bin2,0.7008900632837973
pp452,dyn,727,trial5,brow,diff_bin3,-0.14910426560913015
pp452,dyn,727,trial5,brow,diff_bin4,1.3293343024634698
pp452,dyn,727,trial5,brow,diff_bin5,-0.24660743443783273
pp452,dyn,727,trial5,brow,diff_bin6,0.7660829269566232
pp452,dyn,727,trial5,cheek,diff_bin1,NA
pp452,dyn,727,trial5,cheek,diff_bin2,NA
pp452,dyn,727,trial5,cheek,diff_bin3,NA
pp452,dyn,727,trial5,cheek,diff_bin4,NA
pp452,dyn,727,trial5,cheek,diff_bin5,NA
