pp_no,condition,emotion,bin,bin_no,trial,muscle,rms
pp444,dyn,626,bin_2,2,trial5,brow,17.3662
pp444,dyn,626,bin_2,2,trial5,cheek,3.1209
pp444,dyn,626,bin_3,3,trial5,brow,16.1889
pp444,dyn,626,bin_3,3,trial5,cheek,2.9004
pp444,dyn,626,bin_4,4,trial5,brow,15.7487
pp444,dyn,626,bin_4,4,trial5,cheek,3.0614
pp444,dyn,626,bin_5,5,trial5,brow,17.4439
pp444,dyn,626,bin_5,5,trial5,cheek,2.6907
pp444,dyn,626,bin_6,6,trial5,brow,16.9465
pp444,dyn,626,bin_6,6,trial5,cheek,4.8688
pp444,dyn,626,bin_0,0,trial6,brow,15.3527
pp444,dyn,626,bin_0,0,trial6,cheek,2.5034
pp444,dyn,626,bin_1,1,trial6,brow,14.2183
pp444,dyn,626,bin_1,1,trial6,cheek,2.983
pp444,dyn,626,bin_2,2,trial6,brow,12.9708
pp444,dyn,626,bin_2,2,trial6,cheek,2.5808
pp444,dyn,626,bin_3,3,trial6,brow,12.2115
pp444,dyn,626,bin_3,3,trial6,cheek,2.5873
pp444,dyn,626,bin_4,4,trial6,brow,13.3015
pp444,dyn,626,bin_4,4,trial6,cheek,2.7243
pp444,dyn,626,bin_5,5,trial6,brow,14.6737
pp444,dyn,626,bin_5,5,trial6,cheek,2.6406
pp444,dyn,626,bin_6,6,trial6,brow,15.2893
pp444,dyn,626,bin_6,6,trial6,cheek,2.8529
pp444,dyn,626,bin_0,0,trial7,brow,17.74
pp444,dyn,626,bin_0,0,trial7,cheek,2.7434
pp444,dyn,626,bin_1,1,trial7,brow,14.6266
pp444,dyn,626,bin_1,1,trial7,cheek,2.8305
pp444,dyn,626,bin_2,2,trial7,brow,14.4387
pp444,dyn,626,bin_2,2,trial7,cheek,2.8181
pp444,dyn,626,bin_3,3,trial7,brow,15.1515
pp444,dyn,626,bin_3,3,trial7,cheek,2.8229
pp444,dyn,626,bin_4,4,trial7,brow,15.9158
pp444,dyn,626,bin_4,4,trial7,cheek,3.3142
pp444,dyn,626,bin_5,5,trial7,brow,15.1578
pp444,dyn,626,bin_5,5,trial7,cheek,2.8872
pp444,dyn,626,bin_6,6,trial7,brow,14.4925
pp444,dyn,626,bin_6,6,trial7,cheek,2.867
pp444,dyn,626,bin_0,0,trial8,brow,15.9091
pp444,dyn,626,bin_0,0,trial8,cheek,2.6962
pp444,dyn,626,bin_1,1,trial8,brow,17.5329
pp444,dyn,626,bin_1,1,trial8,cheek,2.9981
pp444,dyn,626,bin_2,2,trial8,brow,15.91
pp444,dyn,626,bin_2,2,trial8,cheek,2.7153
pp444,dyn,626,bin_3,3,trial8,brow,14.3251
pp444,dyn,626,bin_3,3,trial8,cheek,2.6812
pp444,dyn,626,bin_4,4,trial8,brow,14.6262
pp444,dyn,626,bin_4,4,trial8,cheek,2.9483
pp444,dyn,626,bin_5,5,trial8,brow,13.5359
pp444,dyn,626,bin_5,5,trial8,cheek,2.8474
pp444,dyn,626,bin_6,6,trial8,brow,12.7357
pp444,dyn,626,bin_6,6,trial8,cheek,2.7159
pp444,dyn,727,bin_0,0,trial1,brow,9.4207
pp444,dyn,727,bin_0,0,trial1,cheek,4.5093
pp444,dyn,727,bin_1,1,trial1,brow,9.4559
pp444,dyn,727,bin_1,1,trial1,cheek,3.7447
pp444,dyn,727,bin_2,2,trial1,brow,10.5068
pp444,dyn,727,bin_2,2,trial1,cheek,3.2025
pp444,dyn,727,bin_3,3,trial1,brow,9.5169
pp444,dyn,727,bin_3,3,trial1,cheek,2.9331
pp444,dyn,727,bin_4,4,trial1,brow,4.0325
pp444,dyn,727,bin_4,4,trial1,cheek,16.1827
pp444,dyn,727,bin_5,5,trial1,brow,4.5605
pp444,dyn,727,bin_5,5,trial1,cheek,9.9816
pp444,dyn,727,bin_6,6,trial1,brow,6.0658
pp444,dyn,727,bin_6,6,trial1,cheek,7.2471
pp444,dyn,727,bin_0,0,trial2,brow,9.1618
pp444,dyn,727,bin_0,0,trial2,cheek,3.3044
pp444,dyn,727,bin_1,1,trial2,brow,8.4889
pp444,dyn,727,bin_1,1,trial2,cheek,3.0643
pp444,dyn,727,bin_2,2,trial2,brow,8.7973
pp444,dyn,727,bin_2,2,trial2,cheek,3.2006
pp444,dyn,727,bin_3,3,trial2,brow,9.4632
pp444,dyn,727,bin_3,3,trial2,cheek,2.8201
pp444,dyn,727,bin_4,4,trial2,brow,9.3199
pp444,dyn,727,bin_4,4,trial2,cheek,3.1803
pp444,dyn,727,bin_5,5,trial2,brow,9.0655
pp444,dyn,727,bin_5,5,trial2,cheek,3.7612
pp444,dyn,727,bin_6,6,trial2,brow,10.194
pp444,dyn,727,bin_6,6,trial2,cheek,3.382
pp444,dyn,727,bin_0,0,trial3,brow,9.7371
pp444,dyn,727,bin_0,0,trial3,cheek,3.5514
pp444,dyn,727,bin_1,1,trial3,brow,10.5107
pp444,dyn,727,bin_1,1,trial3,cheek,3.1601
pp444,dyn,727,bin_2,2,trial3,brow,9.8795
pp444,dyn,727,bin_2,2,trial3,cheek,2.8848
pp444,dyn,727,bin_3,3,trial3,brow,8.9005
pp444,dyn,727,bin_3,3,trial3,cheek,3.1588
pp444,dyn,727,bin_4,4,trial3,brow,9.4627
pp444,dyn,727,bin_4,4,trial3,cheek,3.2087
pp444,dyn,727,bin_5,5,trial3,brow,9.3427
pp444,dyn,727,bin_5,5,trial3,cheek,3.1608
pp444,dyn,727,bin_6,6,trial3,brow,8.2517
pp444,dyn,727,bin_6,6,trial3,cheek,3.028
pp444,dyn,727,bin_0,0,trial4,brow,7.9668
pp444,dyn,727,bin_0,0,trial4,cheek,3.1798
pp444,dyn,727,bin_1,1,trial4,brow,8.3049
pp444,dyn,727,bin_1,1,trial4,cheek,4.0452
pp444,dyn,727,bin_2,2,trial4,brow,10.255
pp444,dyn,727,bin_2,2,trial4,cheek,3.3628
pp444,dyn,727,bin_3,3,trial4,brow,11.6112
pp444,dyn,727,bin_3,3,trial4,cheek,12.3889
pp444,dyn,727,bin_4,4,trial4,brow,10.5702
pp444,dyn,727,bin_4,4,trial4,cheek,14.1992
pp444,dyn,727,bin_5,5,trial4,brow,9.6169
pp444,dyn,727,bin_5,5,trial4,cheek,5.2175
pp444,dyn,727,bin_6,6,trial4,brow,10.4505
pp444,dyn,727,bin_6,6,trial4,cheek,11.5025
pp444,dyn,727,bin_0,0,trial5,brow,10.7869
pp444,dyn,727,bin_0,0,trial5,cheek,2.7901
pp444,dyn,727,bin_1,1,trial5,brow,10.6793
pp444,dyn,727,bin_1,1,trial5,cheek,3.2643
pp444,dyn,727,bin_2,2,trial5,brow,11.1601
pp444,dyn,727,bin_2,2,trial5,cheek,2.9384
pp444,dyn,727,bin_3,3,trial5,brow,10.4077
pp444,dyn,727,bin_3,3,trial5,cheek,3.0505
pp444,dyn,727,bin_4,4,trial5,brow,11.0143
pp444,dyn,727,bin_4,4,trial5,cheek,2.8772
pp444,dyn,727,bin_5,5,trial5,brow,10.6366
pp444,dyn,727,bin_5,5,trial5,cheek,2.9641
pp444,dyn,727,bin_6,6,trial5,brow,23.8287
pp444,dyn,727,bin_6,6,trial5,cheek,3.2148
pp444,dyn,727,bin_0,0,trial6,brow,10.189
pp444,dyn,727,bin_0,0,trial6,cheek,3.1182
pp444,dyn,727,bin_1,1,trial6,brow,10.9823
pp444,dyn,727,bin_1,1,trial6,cheek,3.4498
pp444,dyn,727,bin_2,2,trial6,brow,12.214
pp444,dyn,727,bin_2,2,trial6,cheek,3.1922
pp444,dyn,727,bin_3,3,trial6,brow,10.1263
pp444,dyn,727,bin_3,3,trial6,cheek,3.3188
pp444,dyn,727,bin_4,4,trial6,brow,9.7855
pp444,dyn,727,bin_4,4,trial6,cheek,3.0973
pp444,dyn,727,bin_5,5,trial6,brow,9.5527
pp444,dyn,727,bin_5,5,trial6,cheek,3.439
pp444,dyn,727,bin_6,6,trial6,brow,11.1183
pp444,dyn,727,bin_6,6,trial6,cheek,3.408
pp444,dyn,727,bin_0,0,trial7,brow,11.149
pp444,dyn,727,bin_0,0,trial7,cheek,3.6807
pp444,dyn,727,bin_1,1,trial7,brow,12.1862
pp444,dyn,727,bin_1,1,trial7,cheek,3.6995
pp444,dyn,727,bin_2,2,trial7,brow,13.1197
pp444,dyn,727,bin_2,2,trial7,cheek,3.1972
pp444,dyn,727,bin_3,3,trial7,brow,11.643
pp444,dyn,727,bin_3,3,trial7,cheek,3.2417
pp444,dyn,727,bin_4,4,trial7,brow,12.404
pp444,dyn,727,bin_4,4,trial7,cheek,3.2401
pp444,dyn,727,bin_5,5,trial7,brow,11.238
pp444,dyn,727,bin_5,5,trial7,cheek,3.0142
pp444,dyn,727,bin_6,6,trial7,brow,12.249
pp444,dyn,727,bin_6,6,trial7,cheek,3.968
pp444,dyn,727,bin_0,0,trial8,brow,11.1913
pp444,dyn,727,bin_0,0,trial8,cheek,2.9852
pp444,dyn,727,bin_1,1,trial8,brow,13.4571
pp444,dyn,727,bin_1,1,trial8,cheek,3.2783
pp444,dyn,727,bin_2,2,trial8,brow,11.5362
pp444,dyn,727,bin_2,2,trial8,cheek,3.183
pp444,dyn,727,bin_3,3,trial8,brow,11.8314
pp444,dyn,727,bin_3,3,trial8,cheek,3.1763
pp444,dyn,727,bin_4,4,trial8,brow,13.111
pp444,dyn,727,bin_4,4,trial8,cheek,3.1876
pp444,dyn,727,bin_5,5,trial8,brow,12.7098
pp444,dyn,727,bin_5,5,trial8,cheek,3.015
pp444,dyn,727,bin_6,6,trial8,brow,12.6568
pp444,dyn,727,bin_6,6,trial8,cheek,3.1771
pp444,dyn,828,bin_0,0,trial1,brow,13.3904
pp444,dyn,828,bin_0,0,trial1,cheek,3.6953
pp444,dyn,828,bin_1,1,trial1,brow,12.5999
pp444,dyn,828,bin_1,1,trial1,cheek,3.0118
pp444,dyn,828,bin_2,2,trial1,brow,13.5877
pp444,dyn,828,bin_2,2,trial1,cheek,2.9049
pp444,dyn,828,bin_3,3,trial1,brow,13.1547
pp444,dyn,828,bin_3,3,trial1,cheek,3.2019
pp444,dyn,828,bin_4,4,trial1,brow,12.4844
pp444,dyn,828,bin_4,4,trial1,cheek,2.8729
pp444,dyn,828,bin_5,5,trial1,brow,11.5243
pp444,dyn,828,bin_5,5,trial1,cheek,2.8576
pp444,dyn,828,bin_6,6,trial1,brow,12.9004
pp444,dyn,828,bin_6,6,trial1,cheek,3.5035
pp444,dyn,828,bin_0,0,trial2,brow,12.273
pp444,dyn,828,bin_0,0,trial2,cheek,4.5343
pp444,dyn,828,bin_1,1,trial2,brow,11.6504
pp444,dyn,828,bin_1,1,trial2,cheek,12.5912
pp444,dyn,828,bin_2,2,trial2,brow,11.6145
pp444,dyn,828,bin_2,2,trial2,cheek,9.7742
pp444,dyn,828,bin_3,3,trial2,brow,11.7435
pp444,dyn,828,bin_3,3,trial2,cheek,4.1326
pp444,dyn,828,bin_4,4,trial2,brow,10.9707
pp444,dyn,828,bin_4,4,trial2,cheek,8.7231
pp444,dyn,828,bin_5,5,trial2,brow,8.7567
pp444,dyn,828,bin_5,5,trial2,cheek,25.4659
pp444,dyn,828,bin_6,6,trial2,brow,11.8036
pp444,dyn,828,bin_6,6,trial2,cheek,16.5167
pp444,dyn,828,bin_0,0,trial3,brow,11.168
pp444,dyn,828,bin_0,0,trial3,cheek,4.0423
pp444,dyn,828,bin_1,1,trial3,brow,13.8585
pp444,dyn,828,bin_1,1,trial3,cheek,11.2674
pp444,dyn,828,bin_2,2,trial3,brow,12.0029
pp444,dyn,828,bin_2,2,trial3,cheek,12.3675
pp444,dyn,828,bin_3,3,trial3,brow,11.4774
pp444,dyn,828,bin_3,3,trial3,cheek,4.9465
pp444,dyn,828,bin_4,4,trial3,brow,12.7819
pp444,dyn,828,bin_4,4,trial3,cheek,5.5335
pp444,dyn,828,bin_5,5,trial3,brow,11.8578
pp444,dyn,828,bin_5,5,trial3,cheek,3.5059
pp444,dyn,828,bin_6,6,trial3,brow,8.2488
pp444,dyn,828,bin_6,6,trial3,cheek,3.7674
pp444,dyn,828,bin_0,0,trial4,brow,15.4731
pp444,dyn,828,bin_0,0,trial4,cheek,3.3563
pp444,dyn,828,bin_1,1,trial4,brow,12.3432
pp444,dyn,828,bin_1,1,trial4,cheek,3.7221
pp444,dyn,828,bin_2,2,trial4,brow,14.0572
pp444,dyn,828,bin_2,2,trial4,cheek,3.4072
pp444,dyn,828,bin_3,3,trial4,brow,11.4497
pp444,dyn,828,bin_3,3,trial4,cheek,3.668
pp444,dyn,828,bin_4,4,trial4,brow,11.7452
pp444,dyn,828,bin_4,4,trial4,cheek,4.1111
pp444,dyn,828,bin_5,5,trial4,brow,12.86
pp444,dyn,828,bin_5,5,trial4,cheek,3.6722
pp444,dyn,828,bin_6,6,trial4,brow,13.3149
pp444,dyn,828,bin_6,6,trial4,cheek,3.6761
pp444,dyn,828,bin_0,0,trial5,brow,6.2082
pp444,dyn,828,bin_0,0,trial5,cheek,5.2358
pp444,dyn,828,bin_1,1,trial5,brow,7.5526
pp444,dyn,828,bin_1,1,trial5,cheek,11.7394
pp444,dyn,828,bin_2,2,trial5,brow,9.7684
pp444,dyn,828,bin_2,2,trial5,cheek,16.1489
pp444,dyn,828,bin_3,3,trial5,brow,10.848
pp444,dyn,828,bin_3,3,trial5,cheek,16.8366
pp444,dyn,828,bin_4,4,trial5,brow,12.3619
pp444,dyn,828,bin_4,4,trial5,cheek,6.5639
pp444,dyn,828,bin_5,5,trial5,brow,12.6865
pp444,dyn,828,bin_5,5,trial5,cheek,3.3087
pp444,dyn,828,bin_6,6,trial5,brow,14.1418
pp444,dyn,828,bin_6,6,trial5,cheek,2.8929
pp444,dyn,828,bin_0,0,trial6,brow,11.8078
pp444,dyn,828,bin_0,0,trial6,cheek,2.748
pp444,dyn,828,bin_1,1,trial6,brow,14.5497
pp444,dyn,828,bin_1,1,trial6,cheek,2.7627
pp444,dyn,828,bin_2,2,trial6,brow,11.1721
pp444,dyn,828,bin_2,2,trial6,cheek,2.9467
pp444,dyn,828,bin_3,3,trial6,brow,12.9289
pp444,dyn,828,bin_3,3,trial6,cheek,3.0356
pp444,dyn,828,bin_4,4,trial6,brow,12.7971
pp444,dyn,828,bin_4,4,trial6,cheek,2.8523
pp444,dyn,828,bin_5,5,trial6,brow,13.5689
pp444,dyn,828,bin_5,5,trial6,cheek,2.9952
pp444,dyn,828,bin_6,6,trial6,brow,14.9768
pp444,dyn,828,bin_6,6,trial6,cheek,2.9328
pp444,dyn,828,bin_0,0,trial7,brow,12.8971
pp444,dyn,828,bin_0,0,trial7,cheek,5.3138
pp444,dyn,828,bin_1,1,trial7,brow,12.127
pp444,dyn,828,bin_1,1,trial7,cheek,3.2171
pp444,dyn,828,bin_2,2,trial7,brow,13.2042
pp444,dyn,828,bin_2,2,trial7,cheek,3.1097
pp444,dyn,828,bin_3,3,trial7,brow,12.334
pp444,dyn,828,bin_3,3,trial7,cheek,2.669
pp444,dyn,828,bin_4,4,trial7,brow,13.5338
pp444,dyn,828,bin_4,4,trial7,cheek,2.8218
pp444,dyn,828,bin_5,5,trial7,brow,12.8313
pp444,dyn,828,bin_5,5,trial7,cheek,2.6854
pp444,dyn,828,bin_6,6,trial7,brow,12.9717
pp444,dyn,828,bin_6,6,trial7,cheek,2.7756
pp444,dyn,828,bin_0,0,trial8,brow,14.6706
pp444,dyn,828,bin_0,0,trial8,cheek,2.7881
pp444,dyn,828,bin_1,1,trial8,brow,14.9706
pp444,dyn,828,bin_1,1,trial8,cheek,2.9786
pp444,dyn,828,bin_2,2,trial8,brow,12.6896
pp444,dyn,828,bin_2,2,trial8,cheek,2.6811
pp444,dyn,828,bin_3,3,trial8,brow,13.5748
pp444,dyn,828,bin_3,3,trial8,cheek,2.6725
pp444,dyn,828,bin_4,4,trial8,brow,14.6142
pp444,dyn,828,bin_4,4,trial8,cheek,2.5588
pp444,dyn,828,bin_5,5,trial8,brow,13.5775
pp444,dyn,828,bin_5,5,trial8,cheek,2.7866
pp444,dyn,828,bin_6,6,trial8,brow,14.0715
pp444,dyn,828,bin_6,6,trial8,cheek,2.723
pp444,dyn,929,bin_0,0,trial1,brow,10.9538
pp444,dyn,929,bin_0,0,trial1,cheek,3.0376
pp444,dyn,929,bin_1,1,trial1,brow,12.3703
pp444,dyn,929,bin_1,1,trial1,cheek,2.9242
pp444,dyn,929,bin_2,2,trial1,brow,12.7256
pp444,dyn,929,bin_2,2,trial1,cheek,3.0464
pp444,dyn,929,bin_3,3,trial1,brow,12.4332
pp444,dyn,929,bin_3,3,trial1,cheek,2.8322
pp444,dyn,929,bin_4,4,trial1,brow,11.0687
pp444,dyn,929,bin_4,4,trial1,cheek,3.0543
pp444,dyn,929,bin_5,5,trial1,brow,7.6541
pp444,dyn,929,bin_5,5,trial1,cheek,3.0762
pp444,dyn,929,bin_6,6,trial1,brow,10.6486
pp444,dyn,929,bin_6,6,trial1,cheek,3.0776
pp444,dyn,929,bin_0,0,trial2,brow,10.211
pp444,dyn,929,bin_0,0,trial2,cheek,3.4349
pp444,dyn,929,bin_1,1,trial2,brow,11.5764
pp444,dyn,929,bin_1,1,trial2,cheek,3.1369
pp444,dyn,929,bin_2,2,trial2,brow,12.2943
pp444,dyn,929,bin_2,2,trial2,cheek,3.0145
pp444,dyn,929,bin_3,3,trial2,brow,8.6402
pp444,dyn,929,bin_3,3,trial2,cheek,2.9685
pp444,dyn,929,bin_4,4,trial2,brow,8.5779
pp444,dyn,929,bin_4,4,trial2,cheek,3.4242
pp444,dyn,929,bin_5,5,trial2,brow,7.149
pp444,dyn,929,bin_5,5,trial2,cheek,4.1653
pp444,dyn,929,bin_6,6,trial2,brow,10.4936
pp444,dyn,929,bin_6,6,trial2,cheek,5.4892
pp444,dyn,929,bin_0,0,trial3,brow,10.7366
pp444,dyn,929,bin_0,0,trial3,cheek,3.2003
pp444,dyn,929,bin_1,1,trial3,brow,11.38
pp444,dyn,929,bin_1,1,trial3,cheek,3.1934
pp444,dyn,929,bin_2,2,trial3,brow,12.0861
pp444,dyn,929,bin_2,2,trial3,cheek,2.9299
pp444,dyn,929,bin_3,3,trial3,brow,11.3758
pp444,dyn,929,bin_3,3,trial3,cheek,3.1356
pp444,dyn,929,bin_4,4,trial3,brow,11.8059
pp444,dyn,929,bin_4,4,trial3,cheek,5.0775
pp444,dyn,929,bin_5,5,trial3,brow,12.1897
pp444,dyn,929,bin_5,5,trial3,cheek,3.6068
pp444,dyn,929,bin_6,6,trial3,brow,10.3465
pp444,dyn,929,bin_6,6,trial3,cheek,12.203
pp444,dyn,929,bin_0,0,trial4,brow,7.3429
pp444,dyn,929,bin_0,0,trial4,cheek,19.6953
pp444,dyn,929,bin_1,1,trial4,brow,8.2984000000000009
pp444,dyn,929,bin_1,1,trial4,cheek,10.8033
pp444,dyn,929,bin_2,2,trial4,brow,11.3678
pp444,dyn,929,bin_2,2,trial4,cheek,18.9992
pp444,dyn,929,bin_3,3,trial4,brow,11.951
pp444,dyn,929,bin_3,3,trial4,cheek,6.6487
pp444,dyn,929,bin_4,4,trial4,brow,13.9043
pp444,dyn,929,bin_4,4,trial4,cheek,5.2387
pp444,dyn,929,bin_5,5,trial4,brow,11.1856
pp444,dyn,929,bin_5,5,trial4,cheek,10.6574
pp444,dyn,929,bin_6,6,trial4,brow,11.5117
pp444,dyn,929,bin_6,6,trial4,cheek,22.7478
pp444,dyn,929,bin_0,0,trial5,brow,10.4805
pp444,dyn,929,bin_0,0,trial5,cheek,2.8152
pp444,dyn,929,bin_1,1,trial5,brow,10.1103
pp444,dyn,929,bin_1,1,trial5,cheek,3.1818
pp444,dyn,929,bin_2,2,trial5,brow,11.7733
pp444,dyn,929,bin_2,2,trial5,cheek,8.8315
pp444,dyn,929,bin_3,3,trial5,brow,10.3548
pp444,dyn,929,bin_3,3,trial5,cheek,8.667
pp444,dyn,929,bin_4,4,trial5,brow,10.8073
pp444,dyn,929,bin_4,4,trial5,cheek,13.0069
pp444,dyn,929,bin_5,5,trial5,brow,10.3742
pp444,dyn,929,bin_5,5,trial5,cheek,11.5323
pp444,dyn,929,bin_6,6,trial5,brow,11.5006
pp444,dyn,929,bin_6,6,trial5,cheek,4.6443
pp444,dyn,929,bin_0,0,trial6,brow,18.8306
pp444,dyn,929,bin_0,0,trial6,cheek,5.1855
pp444,dyn,929,bin_1,1,trial6,brow,94.671
pp444,dyn,929,bin_1,1,trial6,cheek,9.7904
pp444,dyn,929,bin_2,2,trial6,brow,14.4597
pp444,dyn,929,bin_2,2,trial6,cheek,13.8172
pp444,dyn,929,bin_3,3,trial6,brow,44.5752
pp444,dyn,929,bin_3,3,trial6,cheek,14.4108
pp444,dyn,929,bin_4,4,trial6,brow,8.3007
pp444,dyn,929,bin_4,4,trial6,cheek,12.5749
pp444,dyn,929,bin_5,5,trial6,brow,10.4246
pp444,dyn,929,bin_5,5,trial6,cheek,6.3838
pp444,dyn,929,bin_6,6,trial6,brow,11.1863
pp444,dyn,929,bin_6,6,trial6,cheek,11.1422
pp444,dyn,929,bin_0,0,trial7,brow,12.5
pp444,dyn,929,bin_0,0,trial7,cheek,3.0258
pp444,dyn,929,bin_1,1,trial7,brow,13.5581
pp444,dyn,929,bin_1,1,trial7,cheek,3.2518
pp444,dyn,929,bin_2,2,trial7,brow,13.6156
pp444,dyn,929,bin_2,2,trial7,cheek,2.7584
pp444,dyn,929,bin_3,3,trial7,brow,13.0642
pp444,dyn,929,bin_3,3,trial7,cheek,2.828
pp444,dyn,929,bin_4,4,trial7,brow,11.5936
pp444,dyn,929,bin_4,4,trial7,cheek,7.2773
pp444,dyn,929,bin_5,5,trial7,brow,13.5804
pp444,dyn,929,bin_5,5,trial7,cheek,2.9581
pp444,dyn,929,bin_6,6,trial7,brow,14.5494
pp444,dyn,929,bin_6,6,trial7,cheek,5.0303
pp444,dyn,929,bin_0,0,trial8,brow,10.4979
pp444,dyn,929,bin_0,0,trial8,cheek,2.76
pp444,dyn,929,bin_1,1,trial8,brow,12.2343
pp444,dyn,929,bin_1,1,trial8,cheek,2.8169
pp444,dyn,929,bin_2,2,trial8,brow,13.0914
pp444,dyn,929,bin_2,2,trial8,cheek,2.4573
pp444,dyn,929,bin_3,3,trial8,brow,12.9771
pp444,dyn,929,bin_3,3,trial8,cheek,2.5164
pp444,dyn,929,bin_4,4,trial8,brow,11.7761
pp444,dyn,929,bin_4,4,trial8,cheek,2.5475
pp444,dyn,929,bin_5,5,trial8,brow,12.0118
pp444,dyn,929,bin_5,5,trial8,cheek,10.3909
pp444,dyn,929,bin_6,6,trial8,brow,12.2636
pp444,dyn,929,bin_6,6,trial8,cheek,4.5215
pp446,dyn,626,bin_0,0,trial1,brow,13.0252
pp446,dyn,626,bin_0,0,trial1,cheek,5.3118
pp446,dyn,626,bin_1,1,trial1,brow,9.9966
pp446,dyn,626,bin_1,1,trial1,cheek,4.7682
pp446,dyn,626,bin_2,2,trial1,brow,34.1743
pp446,dyn,626,bin_2,2,trial1,cheek,4.5309
pp446,dyn,626,bin_3,3,trial1,brow,18.1379
pp446,dyn,626,bin_3,3,trial1,cheek,3.1461
pp446,dyn,626,bin_4,4,trial1,brow,3.8367
pp446,dyn,626,bin_4,4,trial1,cheek,3.4437
pp446,dyn,626,bin_5,5,trial1,brow,4.5326
pp446,dyn,626,bin_5,5,trial1,cheek,4.0628
pp446,dyn,626,bin_6,6,trial1,brow,4.5123
pp446,dyn,626,bin_6,6,trial1,cheek,5.5146
pp446,dyn,626,bin_0,0,trial2,brow,9.468
pp446,dyn,626,bin_0,0,trial2,cheek,6.1845
pp446,dyn,626,bin_1,1,trial2,brow,9.456
pp446,dyn,626,bin_1,1,trial2,cheek,6.3303
pp446,dyn,626,bin_2,2,trial2,brow,9.4383
pp446,dyn,626,bin_2,2,trial2,cheek,5.9642
pp446,dyn,626,bin_3,3,trial2,brow,9.3074
pp446,dyn,626,bin_3,3,trial2,cheek,6.3225
pp446,dyn,626,bin_4,4,trial2,brow,8.6954
pp446,dyn,626,bin_4,4,trial2,cheek,6.4472
pp446,dyn,626,bin_5,5,trial2,brow,9.7521
pp446,dyn,626,bin_5,5,trial2,cheek,6.1264
pp446,dyn,626,bin_6,6,trial2,brow,7.7858
pp446,dyn,626,bin_6,6,trial2,cheek,5.741
pp446,dyn,626,bin_0,0,trial3,brow,10.5093
pp446,dyn,626,bin_0,0,trial3,cheek,12.5041
pp446,dyn,626,bin_1,1,trial3,brow,9.3146
pp446,dyn,626,bin_1,1,trial3,cheek,19.1905
pp446,dyn,626,bin_2,2,trial3,brow,9.4481
pp446,dyn,626,bin_2,2,trial3,cheek,13.1841
pp446,dyn,626,bin_3,3,trial3,brow,7.6009
pp446,dyn,626,bin_3,3,trial3,cheek,12.6033
pp446,dyn,626,bin_4,4,trial3,brow,6.1372
pp446,dyn,626,bin_4,4,trial3,cheek,7.9101
pp446,dyn,626,bin_5,5,trial3,brow,5.9551
pp446,dyn,626,bin_5,5,trial3,cheek,8.5999
pp446,dyn,626,bin_6,6,trial3,brow,6.6345
pp446,dyn,626,bin_6,6,trial3,cheek,6.3911
pp446,dyn,626,bin_0,0,trial4,brow,10.3542
pp446,dyn,626,bin_0,0,trial4,cheek,5.3302
pp446,dyn,626,bin_1,1,trial4,brow,9.2044
pp446,dyn,626,bin_1,1,trial4,cheek,5.6158
pp446,dyn,626,bin_2,2,trial4,brow,9.5075
pp446,dyn,626,bin_2,2,trial4,cheek,5.4466
pp446,dyn,626,bin_3,3,trial4,brow,6.2402
pp446,dyn,626,bin_3,3,trial4,cheek,7.8816
pp446,dyn,626,bin_4,4,trial4,brow,6.9798
pp446,dyn,626,bin_4,4,trial4,cheek,4.9701
pp446,dyn,626,bin_5,5,trial4,brow,6.3223
pp446,dyn,626,bin_5,5,trial4,cheek,5.3922
pp446,dyn,626,bin_6,6,trial4,brow,7.1444
pp446,dyn,626,bin_6,6,trial4,cheek,5.2838
pp446,dyn,626,bin_0,0,trial5,brow,9.9191
pp446,dyn,626,bin_0,0,trial5,cheek,5.9403
pp446,dyn,626,bin_1,1,trial5,brow,10.1463
pp446,dyn,626,bin_1,1,trial5,cheek,5.6286
pp446,dyn,626,bin_2,2,trial5,brow,10.9976
pp446,dyn,626,bin_2,2,trial5,cheek,4.6623
pp446,dyn,626,bin_3,3,trial5,brow,7.9952
pp446,dyn,626,bin_3,3,trial5,cheek,6.322
pp446,dyn,626,bin_4,4,trial5,brow,5.491
pp446,dyn,626,bin_4,4,trial5,cheek,5.2403
pp446,dyn,626,bin_5,5,trial5,brow,6.8495
pp446,dyn,626,bin_5,5,trial5,cheek,7.389
pp446,dyn,626,bin_6,6,trial5,brow,6.3355
pp446,dyn,626,bin_6,6,trial5,cheek,6.8679
pp446,dyn,626,bin_0,0,trial6,brow,6.3296
pp446,dyn,626,bin_0,0,trial6,cheek,26.8041
pp446,dyn,626,bin_1,1,trial6,brow,9.9911
pp446,dyn,626,bin_1,1,trial6,cheek,25.8136
pp446,dyn,626,bin_2,2,trial6,brow,11.2955
pp446,dyn,626,bin_2,2,trial6,cheek,22.9583
pp446,dyn,626,bin_3,3,trial6,brow,8.8293
pp446,dyn,626,bin_3,3,trial6,cheek,18.1028
pp446,dyn,626,bin_4,4,trial6,brow,13.1888
pp446,dyn,626,bin_4,4,trial6,cheek,8.9811
pp446,dyn,626,bin_5,5,trial6,brow,39.0152
pp446,dyn,626,bin_5,5,trial6,cheek,4.3196
pp446,dyn,626,bin_6,6,trial6,brow,22.7953
pp446,dyn,626,bin_6,6,trial6,cheek,3.1967
pp446,dyn,626,bin_0,0,trial7,brow,7.5596
pp446,dyn,626,bin_0,0,trial7,cheek,3.5069
pp446,dyn,626,bin_1,1,trial7,brow,4.725
