pp_no,condition,emotion,trial,muscle,bin,Zdiff
pp455,dyn,929,trial1,cheek,diff_bin2,-0.22914559047133357
pp455,dyn,929,trial1,cheek,diff_bin3,-0.215676035072113
pp455,dyn,929,trial1,cheek,diff_bin4,-0.3349442494500954
pp455,dyn,929,trial1,cheek,diff_bin5,-0.2260457654642455
pp455,dyn,929,trial1,cheek,diff_bin6,0.017646161724560322
pp455,dyn,929,trial2,brow,diff_bin1,0.020122844079427715
pp455,dyn,929,trial2,brow,diff_bin2,0.361916712784634
pp455,dyn,929,trial2,brow,diff_bin3,0.4173608742360003
pp455,dyn,929,trial2,brow,diff_bin4,0.27820240940704744
pp455,dyn,929,trial2,brow,diff_bin5,0.4061215296160273
pp455,dyn,929,trial2,brow,diff_bin6,0.3995120751379064
pp455,dyn,929,trial2,cheek,diff_bin1,NA
pp455,dyn,929,trial2,cheek,diff_bin2,NA
pp455,dyn,929,trial2,cheek,diff_bin3,NA
pp455,dyn,929,trial2,cheek,diff_bin4,NA
pp455,dyn,929,trial2,cheek,diff_bin5,NA
pp455,dyn,929,trial2,cheek,diff_bin6,NA
pp455,dyn,929,trial3,brow,diff_bin1,0.10661835354929294
pp455,dyn,929,trial3,brow,diff_bin2,0.4079211335580898
pp455,dyn,929,trial3,brow,diff_bin3,0.5000935754633709
pp455,dyn,929,trial3,brow,diff_bin4,0.7322915640969622
pp455,dyn,929,trial3,brow,diff_bin5,0.72232830227227
pp455,dyn,929,trial3,brow,diff_bin6,0.7153425669698995
pp455,dyn,929,trial3,cheek,diff_bin1,-0.13960959237186346
pp455,dyn,929,trial3,cheek,diff_bin2,-0.30728075849210307
pp455,dyn,929,trial3,cheek,diff_bin3,-0.44796060623483475
pp455,dyn,929,trial3,cheek,diff_bin4,-0.4332054392010956
pp455,dyn,929,trial3,cheek,diff_bin5,-0.44423429027894573
pp455,dyn,929,trial3,cheek,diff_bin6,-0.39637299216950594
pp455,dyn,929,trial4,brow,diff_bin1,-0.11977182236218734
pp455,dyn,929,trial4,brow,diff_bin2,0.03510863690605827
pp455,dyn,929,trial4,brow,diff_bin3,0.15420969779893115
pp455,dyn,929,trial4,brow,diff_bin4,-0.26295485600702573
pp455,dyn,929,trial4,brow,diff_bin5,-0.3333193701416749
pp455,dyn,929,trial4,brow,diff_bin6,0.4698275091650447
pp455,dyn,929,trial4,cheek,diff_bin1,-0.02161393773363307
pp455,dyn,929,trial4,cheek,diff_bin2,0.01383500845268787
pp455,dyn,929,trial4,cheek,diff_bin3,-0.026939110798441135
pp455,dyn,929,trial4,cheek,diff_bin4,-0.04543364568283603
pp455,dyn,929,trial4,cheek,diff_bin5,-0.08207031429292544
pp455,dyn,929,trial4,cheek,diff_bin6,-0.04947973306050901
pp455,dyn,929,trial5,brow,diff_bin1,-0.12384547128558346
pp455,dyn,929,trial5,brow,diff_bin2,0.08312534208745717
pp455,dyn,929,trial5,brow,diff_bin3,0.5224250243807846
pp455,dyn,929,trial5,brow,diff_bin4,0.5248953897921617
pp455,dyn,929,trial5,brow,diff_bin5,0.4941058023470535
pp455,dyn,929,trial5,brow,diff_bin6,0.4616802113182521
pp455,dyn,929,trial5,cheek,diff_bin1,0.016510646879858593
pp455,dyn,929,trial5,cheek,diff_bin2,0.0010898332130182542
pp455,dyn,929,trial5,cheek,diff_bin3,0.018781676569262107
pp455,dyn,929,trial5,cheek,diff_bin4,0.014605070243922325
pp455,dyn,929,trial5,cheek,diff_bin5,0.028146411064359667
pp455,dyn,929,trial5,cheek,diff_bin6,0.01382848250530444
pp455,dyn,929,trial6,brow,diff_bin1,0.09665509172460071
pp455,dyn,929,trial6,brow,diff_bin2,0.045857180450923546
pp455,dyn,929,trial6,brow,diff_bin3,0.619129196212896
pp455,dyn,929,trial6,brow,diff_bin4,0.17243477772127488
pp455,dyn,929,trial6,brow,diff_bin5,0.04508825876658776
pp455,dyn,929,trial6,brow,diff_bin6,-0.24144140888145854
pp455,dyn,929,trial6,cheek,diff_bin1,-0.02287997152600163
pp455,dyn,929,trial6,cheek,diff_bin2,-0.04933616221807541
pp455,dyn,929,trial6,cheek,diff_bin3,-0.14902653444602776
pp455,dyn,929,trial6,cheek,diff_bin4,-0.15550027425030444
pp455,dyn,929,trial6,cheek,diff_bin5,-0.16772337369930634
pp455,dyn,929,trial6,cheek,diff_bin6,-0.13484565078202282
pp455,dyn,929,trial7,brow,diff_bin1,0.576544022929359
pp455,dyn,929,trial7,brow,diff_bin2,0.14205419117209
pp455,dyn,929,trial7,brow,diff_bin3,0.12099882504995707
pp455,dyn,929,trial7,brow,diff_bin4,0.20080307986251672
pp455,dyn,929,trial7,brow,diff_bin5,0.09313768401966016
pp455,dyn,929,trial7,brow,diff_bin6,0.16919549062556216
pp455,dyn,929,trial7,cheek,diff_bin1,-0.17832151224985587
pp455,dyn,929,trial7,cheek,diff_bin2,-0.1751368499267844
pp455,dyn,929,trial7,cheek,diff_bin3,-0.1260747774988094
pp455,dyn,929,trial7,cheek,diff_bin4,-0.1624243044240316
pp455,dyn,929,trial7,cheek,diff_bin5,-0.06422184819948146
pp455,dyn,929,trial7,cheek,diff_bin6,-0.08579010430143108
pp455,dyn,929,trial8,brow,diff_bin1,0.08577566789304036
pp455,dyn,929,trial8,brow,diff_bin2,-0.3450004357292451
pp455,dyn,929,trial8,brow,diff_bin3,-0.25855400636689074
pp455,dyn,929,trial8,brow,diff_bin4,-0.174872423060978
pp455,dyn,929,trial8,brow,diff_bin5,-0.04808214532474642
pp455,dyn,929,trial8,brow,diff_bin6,-0.04551361969834783
pp455,dyn,929,trial8,cheek,diff_bin1,-0.005162024380224617
pp455,dyn,929,trial8,cheek,diff_bin2,-0.06719768020628608
pp455,dyn,929,trial8,cheek,diff_bin3,0.029373289172428207
pp455,dyn,929,trial8,cheek,diff_bin4,-0.18046854893897601
pp455,dyn,929,trial8,cheek,diff_bin5,-0.18039023757037587
pp455,dyn,929,trial8,cheek,diff_bin6,-0.16338361868938311
pp456,dyn,626,trial1,brow,diff_bin1,0.18174986695161788
pp456,dyn,626,trial1,brow,diff_bin2,0.35701954003489655
pp456,dyn,626,trial1,brow,diff_bin3,0.17953181401681723
pp456,dyn,626,trial1,brow,diff_bin4,-0.8715643296746656
pp456,dyn,626,trial1,brow,diff_bin5,-0.01282991403463224
pp456,dyn,626,trial1,brow,diff_bin6,-0.546597829109341
pp456,dyn,626,trial1,cheek,diff_bin1,-0.023635293267350588
pp456,dyn,626,trial1,cheek,diff_bin2,0.22493027513237407
pp456,dyn,626,trial1,cheek,diff_bin3,-0.18418234631508557
pp456,dyn,626,trial1,cheek,diff_bin4,-0.22551742108075
pp456,dyn,626,trial1,cheek,diff_bin5,-0.20256535218969152
pp456,dyn,626,trial1,cheek,diff_bin6,-0.19722766174991047
pp456,dyn,626,trial2,brow,diff_bin1,-0.2642962291134203
pp456,dyn,626,trial2,brow,diff_bin2,-0.19953778166404013
pp456,dyn,626,trial2,brow,diff_bin3,-0.25751159660697087
pp456,dyn,626,trial2,brow,diff_bin4,0.101247592788554
pp456,dyn,626,trial2,brow,diff_bin5,-0.42569219854568985
pp456,dyn,626,trial2,brow,diff_bin6,-0.38755038631391914
pp456,dyn,626,trial2,cheek,diff_bin1,0.01583158984439037
pp456,dyn,626,trial2,cheek,diff_bin2,-0.027446404241354472
pp456,dyn,626,trial2,cheek,diff_bin3,0.01236209105853292
pp456,dyn,626,trial2,cheek,diff_bin4,0.09569411420439489
pp456,dyn,626,trial2,cheek,diff_bin5,0.03203681801956604
pp456,dyn,626,trial2,cheek,diff_bin6,0.08938496410457353
pp456,dyn,626,trial3,brow,diff_bin1,0.18366348124830892
pp456,dyn,626,trial3,brow,diff_bin2,-0.09650704828084233
pp456,dyn,626,trial3,brow,diff_bin3,-0.5673431477348307
pp456,dyn,626,trial3,brow,diff_bin4,-0.6127914872812392
pp456,dyn,626,trial3,brow,diff_bin5,-0.3848974210389614
pp456,dyn,626,trial3,brow,diff_bin6,-0.07149958872181372
pp456,dyn,626,trial3,cheek,diff_bin1,-0.005647276485288399
pp456,dyn,626,trial3,cheek,diff_bin2,-0.0032773419300256013
pp456,dyn,626,trial3,cheek,diff_bin3,0.01924771172585049
pp456,dyn,626,trial3,cheek,diff_bin4,0.03088387688457317
pp456,dyn,626,trial3,cheek,diff_bin5,0.06537603250643853
pp456,dyn,626,trial3,cheek,diff_bin6,0.030958604550730184
pp456,dyn,626,trial5,brow,diff_bin1,6.724658094741836
pp456,dyn,626,trial5,brow,diff_bin2,0.15504624926597738
pp456,dyn,626,trial5,brow,diff_bin3,-0.5067163675169422
pp456,dyn,626,trial5,brow,diff_bin4,-0.3474079773174264
pp456,dyn,626,trial5,brow,diff_bin5,-0.3855932807832125
pp456,dyn,626,trial5,brow,diff_bin6,-0.08311174820400608
pp456,dyn,626,trial5,cheek,diff_bin1,-0.006565359240930713
pp456,dyn,626,trial5,cheek,diff_bin2,0.06763921325290556
pp456,dyn,626,trial5,cheek,diff_bin3,0.03351002058094554
pp456,dyn,626,trial5,cheek,diff_bin4,0.006608060764448975
pp456,dyn,626,trial5,cheek,diff_bin5,0.023987580836376088
pp456,dyn,626,trial5,cheek,diff_bin6,0.03017930174652217
pp456,dyn,626,trial6,brow,diff_bin1,0.16017821487982997
pp456,dyn,626,trial6,brow,diff_bin2,0.15791667071101334
pp456,dyn,626,trial6,brow,diff_bin3,0.0193535991369872
pp456,dyn,626,trial6,brow,diff_bin4,0.03709802261539352
pp456,dyn,626,trial6,brow,diff_bin5,0.4961914888851424
pp456,dyn,626,trial6,brow,diff_bin6,0.5169368075106322
pp456,dyn,626,trial6,cheek,diff_bin1,-0.44279344812247806
pp456,dyn,626,trial6,cheek,diff_bin2,-0.46886272823036873
pp456,dyn,626,trial6,cheek,diff_bin3,-0.5105607659459384
pp456,dyn,626,trial6,cheek,diff_bin4,-0.538530263850391
pp456,dyn,626,trial6,cheek,diff_bin5,-0.5394483466060336
pp456,dyn,626,trial6,cheek,diff_bin6,0.1653830005861766
pp456,dyn,626,trial7,brow,diff_bin1,-0.0910706440288799
pp456,dyn,626,trial7,brow,diff_bin2,-0.2824755649319839
pp456,dyn,626,trial7,brow,diff_bin3,-0.66054486223048
pp456,dyn,626,trial7,brow,diff_bin4,-0.5676475863729408
pp456,dyn,626,trial7,brow,diff_bin5,-0.41799425012491065
pp456,dyn,626,trial7,brow,diff_bin6,-0.3484952581678191
pp456,dyn,626,trial7,cheek,diff_bin1,-0.015351197704810193
pp456,dyn,626,trial7,cheek,diff_bin2,-0.03328583758247472
pp456,dyn,626,trial7,cheek,diff_bin3,-0.030969279931609695
pp456,dyn,626,trial7,cheek,diff_bin4,-0.012479520248208198
pp456,dyn,626,trial7,cheek,diff_bin5,-0.022525053655876093
pp456,dyn,626,trial7,cheek,diff_bin6,0.06806622848808819
pp456,dyn,626,trial8,brow,diff_bin1,0.07737090531393354
pp456,dyn,626,trial8,brow,diff_bin2,0.22506713603125705
pp456,dyn,626,trial8,brow,diff_bin3,0.3330993613262606
pp456,dyn,626,trial8,brow,diff_bin4,0.3503218899964786
pp456,dyn,626,trial8,brow,diff_bin5,0.4132537056171989
pp456,dyn,626,trial8,brow,diff_bin6,0.6865961114058851
pp456,dyn,626,trial8,cheek,diff_bin1,1.7614164943659927
pp456,dyn,626,trial8,cheek,diff_bin2,0.0828089294827633
pp456,dyn,626,trial8,cheek,diff_bin3,-0.053408930540449484
pp456,dyn,626,trial8,cheek,diff_bin4,-0.060999126345818055
pp456,dyn,626,trial8,cheek,diff_bin5,-0.044868625836799625
pp456,dyn,626,trial8,cheek,diff_bin6,-0.04787908324483636
pp456,dyn,727,trial1,brow,diff_bin1,0.5793902195571803
pp456,dyn,727,trial1,brow,diff_bin2,0.1136860857170447
pp456,dyn,727,trial1,brow,diff_bin3,0.3676314011347278
pp456,dyn,727,trial1,brow,diff_bin4,0.21693427527032094
pp456,dyn,727,trial1,brow,diff_bin5,-0.2601210706479127
pp456,dyn,727,trial1,brow,diff_bin6,0.04636165546073828
pp456,dyn,727,trial1,cheek,diff_bin1,-0.2811575062250278
pp456,dyn,727,trial1,cheek,diff_bin2,-0.35582112009668543
pp456,dyn,727,trial1,cheek,diff_bin3,-0.3640518387548277
pp456,dyn,727,trial1,cheek,diff_bin4,0.6108346185476655
pp456,dyn,727,trial1,cheek,diff_bin5,0.7146953991249256
pp456,dyn,727,trial1,cheek,diff_bin6,0.14979694450201575
pp456,dyn,727,trial2,brow,diff_bin1,NA
pp456,dyn,727,trial2,brow,diff_bin2,NA
pp456,dyn,727,trial2,brow,diff_bin3,NA
pp456,dyn,727,trial2,brow,diff_bin4,NA
pp456,dyn,727,trial2,brow,diff_bin5,NA
pp456,dyn,727,trial2,brow,diff_bin6,NA
pp456,dyn,727,trial2,cheek,diff_bin1,0.01166819130136132
pp456,dyn,727,trial2,cheek,diff_bin2,-0.18564487349558545
pp456,dyn,727,trial2,cheek,diff_bin3,1.79073109026127
pp456,dyn,727,trial2,cheek,diff_bin4,1.586030661895666
pp456,dyn,727,trial2,cheek,diff_bin5,1.963949820413045
pp456,dyn,727,trial2,cheek,diff_bin6,2.801422775033815
pp456,dyn,727,trial3,brow,diff_bin1,0.2721681424702622
pp456,dyn,727,trial3,brow,diff_bin2,-0.2652965274957815
pp456,dyn,727,trial3,brow,diff_bin3,-0.15643796875447966
pp456,dyn,727,trial3,brow,diff_bin4,0.11159850648429084
pp456,dyn,727,trial3,brow,diff_bin5,-0.7824072999424767
pp456,dyn,727,trial3,brow,diff_bin6,-0.6304924195256298
pp456,dyn,727,trial3,cheek,diff_bin1,-0.4408932303259161
pp456,dyn,727,trial3,cheek,diff_bin2,0.3236241713639262
pp456,dyn,727,trial3,cheek,diff_bin3,0.43614268583451077
pp456,dyn,727,trial3,cheek,diff_bin4,-0.13151001705532583
pp456,dyn,727,trial3,cheek,diff_bin5,0.8597311237546567
pp456,dyn,727,trial3,cheek,diff_bin6,0.5729797179487383
pp456,dyn,727,trial4,brow,diff_bin1,-0.16078709215604975
pp456,dyn,727,trial4,brow,diff_bin2,4.068126538594736
pp456,dyn,727,trial4,brow,diff_bin3,1.9893760263462341
pp456,dyn,727,trial4,brow,diff_bin4,-0.16591905776990257
pp456,dyn,727,trial4,brow,diff_bin5,-0.5829130095124521
pp456,dyn,727,trial4,brow,diff_bin6,-0.7539640328962075
pp456,dyn,727,trial4,cheek,diff_bin1,-0.312628529057977
pp456,dyn,727,trial4,cheek,diff_bin2,-0.5770897395873699
pp456,dyn,727,trial4,cheek,diff_bin3,-0.26443985976763357
pp456,dyn,727,trial4,cheek,diff_bin4,-0.0046651414443687755
pp456,dyn,727,trial4,cheek,diff_bin5,0.3807161083078241
pp456,dyn,727,trial4,cheek,diff_bin6,0.4863383267302118
pp456,dyn,727,trial5,brow,diff_bin1,0.40003237047642554
pp456,dyn,727,trial5,brow,diff_bin2,1.058881074580293
pp456,dyn,727,trial5,brow,diff_bin3,0.8204621297062156
pp456,dyn,727,trial5,brow,diff_bin4,-0.2515532975468196
pp456,dyn,727,trial5,brow,diff_bin5,-0.3553668731422998
pp456,dyn,727,trial5,brow,diff_bin6,0.7869303882801095
pp456,dyn,727,trial5,cheek,diff_bin1,-0.43988974452323715
pp456,dyn,727,trial5,cheek,diff_bin2,-0.7169265537287541
pp456,dyn,727,trial5,cheek,diff_bin3,-1.056937434742808
pp456,dyn,727,trial5,cheek,diff_bin4,-0.5566036836794901
pp456,dyn,727,trial5,cheek,diff_bin5,0.42908625907312037
pp456,dyn,727,trial5,cheek,diff_bin6,-0.7993831956424919
pp456,dyn,727,trial6,brow,diff_bin1,0.4811870131497253
pp456,dyn,727,trial6,brow,diff_bin2,0.798368582826239
pp456,dyn,727,trial6,brow,diff_bin3,-0.13965035242441842
pp456,dyn,727,trial6,brow,diff_bin4,-0.1774007435500478
pp456,dyn,727,trial6,brow,diff_bin5,0.5104131224082772
pp456,dyn,727,trial6,brow,diff_bin6,0.6427134562840422
pp456,dyn,727,trial6,cheek,diff_bin1,-0.4295132743083031
pp456,dyn,727,trial6,cheek,diff_bin2,-1.1745374305120646
pp456,dyn,727,trial6,cheek,diff_bin3,-1.485959641530651
pp456,dyn,727,trial6,cheek,diff_bin4,-0.799874263162952
pp456,dyn,727,trial6,cheek,diff_bin5,-0.8297866803874852
pp456,dyn,727,trial6,cheek,diff_bin6,0.18526055978392098
pp456,dyn,727,trial7,brow,diff_bin1,-0.010394404929753298
pp456,dyn,727,trial7,brow,diff_bin2,0.4947127869286083
pp456,dyn,727,trial7,brow,diff_bin3,0.13490980791670704
pp456,dyn,727,trial7,brow,diff_bin4,-0.16065661845400303
pp456,dyn,727,trial7,brow,diff_bin5,-1.1448197529953206
pp456,dyn,727,trial7,brow,diff_bin6,-1.3632327302221754
pp456,dyn,727,trial7,cheek,diff_bin1,0.13131786019949382
pp456,dyn,727,trial7,cheek,diff_bin2,0.5489814617314828
pp456,dyn,727,trial7,cheek,diff_bin3,-0.06217341824256983
pp456,dyn,727,trial7,cheek,diff_bin4,0.2976616450648309
pp456,dyn,727,trial7,cheek,diff_bin5,-0.07012657699784364
pp456,dyn,727,trial7,cheek,diff_bin6,-0.6883805852568048
pp456,dyn,727,trial8,brow,diff_bin1,0.2500745955902858
pp456,dyn,727,trial8,brow,diff_bin2,0.671200214564327
pp456,dyn,727,trial8,brow,diff_bin3,2.041956928271218
pp456,dyn,727,trial8,brow,diff_bin4,1.799406316165649
pp456,dyn,727,trial8,brow,diff_bin5,0.247117191677218
pp456,dyn,727,trial8,brow,diff_bin6,0.5771286753883637
pp456,dyn,727,trial8,cheek,diff_bin1,-0.5147455152507268
pp456,dyn,727,trial8,cheek,diff_bin2,-0.6236664263648993
pp456,dyn,727,trial8,cheek,diff_bin3,-0.7465400602886594
pp456,dyn,727,trial8,cheek,diff_bin4,-0.6426792797113994
pp456,dyn,727,trial8,cheek,diff_bin5,-0.2771115368716739
pp456,dyn,727,trial8,cheek,diff_bin6,-0.39182917980344856
pp456,dyn,828,trial1,brow,diff_bin1,-0.07219544846606452
pp456,dyn,828,trial1,brow,diff_bin2,-0.8147212868161426
pp456,dyn,828,trial1,brow,diff_bin3,-0.7142565362398714
pp456,dyn,828,trial1,brow,diff_bin4,-1.9620200401503576
pp456,dyn,828,trial1,brow,diff_bin5,-1.9818520428615178
pp456,dyn,828,trial1,brow,diff_bin6,-2.1280695716223073
pp456,dyn,828,trial1,cheek,diff_bin1,-0.024660129831788558
pp456,dyn,828,trial1,cheek,diff_bin2,-0.05988888673434345
pp456,dyn,828,trial1,cheek,diff_bin3,-0.03418256957635801
pp456,dyn,828,trial1,cheek,diff_bin4,-4.2701523518240414e-4
pp456,dyn,828,trial1,cheek,diff_bin5,0.05555468209724135
pp456,dyn,828,trial1,cheek,diff_bin6,0.2556540213037539
pp456,dyn,828,trial2,brow,diff_bin1,NA
pp456,dyn,828,trial2,brow,diff_bin2,NA
pp456,dyn,828,trial2,brow,diff_bin3,NA
pp456,dyn,828,trial2,brow,diff_bin4,NA
pp456,dyn,828,trial2,brow,diff_bin5,NA
pp456,dyn,828,trial2,brow,diff_bin6,NA
pp456,dyn,828,trial2,cheek,diff_bin1,0.18170565795102717
pp456,dyn,828,trial2,cheek,diff_bin2,0.1309975987731069
pp456,dyn,828,trial2,cheek,diff_bin3,-0.13123245715245724
pp456,dyn,828,trial2,cheek,diff_bin4,-0.09247014917876706
pp456,dyn,828,trial2,cheek,diff_bin5,0.34585031435517444
pp456,dyn,828,trial2,cheek,diff_bin6,1.9852899067912901
pp456,dyn,828,trial3,brow,diff_bin1,0.6757233029019598
pp456,dyn,828,trial3,brow,diff_bin2,1.0844104289475103
pp456,dyn,828,trial3,brow,diff_bin3,0.4021634409431953
pp456,dyn,828,trial3,brow,diff_bin4,0.4934080499081376
pp456,dyn,828,trial3,brow,diff_bin5,0.5664298318205012
pp456,dyn,828,trial3,brow,diff_bin6,-0.08106766020526823
pp456,dyn,828,trial3,cheek,diff_bin1,-0.08520021479978568
pp456,dyn,828,trial3,cheek,diff_bin2,-0.6704352699982611
pp456,dyn,828,trial3,cheek,diff_bin3,-1.2101291503645246
pp456,dyn,828,trial3,cheek,diff_bin4,-1.065862053158122
pp456,dyn,828,trial3,cheek,diff_bin5,-1.423594066432249
pp456,dyn,828,trial3,cheek,diff_bin6,-1.2787398232774705
pp456,dyn,828,trial4,brow,diff_bin1,-0.5753455347937197
pp456,dyn,828,trial4,brow,diff_bin2,0.42395254918506176
pp456,dyn,828,trial4,brow,diff_bin3,-1.2019237432579364
pp456,dyn,828,trial4,brow,diff_bin4,-1.400678682709694
pp456,dyn,828,trial4,brow,diff_bin5,-1.2344986775356972
pp456,dyn,828,trial4,brow,diff_bin6,-1.0267410526426892
pp456,dyn,828,trial4,cheek,diff_bin1,0.050537253083847156
pp456,dyn,828,trial4,cheek,diff_bin2,-0.03796165440772303
pp456,dyn,828,trial4,cheek,diff_bin3,0.7012017176931589
pp456,dyn,828,trial4,cheek,diff_bin4,0.4976328797007888
pp456,dyn,828,trial4,cheek,diff_bin5,0.4439677400192299
pp456,dyn,828,trial4,cheek,diff_bin6,2.298025189658063
pp456,dyn,828,trial5,brow,diff_bin1,0.025703319303279737
pp456,dyn,828,trial5,brow,diff_bin2,0.12625505234758255
pp456,dyn,828,trial5,brow,diff_bin3,-0.35280089033537354
pp456,dyn,828,trial5,brow,diff_bin4,-0.25485863133201303
pp456,dyn,828,trial5,brow,diff_bin5,-0.22915531202873296
pp456,dyn,828,trial5,brow,diff_bin6,-0.20371294012954755
pp456,dyn,828,trial5,cheek,diff_bin1,-0.17869520054299068
pp456,dyn,828,trial5,cheek,diff_bin2,-0.38529584670515654
pp456,dyn,828,trial5,cheek,diff_bin3,-0.1032416084862454
pp456,dyn,828,trial5,cheek,diff_bin4,-0.26027646122460435
pp456,dyn,828,trial5,cheek,diff_bin5,-0.0886697135856431
pp456,dyn,828,trial5,cheek,diff_bin6,2.381666798849432
pp456,dyn,828,trial6,brow,diff_bin1,0.6832037951526605
pp456,dyn,828,trial6,brow,diff_bin2,0.31770346448470216
pp456,dyn,828,trial6,brow,diff_bin3,-0.5413353897934412
pp456,dyn,828,trial6,brow,diff_bin4,-0.37354620896086344
pp456,dyn,828,trial6,brow,diff_bin5,-0.015743826713684017
pp456,dyn,828,trial6,brow,diff_bin6,2.0581791585590743
pp456,dyn,828,trial6,cheek,diff_bin1,0.1753431309468081
pp456,dyn,828,trial6,cheek,diff_bin2,0.2584296203324401
pp456,dyn,828,trial6,cheek,diff_bin3,5.192142296869116
pp456,dyn,828,trial6,cheek,diff_bin4,3.54929725793242
pp456,dyn,828,trial6,cheek,diff_bin5,1.7017838167727586
pp456,dyn,828,trial6,cheek,diff_bin6,3.027836928108448
pp456,dyn,828,trial7,brow,diff_bin1,0.4160806358282199
pp456,dyn,828,trial7,brow,diff_bin2,0.35541036437631585
pp456,dyn,828,trial7,brow,diff_bin3,-0.779667352199487
pp456,dyn,828,trial7,brow,diff_bin4,-0.6875529185542306
pp456,dyn,828,trial7,brow,diff_bin5,-0.7088636232219245
pp456,dyn,828,trial7,brow,diff_bin6,-0.4261706021198624
pp456,dyn,828,trial7,cheek,diff_bin1,-0.8773241514441752
pp456,dyn,828,trial7,cheek,diff_bin2,-0.9981801383816977
pp456,dyn,828,trial7,cheek,diff_bin3,-0.7037211075807357
pp456,dyn,828,trial7,cheek,diff_bin4,-0.16023746700222752
pp456,dyn,828,trial7,cheek,diff_bin5,-1.1320600899922866
pp456,dyn,828,trial7,cheek,diff_bin6,-1.7168467791938204
pp456,dyn,828,trial8,brow,diff_bin1,0.03949004048625715
pp456,dyn,828,trial8,brow,diff_bin2,0.16300514509085035
pp456,dyn,828,trial8,brow,diff_bin3,-0.5561659005927954
pp456,dyn,828,trial8,brow,diff_bin4,-0.3314901856676796
pp456,dyn,828,trial8,brow,diff_bin5,-0.4416969726634682
pp456,dyn,828,trial8,brow,diff_bin6,0.27521252885136116
pp456,dyn,828,trial8,cheek,diff_bin1,NA
pp456,dyn,828,trial8,cheek,diff_bin2,NA
pp456,dyn,828,trial8,cheek,diff_bin3,NA
pp456,dyn,828,trial8,cheek,diff_bin4,NA
pp456,dyn,828,trial8,cheek,diff_bin5,NA
pp456,dyn,828,trial8,cheek,diff_bin6,NA
pp456,dyn,929,trial1,brow,diff_bin1,0.3952048435006825
pp456,dyn,929,trial1,brow,diff_bin2,-0.5094563152599318
pp456,dyn,929,trial1,brow,diff_bin3,0.1847507620987019
pp456,dyn,929,trial1,brow,diff_bin4,-0.8177221819632262
pp456,dyn,929,trial1,brow,diff_bin5,-0.42799723394852207
pp456,dyn,929,trial1,brow,diff_bin6,-0.07467444880495999
pp456,dyn,929,trial1,cheek,diff_bin1,NA
pp456,dyn,929,trial1,cheek,diff_bin2,NA
pp456,dyn,929,trial1,cheek,diff_bin3,NA
pp456,dyn,929,trial1,cheek,diff_bin4,NA
pp456,dyn,929,trial1,cheek,diff_bin5,NA
pp456,dyn,929,trial1,cheek,diff_bin6,NA
pp456,dyn,929,trial2,brow,diff_bin1,-0.9427159885243537
pp456,dyn,929,trial2,brow,diff_bin2,-1.1678266157896264
pp456,dyn,929,trial2,brow,diff_bin3,-0.7137781326656988
pp456,dyn,929,trial2,brow,diff_bin4,-1.3614495896275312
pp456,dyn,929,trial2,brow,diff_bin5,-0.8627356091694778
pp456,dyn,929,trial2,brow,diff_bin6,4.962436783659614
pp456,dyn,929,trial2,cheek,diff_bin1,0.22172766086850548
pp456,dyn,929,trial2,cheek,diff_bin2,-0.48047754262733233
pp456,dyn,929,trial2,cheek,diff_bin3,-0.36190608719803596
pp456,dyn,929,trial2,cheek,diff_bin4,-0.08263812338869059
pp456,dyn,929,trial2,cheek,diff_bin5,-0.7944618450570139
pp456,dyn,929,trial2,cheek,diff_bin6,-1.4279175956884715
pp456,dyn,929,trial3,brow,diff_bin1,0.28199716135781094
pp456,dyn,929,trial3,brow,diff_bin2,-0.3501479250604159
pp456,dyn,929,trial3,brow,diff_bin3,-1.394459436245449
pp456,dyn,929,trial3,brow,diff_bin4,0.555730988252638
pp456,dyn,929,trial3,brow,diff_bin5,-1.32139416309907
pp456,dyn,929,trial3,brow,diff_bin6,-1.4706995694749745
pp456,dyn,929,trial3,cheek,diff_bin1,-0.3049849563482108
pp456,dyn,929,trial3,cheek,diff_bin2,0.6467679505882716
pp456,dyn,929,trial3,cheek,diff_bin3,-0.3596962833559667
pp456,dyn,929,trial3,cheek,diff_bin4,0.5682398488382124
pp456,dyn,929,trial3,cheek,diff_bin5,0.45012743478673733
pp456,dyn,929,trial3,cheek,diff_bin6,0.6143895203805597
pp456,dyn,929,trial4,brow,diff_bin1,0.3080049192992008
pp456,dyn,929,trial4,brow,diff_bin2,0.37350271772684773
pp456,dyn,929,trial4,brow,diff_bin3,0.20297358915128072
pp456,dyn,929,trial4,brow,diff_bin4,-0.39951047566823716
pp456,dyn,929,trial4,brow,diff_bin5,-0.17331256755257166
pp456,dyn,929,trial4,brow,diff_bin6,1.1458200513776815
pp456,dyn,929,trial4,cheek,diff_bin1,-0.22852787848878675
pp456,dyn,929,trial4,cheek,diff_bin2,0.5683786287896466
pp456,dyn,929,trial4,cheek,diff_bin3,0.25518430454505303
pp456,dyn,929,trial4,cheek,diff_bin4,-0.24688953360163368
pp456,dyn,929,trial4,cheek,diff_bin5,-1.0471374350953702
pp456,dyn,929,trial4,cheek,diff_bin6,-2.005359622844867
pp456,dyn,929,trial5,brow,diff_bin1,0.29008653088473135
pp456,dyn,929,trial5,brow,diff_bin2,1.2815996839747026
pp456,dyn,929,trial5,brow,diff_bin3,0.30517798908817984
pp456,dyn,929,trial5,brow,diff_bin4,0.4173853728486906
