pp_no,model,emotion,trial,muscle,bin,zdiff
pp426,adult,535,trial4,cheek,diff_bin4,-0.20221878733564147
pp426,adult,535,trial4,cheek,diff_bin5,-0.12817348736663647
pp426,adult,535,trial4,cheek,diff_bin6,-0.14392689321511454
pp426,adult,535,trial4,cheek,diff_bin7,-0.3035213426555551
pp426,adult,535,trial4,cheek,diff_bin8,-0.10611013421645188
pp426,adult,535,trial4,cheek,diff_bin9,-0.24600209514340077
pp426,adult,535,trial5,brow,diff_bin1,-1.4427482736714594
pp426,adult,535,trial5,brow,diff_bin10,-0.5540225989917389
pp426,adult,535,trial5,brow,diff_bin2,-0.6599757648830225
pp426,adult,535,trial5,brow,diff_bin3,-0.5968879921414728
pp426,adult,535,trial5,brow,diff_bin4,-0.8222591003604859
pp426,adult,535,trial5,brow,diff_bin5,NA
pp426,adult,535,trial5,brow,diff_bin6,0.04599204535594978
pp426,adult,535,trial5,brow,diff_bin7,0.13868215430796318
pp426,adult,535,trial5,brow,diff_bin8,0.07433363470906826
pp426,adult,535,trial5,brow,diff_bin9,-0.976171076705178
pp426,adult,535,trial5,cheek,diff_bin1,NA
pp426,adult,535,trial5,cheek,diff_bin10,NA
pp426,adult,535,trial5,cheek,diff_bin2,NA
pp426,adult,535,trial5,cheek,diff_bin3,NA
pp426,adult,535,trial5,cheek,diff_bin4,NA
pp426,adult,535,trial5,cheek,diff_bin5,NA
pp426,adult,535,trial5,cheek,diff_bin6,NA
pp426,adult,535,trial5,cheek,diff_bin7,NA
pp426,adult,535,trial5,cheek,diff_bin8,NA
pp426,adult,535,trial5,cheek,diff_bin9,NA
pp426,adult,535,trial6,brow,diff_bin1,3.284396853006914
pp426,adult,535,trial6,brow,diff_bin10,2.695073342009512
pp426,adult,535,trial6,brow,diff_bin2,3.5747216393163472
pp426,adult,535,trial6,brow,diff_bin3,0.87652164510062
pp426,adult,535,trial6,brow,diff_bin4,2.7081346794516072
pp426,adult,535,trial6,brow,diff_bin5,2.132427234513533
pp426,adult,535,trial6,brow,diff_bin6,4.3095353376513765
pp426,adult,535,trial6,brow,diff_bin7,2.258905359242395
pp426,adult,535,trial6,brow,diff_bin8,1.5715461726178366
pp426,adult,535,trial6,brow,diff_bin9,5.266896071244965
pp426,adult,535,trial6,cheek,diff_bin1,-0.2874674631260434
pp426,adult,535,trial6,cheek,diff_bin10,-0.1768072988825104
pp426,adult,535,trial6,cheek,diff_bin2,-0.327645086761399
pp426,adult,535,trial6,cheek,diff_bin3,-0.3678656352083309
pp426,adult,535,trial6,cheek,diff_bin4,-0.12980463020653338
pp426,adult,535,trial6,cheek,diff_bin5,-0.22492601265946938
pp426,adult,535,trial6,cheek,diff_bin6,0.536087971775595
pp426,adult,535,trial6,cheek,diff_bin7,0.025239789206826235
pp426,adult,535,trial6,cheek,diff_bin8,0.45727801772162807
pp426,adult,535,trial6,cheek,diff_bin9,0.07614861573624049
pp426,adult,535,trial7,brow,diff_bin1,NA
pp426,adult,535,trial7,brow,diff_bin10,NA
pp426,adult,535,trial7,brow,diff_bin2,NA
pp426,adult,535,trial7,brow,diff_bin3,NA
pp426,adult,535,trial7,brow,diff_bin4,NA
pp426,adult,535,trial7,brow,diff_bin5,NA
pp426,adult,535,trial7,brow,diff_bin6,NA
pp426,adult,535,trial7,brow,diff_bin7,NA
pp426,adult,535,trial7,brow,diff_bin8,NA
pp426,adult,535,trial7,brow,diff_bin9,NA
pp426,adult,535,trial7,cheek,diff_bin1,0.12855981067082278
pp426,adult,535,trial7,cheek,diff_bin10,0.24020724558060896
pp426,adult,535,trial7,cheek,diff_bin2,0.02815867639400982
pp426,adult,535,trial7,cheek,diff_bin3,0.2268576291803998
pp426,adult,535,trial7,cheek,diff_bin4,-0.030219067349669393
pp426,adult,535,trial7,cheek,diff_bin5,-0.1795115620118134
pp426,adult,535,trial7,cheek,diff_bin6,0.1680077125093824
pp426,adult,535,trial7,cheek,diff_bin7,0.17187094555124327
pp426,adult,535,trial7,cheek,diff_bin8,0.3110331846813962
pp426,adult,535,trial7,cheek,diff_bin9,0.17745117105615377
pp426,adult,535,trial8,brow,diff_bin1,1.8938939291038364
pp426,adult,535,trial8,brow,diff_bin10,0.3030835445057664
pp426,adult,535,trial8,brow,diff_bin2,0.32628128668091666
pp426,adult,535,trial8,brow,diff_bin3,0.5752535760694308
pp426,adult,535,trial8,brow,diff_bin4,0.2901734966865525
pp426,adult,535,trial8,brow,diff_bin5,0.9573607335935892
pp426,adult,535,trial8,brow,diff_bin6,1.1876235396191015
pp426,adult,535,trial8,brow,diff_bin7,-0.630625578044028
pp426,adult,535,trial8,brow,diff_bin8,1.6299943969243569
pp426,adult,535,trial8,brow,diff_bin9,-0.12647812472886222
pp426,adult,535,trial8,cheek,diff_bin1,0.035370044738817275
pp426,adult,535,trial8,cheek,diff_bin10,0.23651571178505304
pp426,adult,535,trial8,cheek,diff_bin2,-0.15379959987764869
pp426,adult,535,trial8,cheek,diff_bin3,0.6717733011680725
pp426,adult,535,trial8,cheek,diff_bin4,-0.3005166058452188
pp426,adult,535,trial8,cheek,diff_bin5,0.29210334277627703
pp426,adult,535,trial8,cheek,diff_bin6,0.3149393425348336
pp426,adult,535,trial8,cheek,diff_bin7,0.14328302104147134
pp426,adult,535,trial8,cheek,diff_bin8,0.19732535881595065
pp426,adult,535,trial8,cheek,diff_bin9,0.14980759240105906
pp426,child,121,trial1,brow,diff_bin1,-0.4260820079083561
pp426,child,121,trial1,brow,diff_bin10,-0.2857860976229914
pp426,child,121,trial1,brow,diff_bin2,-0.5755561553151933
pp426,child,121,trial1,brow,diff_bin3,0.19380200691109184
pp426,child,121,trial1,brow,diff_bin4,-0.1479612511780231
pp426,child,121,trial1,brow,diff_bin5,-0.2852817988800532
pp426,child,121,trial1,brow,diff_bin6,-0.05517028247742234
pp426,child,121,trial1,brow,diff_bin7,-0.5140317086767512
pp426,child,121,trial1,brow,diff_bin8,-0.009833825487291836
pp426,child,121,trial1,brow,diff_bin9,-0.32678558542385444
pp426,child,121,trial1,cheek,diff_bin1,-0.28802548567653463
pp426,child,121,trial1,cheek,diff_bin10,-0.2278878246582298
pp426,child,121,trial1,cheek,diff_bin2,-0.8153997207021537
pp426,child,121,trial1,cheek,diff_bin3,-0.10890024696890743
pp426,child,121,trial1,cheek,diff_bin4,0.41710039408627186
pp426,child,121,trial1,cheek,diff_bin5,NA
pp426,child,121,trial1,cheek,diff_bin6,-0.10332002146399699
pp426,child,121,trial1,cheek,diff_bin7,-0.41212111594342926
pp426,child,121,trial1,cheek,diff_bin8,-0.5990157455463547
pp426,child,121,trial1,cheek,diff_bin9,-0.4770663558582723
pp426,child,121,trial2,brow,diff_bin1,0.658866307648559
pp426,child,121,trial2,brow,diff_bin10,0.04412614000707932
pp426,child,121,trial2,brow,diff_bin2,0.0897651762429724
pp426,child,121,trial2,brow,diff_bin3,0.561183641141459
pp426,child,121,trial2,brow,diff_bin4,-0.6080329943604033
pp426,child,121,trial2,brow,diff_bin5,-0.4780247784309749
pp426,child,121,trial2,brow,diff_bin6,0.10489413853111393
pp426,child,121,trial2,brow,diff_bin7,0.07811587528110378
pp426,child,121,trial2,brow,diff_bin8,-0.42557770916541793
pp426,child,121,trial2,brow,diff_bin9,-0.5387423470807158
pp426,child,121,trial2,cheek,diff_bin1,-0.5183600245946094
pp426,child,121,trial2,cheek,diff_bin10,-1.8329323791167957
pp426,child,121,trial2,cheek,diff_bin2,-0.31515396659271466
pp426,child,121,trial2,cheek,diff_bin3,-0.9989891398137088
pp426,child,121,trial2,cheek,diff_bin4,-1.9270664909034787
pp426,child,121,trial2,cheek,diff_bin5,-1.3718769779764595
pp426,child,121,trial2,cheek,diff_bin6,-1.0799453344464875
pp426,child,121,trial2,cheek,diff_bin7,-1.2614743626023839
pp426,child,121,trial2,cheek,diff_bin8,-1.3106232718571724
pp426,child,121,trial2,cheek,diff_bin9,-1.3251318581699398
pp426,child,121,trial3,brow,diff_bin1,-0.33071911561877143
pp426,child,121,trial3,brow,diff_bin10,NA
pp426,child,121,trial3,brow,diff_bin2,0.15048274489271332
pp426,child,121,trial3,brow,diff_bin3,-0.15310509835599087
pp426,child,121,trial3,brow,diff_bin4,0.9576633128393517
pp426,child,121,trial3,brow,diff_bin5,0.2212358585269213
pp426,child,121,trial3,brow,diff_bin6,-0.3194228237769591
pp426,child,121,trial3,brow,diff_bin7,0.2753975435184676
pp426,child,121,trial3,brow,diff_bin8,1.7427051659710098
pp426,child,121,trial3,brow,diff_bin9,0.8531221834282945
pp426,child,121,trial3,cheek,diff_bin1,-0.5583230241720842
pp426,child,121,trial3,cheek,diff_bin10,NA
pp426,child,121,trial3,cheek,diff_bin2,0.253900260473428
pp426,child,121,trial3,cheek,diff_bin3,0.6847365942640955
pp426,child,121,trial3,cheek,diff_bin4,-0.21878776460406787
pp426,child,121,trial3,cheek,diff_bin5,-0.3914313567636839
pp426,child,121,trial3,cheek,diff_bin6,-0.16890913355248355
pp426,child,121,trial3,cheek,diff_bin7,-0.15667556225325657
pp426,child,121,trial3,cheek,diff_bin8,0.8744213366194762
pp426,child,121,trial3,cheek,diff_bin9,2.150533059969357
pp426,child,121,trial5,brow,diff_bin1,0.2356083727006557
pp426,child,121,trial5,brow,diff_bin10,0.6018301198222654
pp426,child,121,trial5,brow,diff_bin2,-0.22335391324726106
pp426,child,121,trial5,brow,diff_bin3,-0.3201288420170725
pp426,child,121,trial5,brow,diff_bin4,-0.11805633572179675
pp426,child,121,trial5,brow,diff_bin5,-0.16813320089554495
pp426,child,121,trial5,brow,diff_bin6,0.25260324033766773
pp426,child,121,trial5,brow,diff_bin7,0.3288027803956069
pp426,child,121,trial5,brow,diff_bin8,-0.11255947942377231
pp426,child,121,trial5,brow,diff_bin9,0.36743206410466134
pp426,child,121,trial5,cheek,diff_bin1,0.7434148116888082
pp426,child,121,trial5,cheek,diff_bin10,0.5117496036118698
pp426,child,121,trial5,cheek,diff_bin2,-0.13954856243433889
pp426,child,121,trial5,cheek,diff_bin3,-0.08061279614016881
pp426,child,121,trial5,cheek,diff_bin4,-0.09503553282978361
pp426,child,121,trial5,cheek,diff_bin5,-0.037559210129205156
pp426,child,121,trial5,cheek,diff_bin6,0.08473357805148718
pp426,child,121,trial5,cheek,diff_bin7,0.9284636743939557
pp426,child,121,trial5,cheek,diff_bin8,0.9356321179271869
pp426,child,121,trial5,cheek,diff_bin9,-0.047217292733857885
pp426,child,121,trial6,brow,diff_bin1,0.17559682229102822
pp426,child,121,trial6,brow,diff_bin10,0.23036366577410014
pp426,child,121,trial6,brow,diff_bin2,NA
pp426,child,121,trial6,brow,diff_bin3,0.12501565837434214
pp426,child,121,trial6,brow,diff_bin4,0.4196269839987494
pp426,child,121,trial6,brow,diff_bin5,0.3092359891696106
pp426,child,121,trial6,brow,diff_bin6,0.1529538087331098
pp426,child,121,trial6,brow,diff_bin7,0.2184622154407622
pp426,child,121,trial6,brow,diff_bin8,0.2443327409534842
pp426,child,121,trial6,brow,diff_bin9,0.30565546809475075
pp426,child,121,trial6,cheek,diff_bin1,NA
pp426,child,121,trial6,cheek,diff_bin10,2.4336651171262003
pp426,child,121,trial6,cheek,diff_bin2,2.372068012514304
pp426,child,121,trial6,cheek,diff_bin3,0.9796729746044033
pp426,child,121,trial6,cheek,diff_bin4,0.5953671365623749
pp426,child,121,trial6,cheek,diff_bin5,-0.9437878321266716
pp426,child,121,trial6,cheek,diff_bin6,-0.8903893665258354
pp426,child,121,trial6,cheek,diff_bin7,-1.12312769489218
pp426,child,121,trial6,cheek,diff_bin8,-1.278987685725488
pp426,child,121,trial6,cheek,diff_bin9,-1.330282835559088
pp426,child,121,trial7,brow,diff_bin1,0.17100770373029192
pp426,child,121,trial7,brow,diff_bin10,0.14317041312011164
pp426,child,121,trial7,brow,diff_bin2,0.5612340710157531
pp426,child,121,trial7,brow,diff_bin3,-0.4740912482360583
pp426,child,121,trial7,brow,diff_bin4,0.41407969782643084
pp426,child,121,trial7,brow,diff_bin5,-0.450590926815145
pp426,child,121,trial7,brow,diff_bin6,0.19768510723171473
pp426,child,121,trial7,brow,diff_bin7,0.3347030756879822
pp426,child,121,trial7,brow,diff_bin8,0.9483842159692918
pp426,child,121,trial7,brow,diff_bin9,0.2943087463786447
pp426,child,121,trial7,cheek,diff_bin1,-0.4485642809716523
pp426,child,121,trial7,cheek,diff_bin10,-0.1310923745538209
pp426,child,121,trial7,cheek,diff_bin2,NA
pp426,child,121,trial7,cheek,diff_bin3,-0.19333335133936097
pp426,child,121,trial7,cheek,diff_bin4,-0.21707077214101872
pp426,child,121,trial7,cheek,diff_bin5,-0.05052250322522828
pp426,child,121,trial7,cheek,diff_bin6,-0.012319420922379642
pp426,child,121,trial7,cheek,diff_bin7,-0.11817200626937424
pp426,child,121,trial7,cheek,diff_bin8,-0.18290262212633585
pp426,child,121,trial7,cheek,diff_bin9,-0.3743472817563425
pp426,child,121,trial8,brow,diff_bin1,-0.05254792901414433
pp426,child,121,trial8,brow,diff_bin10,-0.18411947104668103
pp426,child,121,trial8,brow,diff_bin2,-0.21745361795488577
pp426,child,121,trial8,brow,diff_bin3,0.1526007996130531
pp426,child,121,trial8,brow,diff_bin4,-0.2894170485721449
pp426,child,121,trial8,brow,diff_bin5,0.26657231551705224
pp426,child,121,trial8,brow,diff_bin6,0.3024279561399471
pp426,child,121,trial8,brow,diff_bin7,-0.29198897216112923
pp426,child,121,trial8,brow,diff_bin8,0.12975606655795993
pp426,child,121,trial8,brow,diff_bin9,-0.1677801917754883
pp426,child,121,trial8,cheek,diff_bin1,-0.16131144190348984
pp426,child,121,trial8,cheek,diff_bin10,0.04326821006884474
pp426,child,121,trial8,cheek,diff_bin2,0.06722025492838352
pp426,child,121,trial8,cheek,diff_bin3,-0.33644467313452714
pp426,child,121,trial8,cheek,diff_bin4,-0.40267765739665723
pp426,child,121,trial8,cheek,diff_bin5,-0.15234015628405667
pp426,child,121,trial8,cheek,diff_bin6,-0.12534044980260511
pp426,child,121,trial8,cheek,diff_bin7,-0.19629516333812108
pp426,child,121,trial8,cheek,diff_bin8,-0.2569049972837644
pp426,child,121,trial8,cheek,diff_bin9,-0.19371967464354695
pp426,child,323,trial1,brow,diff_bin1,-0.07034967463985753
pp426,child,323,trial1,brow,diff_bin10,-0.7412182923703416
pp426,child,323,trial1,brow,diff_bin2,-0.30696664482638925
pp426,child,323,trial1,brow,diff_bin3,0.13333658763281986
pp426,child,323,trial1,brow,diff_bin4,0.08552906680229277
pp426,child,323,trial1,brow,diff_bin5,-0.0070601824011327086
pp426,child,323,trial1,brow,diff_bin6,-0.10368382154806222
pp426,child,323,trial1,brow,diff_bin7,0.3454950687868563
pp426,child,323,trial1,brow,diff_bin8,-0.20928397831928947
pp426,child,323,trial1,brow,diff_bin9,-0.002319774217514947
pp426,child,323,trial1,cheek,diff_bin1,NA
pp426,child,323,trial1,cheek,diff_bin10,-1.641788193167823
pp426,child,323,trial1,cheek,diff_bin2,-0.49921555863160894
pp426,child,323,trial1,cheek,diff_bin3,-0.35039523689680374
pp426,child,323,trial1,cheek,diff_bin4,-1.3540631811723223
pp426,child,323,trial1,cheek,diff_bin5,-1.518636908755606
pp426,child,323,trial1,cheek,diff_bin6,-1.810783176343459
pp426,child,323,trial1,cheek,diff_bin7,-1.971794144565915
pp426,child,323,trial1,cheek,diff_bin8,-1.9631233326275157
pp426,child,323,trial1,cheek,diff_bin9,-1.7233453351626693
pp426,child,323,trial2,brow,diff_bin1,-0.6904354089564806
pp426,child,323,trial2,brow,diff_bin10,-0.2676817727515157
pp426,child,323,trial2,brow,diff_bin2,1.2417852246106473
pp426,child,323,trial2,brow,diff_bin3,1.0043109465611213
pp426,child,323,trial2,brow,diff_bin4,-0.2949139048701701
pp426,child,323,trial2,brow,diff_bin5,0.11533312250993133
pp426,child,323,trial2,brow,diff_bin6,0.30863083067808494
pp426,child,323,trial2,brow,diff_bin7,1.6504184960133474
pp426,child,323,trial2,brow,diff_bin8,-0.3408050904775326
pp426,child,323,trial2,brow,diff_bin9,0.22945592803681147
pp426,child,323,trial2,cheek,diff_bin1,-0.08220101416848916
pp426,child,323,trial2,cheek,diff_bin10,-0.6723313237185633
pp426,child,323,trial2,cheek,diff_bin2,-0.20900090756468628
pp426,child,323,trial2,cheek,diff_bin3,-0.5072854232079412
pp426,child,323,trial2,cheek,diff_bin4,-0.6188470084945751
pp426,child,323,trial2,cheek,diff_bin5,-0.4202768301429135
pp426,child,323,trial2,cheek,diff_bin6,-0.40426587542497794
pp426,child,323,trial2,cheek,diff_bin7,-0.33348286113576686
pp426,child,323,trial2,cheek,diff_bin8,-0.6076007078616015
pp426,child,323,trial2,cheek,diff_bin9,-0.41147724376978534
pp426,child,323,trial3,brow,diff_bin1,0.16283806409469537
pp426,child,323,trial3,brow,diff_bin10,-0.2064094754845427
pp426,child,323,trial3,brow,diff_bin2,0.5302701281993567
pp426,child,323,trial3,brow,diff_bin3,0.5939630594324319
pp426,child,323,trial3,brow,diff_bin4,-0.15759335716813982
pp426,child,323,trial3,brow,diff_bin5,0.15401283609327954
pp426,child,323,trial3,brow,diff_bin6,-0.0059507251666690575
pp426,child,323,trial3,brow,diff_bin7,0.17756358738848643
pp426,child,323,trial3,brow,diff_bin8,-0.18376646192662438
pp426,child,323,trial3,brow,diff_bin9,0.18169883708057832
pp426,child,323,trial3,cheek,diff_bin1,0.39409269508141037
pp426,child,323,trial3,cheek,diff_bin10,-0.6759799327025433
pp426,child,323,trial3,cheek,diff_bin2,-0.18981351679010955
pp426,child,323,trial3,cheek,diff_bin3,0.17530493047734247
pp426,child,323,trial3,cheek,diff_bin4,1.067411289466227
pp426,child,323,trial3,cheek,diff_bin5,0.4841489497683508
pp426,child,323,trial3,cheek,diff_bin6,0.7942377885950698
pp426,child,323,trial3,cheek,diff_bin7,0.03202190943587113
pp426,child,323,trial3,cheek,diff_bin8,-0.05326969116610697
pp426,child,323,trial3,cheek,diff_bin9,-0.23359682459786904
pp426,child,323,trial4,brow,diff_bin1,-0.6421740192573091
pp426,child,323,trial4,brow,diff_bin10,0.6237166852657772
pp426,child,323,trial4,brow,diff_bin2,0.5483744530708329
pp426,child,323,trial4,brow,diff_bin3,NA
pp426,child,323,trial4,brow,diff_bin4,-0.7363265945638426
pp426,child,323,trial4,brow,diff_bin5,1.2978128149510653
pp426,child,323,trial4,brow,diff_bin6,0.39012550753687336
pp426,child,323,trial4,brow,diff_bin7,0.40500232045354606
pp426,child,323,trial4,brow,diff_bin8,0.2011143386836935
pp426,child,323,trial4,brow,diff_bin9,0.010237264481642687
pp426,child,323,trial4,cheek,diff_bin1,-0.1573623592384759
pp426,child,323,trial4,cheek,diff_bin10,0.1823016747642688
pp426,child,323,trial4,cheek,diff_bin2,-0.4317377548337681
pp426,child,323,trial4,cheek,diff_bin3,0.013306691588632985
pp426,child,323,trial4,cheek,diff_bin4,-0.3022765231198442
pp426,child,323,trial4,cheek,diff_bin5,NA
pp426,child,323,trial4,cheek,diff_bin6,-0.14186650225945546
pp426,child,323,trial4,cheek,diff_bin7,0.1207045701523719
pp426,child,323,trial4,cheek,diff_bin8,-0.2630003205275895
pp426,child,323,trial4,cheek,diff_bin9,0.06717733011680735
pp426,child,323,trial5,brow,diff_bin1,NA
pp426,child,323,trial5,brow,diff_bin10,NA
pp426,child,323,trial5,brow,diff_bin2,NA
pp426,child,323,trial5,brow,diff_bin3,NA
pp426,child,323,trial5,brow,diff_bin4,NA
pp426,child,323,trial5,brow,diff_bin5,NA
pp426,child,323,trial5,brow,diff_bin6,NA
pp426,child,323,trial5,brow,diff_bin7,NA
pp426,child,323,trial5,brow,diff_bin8,NA
pp426,child,323,trial5,brow,diff_bin9,NA
pp426,child,323,trial5,cheek,diff_bin1,-0.8642910810874851
pp426,child,323,trial5,cheek,diff_bin10,0.6038233244428924
pp426,child,323,trial5,cheek,diff_bin2,-0.5345856033704265
pp426,child,323,trial5,cheek,diff_bin3,1.2395397838869284
pp426,child,323,trial5,cheek,diff_bin4,0.7902028563069036
pp426,child,323,trial5,cheek,diff_bin5,-0.6756365342099335
pp426,child,323,trial5,cheek,diff_bin6,-0.24488605004241876
pp426,child,323,trial5,cheek,diff_bin7,2.0323181288884062
pp426,child,323,trial5,cheek,diff_bin8,3.4281471517244047
pp426,child,323,trial5,cheek,diff_bin9,1.9543237462543877
pp426,child,323,trial6,brow,diff_bin1,-0.33056782599588996
pp426,child,323,trial6,brow,diff_bin10,-0.28407148189700243
pp426,child,323,trial6,brow,diff_bin2,0.13837957506220017
pp426,child,323,trial6,brow,diff_bin3,-0.30499987972893094
pp426,child,323,trial6,brow,diff_bin4,-1.0923110772038105
pp426,child,323,trial6,brow,diff_bin5,-1.0981609426218917
pp426,child,323,trial6,brow,diff_bin6,-0.4676362243264516
pp426,child,323,trial6,brow,diff_bin7,-0.05244706926555695
pp426,child,323,trial6,brow,diff_bin8,-0.14745695243508533
pp426,child,323,trial6,brow,diff_bin9,-0.809954211032798
pp426,child,323,trial6,cheek,diff_bin1,-0.2157401029821554
pp426,child,323,trial6,cheek,diff_bin10,-0.1519538329798707
pp426,child,323,trial6,cheek,diff_bin2,-0.36438872547065604
pp426,child,323,trial6,cheek,diff_bin3,-0.038975728911220975
pp426,child,323,trial6,cheek,diff_bin4,-0.0891977584554155
pp426,child,323,trial6,cheek,diff_bin5,-0.3000444329178802
pp426,child,323,trial6,cheek,diff_bin6,-0.24286858389833577
pp426,child,323,trial6,cheek,diff_bin7,-0.3205624928513202
pp426,child,323,trial6,cheek,diff_bin8,0.04408378148879322
pp426,child,323,trial6,cheek,diff_bin9,-0.3987714995432199
pp426,child,323,trial7,brow,diff_bin1,-0.3588085556004206
pp426,child,323,trial7,brow,diff_bin10,-0.3416623983405267
pp426,child,323,trial7,brow,diff_bin2,-0.1614260276144689
pp426,child,323,trial7,brow,diff_bin3,-0.5284042228504857
pp426,child,323,trial7,brow,diff_bin4,-0.04609290510453712
pp426,child,323,trial7,brow,diff_bin5,0.32164173824588677
pp426,child,323,trial7,brow,diff_bin6,0.6111596465666195
pp426,child,323,trial7,brow,diff_bin7,-0.4335456293038388
pp426,child,323,trial7,brow,diff_bin8,-0.03076222331922085
pp426,child,323,trial7,brow,diff_bin9,0.07307288785172344
pp426,child,323,trial7,cheek,diff_bin1,NA
pp426,child,323,trial7,cheek,diff_bin10,NA
pp426,child,323,trial7,cheek,diff_bin2,NA
pp426,child,323,trial7,cheek,diff_bin3,NA
pp426,child,323,trial7,cheek,diff_bin4,NA
pp426,child,323,trial7,cheek,diff_bin5,NA
pp426,child,323,trial7,cheek,diff_bin6,NA
