pp_no,model,emotion,bin,bin_no,trial,muscle,rms
pp431,adult,434,bin_6,6,trial3,cheek,3.5222
pp431,adult,434,bin_7,7,trial3,cheek,2.4233
pp431,adult,434,bin_8,8,trial3,cheek,3.0537
pp431,adult,434,bin_9,9,trial3,cheek,2.5054
pp431,adult,434,bin_10,10,trial3,cheek,2.7643
pp431,adult,434,bin_0,0,trial4,brow,6.383
pp431,adult,434,bin_1,1,trial4,brow,6.0723
pp431,adult,434,bin_2,2,trial4,brow,5.5707
pp431,adult,434,bin_3,3,trial4,brow,6.1928
pp431,adult,434,bin_4,4,trial4,brow,5.634
pp431,adult,434,bin_5,5,trial4,brow,5.3261
pp431,adult,434,bin_6,6,trial4,brow,6.4471
pp431,adult,434,bin_7,7,trial4,brow,5.2082
pp431,adult,434,bin_8,8,trial4,brow,5.2416
pp431,adult,434,bin_9,9,trial4,brow,4.1691
pp431,adult,434,bin_10,10,trial4,brow,5.4077
pp431,adult,434,bin_0,0,trial4,cheek,2.8745
pp431,adult,434,bin_1,1,trial4,cheek,2.3557
pp431,adult,434,bin_2,2,trial4,cheek,3.3587
pp431,adult,434,bin_3,3,trial4,cheek,2.7467
pp431,adult,434,bin_4,4,trial4,cheek,3.359
pp431,adult,434,bin_5,5,trial4,cheek,2.7664
pp431,adult,434,bin_6,6,trial4,cheek,3.6912
pp431,adult,434,bin_7,7,trial4,cheek,3.0057
pp431,adult,434,bin_8,8,trial4,cheek,5.7697
pp431,adult,434,bin_9,9,trial4,cheek,4.7618
pp431,adult,434,bin_10,10,trial4,cheek,3.5208
pp431,adult,434,bin_0,0,trial5,brow,8.1523
pp431,adult,434,bin_1,1,trial5,brow,7.1674
pp431,adult,434,bin_2,2,trial5,brow,7.2732
pp431,adult,434,bin_3,3,trial5,brow,8.5875
pp431,adult,434,bin_4,4,trial5,brow,8.0543
pp431,adult,434,bin_5,5,trial5,brow,7.2928
pp431,adult,434,bin_6,6,trial5,brow,6.8669
pp431,adult,434,bin_7,7,trial5,brow,6.8076
pp431,adult,434,bin_8,8,trial5,brow,6.6664
pp431,adult,434,bin_9,9,trial5,brow,5.9159
pp431,adult,434,bin_10,10,trial5,brow,6.5933
pp431,adult,434,bin_0,0,trial5,cheek,2.5534
pp431,adult,434,bin_1,1,trial5,cheek,2.874
pp431,adult,434,bin_2,2,trial5,cheek,2.5561
pp431,adult,434,bin_3,3,trial5,cheek,2.8499
pp431,adult,434,bin_4,4,trial5,cheek,3.1539
pp431,adult,434,bin_5,5,trial5,cheek,2.6997
pp431,adult,434,bin_6,6,trial5,cheek,3.1799
pp431,adult,434,bin_7,7,trial5,cheek,2.573
pp431,adult,434,bin_8,8,trial5,cheek,3.1153
pp431,adult,434,bin_9,9,trial5,cheek,2.6578
pp431,adult,434,bin_10,10,trial5,cheek,2.4489
pp431,adult,434,bin_0,0,trial6,cheek,2.8079
pp431,adult,434,bin_1,1,trial6,cheek,2.8752
pp431,adult,434,bin_2,2,trial6,cheek,2.8213
pp431,adult,434,bin_3,3,trial6,cheek,2.8854
pp431,adult,434,bin_4,4,trial6,cheek,3.2078
pp431,adult,434,bin_5,5,trial6,cheek,2.8938
pp431,adult,434,bin_6,6,trial6,cheek,2.7966
pp431,adult,434,bin_7,7,trial6,cheek,2.923
pp431,adult,434,bin_8,8,trial6,cheek,2.9475
pp431,adult,434,bin_9,9,trial6,cheek,3.4399
pp431,adult,434,bin_10,10,trial6,cheek,2.8919
pp431,adult,434,bin_0,0,trial7,brow,7.1047
pp431,adult,434,bin_1,1,trial7,brow,8.2607
pp431,adult,434,bin_2,2,trial7,brow,7.6572
pp431,adult,434,bin_3,3,trial7,brow,8.3215
pp431,adult,434,bin_4,4,trial7,brow,9.8516
pp431,adult,434,bin_5,5,trial7,brow,7.6615
pp431,adult,434,bin_6,6,trial7,brow,7.4005
pp431,adult,434,bin_7,7,trial7,brow,8.4312
pp431,adult,434,bin_8,8,trial7,brow,7.4834
pp431,adult,434,bin_9,9,trial7,brow,6.1601
pp431,adult,434,bin_10,10,trial7,brow,5.8698
pp431,adult,434,bin_0,0,trial7,cheek,3.0049
pp431,adult,434,bin_1,1,trial7,cheek,2.4093
pp431,adult,434,bin_2,2,trial7,cheek,2.8505
pp431,adult,434,bin_3,3,trial7,cheek,2.8265
pp431,adult,434,bin_4,4,trial7,cheek,2.6409
pp431,adult,434,bin_5,5,trial7,cheek,2.5338
pp431,adult,434,bin_6,6,trial7,cheek,2.6336
pp431,adult,434,bin_7,7,trial7,cheek,3.0118
pp431,adult,434,bin_8,8,trial7,cheek,2.8817
pp431,adult,434,bin_9,9,trial7,cheek,2.8113
pp431,adult,434,bin_10,10,trial7,cheek,3.2084
pp431,adult,434,bin_0,0,trial8,brow,9.1215
pp431,adult,434,bin_1,1,trial8,brow,12.9363
pp431,adult,434,bin_2,2,trial8,brow,12.3815
pp431,adult,434,bin_3,3,trial8,brow,13.7865
pp431,adult,434,bin_4,4,trial8,brow,16.4829
pp431,adult,434,bin_5,5,trial8,brow,17.3919
pp431,adult,434,bin_6,6,trial8,brow,15.2868
pp431,adult,434,bin_7,7,trial8,brow,19.6071
pp431,adult,434,bin_8,8,trial8,brow,12.5047
pp431,adult,434,bin_9,9,trial8,brow,13.927
pp431,adult,434,bin_10,10,trial8,brow,10.008
pp431,adult,434,bin_0,0,trial8,cheek,2.9333
pp431,adult,434,bin_1,1,trial8,cheek,3.1465
pp431,adult,434,bin_2,2,trial8,cheek,2.781
pp431,adult,434,bin_3,3,trial8,cheek,3.6017
pp431,adult,434,bin_4,4,trial8,cheek,3.5816
pp431,adult,434,bin_5,5,trial8,cheek,3.1438
pp431,adult,434,bin_6,6,trial8,cheek,3.2581
pp431,adult,434,bin_7,7,trial8,cheek,2.9989
pp431,adult,434,bin_8,8,trial8,cheek,2.6571
pp431,adult,434,bin_9,9,trial8,cheek,2.7442
pp431,adult,434,bin_10,10,trial8,cheek,2.825
pp431,child,525,bin_0,0,trial1,brow,7.1615
pp431,child,525,bin_1,1,trial1,brow,6.6313
pp431,child,525,bin_2,2,trial1,brow,5.0518
pp431,child,525,bin_3,3,trial1,brow,6.5829
pp431,child,525,bin_4,4,trial1,brow,6.6314
pp431,child,525,bin_5,5,trial1,brow,7.676
pp431,child,525,bin_6,6,trial1,brow,7.8189
pp431,child,525,bin_7,7,trial1,brow,9.5452
pp431,child,525,bin_8,8,trial1,brow,9.577
pp431,child,525,bin_9,9,trial1,brow,6.9832
pp431,child,525,bin_10,10,trial1,brow,6.8967
pp431,child,525,bin_0,0,trial1,cheek,3.433
pp431,child,525,bin_1,1,trial1,cheek,3.1542
pp431,child,525,bin_2,2,trial1,cheek,3.7626
pp431,child,525,bin_3,3,trial1,cheek,3.9711
pp431,child,525,bin_4,4,trial1,cheek,3.8148
pp431,child,525,bin_5,5,trial1,cheek,3.1435
pp431,child,525,bin_6,6,trial1,cheek,3.6558
pp431,child,525,bin_7,7,trial1,cheek,3.5226
pp431,child,525,bin_8,8,trial1,cheek,3.6042
pp431,child,525,bin_9,9,trial1,cheek,3.0728
pp431,child,525,bin_10,10,trial1,cheek,3.7129
pp431,child,525,bin_0,0,trial2,brow,6.6576
pp431,child,525,bin_1,1,trial2,brow,8.3939
pp431,child,525,bin_2,2,trial2,brow,6.6367
pp431,child,525,bin_3,3,trial2,brow,5.4306
pp431,child,525,bin_4,4,trial2,brow,5.4149
pp431,child,525,bin_5,5,trial2,brow,5.9755
pp431,child,525,bin_6,6,trial2,brow,5.8318
pp431,child,525,bin_7,7,trial2,brow,6.4665
pp431,child,525,bin_8,8,trial2,brow,7.1804
pp431,child,525,bin_9,9,trial2,brow,8.2866
pp431,child,525,bin_10,10,trial2,brow,6.7135
pp431,child,525,bin_0,0,trial2,cheek,3.7495
pp431,child,525,bin_1,1,trial2,cheek,3.5612
pp431,child,525,bin_2,2,trial2,cheek,3.5499
pp431,child,525,bin_3,3,trial2,cheek,2.9442
pp431,child,525,bin_4,4,trial2,cheek,3.7103
pp431,child,525,bin_5,5,trial2,cheek,3.866
pp431,child,525,bin_6,6,trial2,cheek,3.237
pp431,child,525,bin_7,7,trial2,cheek,3.5988
pp431,child,525,bin_8,8,trial2,cheek,2.8008
pp431,child,525,bin_9,9,trial2,cheek,3.119
pp431,child,525,bin_10,10,trial2,cheek,3.2362
pp431,child,525,bin_0,0,trial3,brow,7.4965
pp431,child,525,bin_1,1,trial3,brow,5.269
pp431,child,525,bin_2,2,trial3,brow,5.3344
pp431,child,525,bin_3,3,trial3,brow,6.8968
pp431,child,525,bin_4,4,trial3,brow,10.6846
pp431,child,525,bin_5,5,trial3,brow,6.3446
pp431,child,525,bin_6,6,trial3,brow,7.8493
pp431,child,525,bin_7,7,trial3,brow,7.433
pp431,child,525,bin_8,8,trial3,brow,5.3186
pp431,child,525,bin_9,9,trial3,brow,7.3918
pp431,child,525,bin_10,10,trial3,brow,8.5369
pp431,child,525,bin_0,0,trial3,cheek,3.5642
pp431,child,525,bin_1,1,trial3,cheek,2.8267
pp431,child,525,bin_2,2,trial3,cheek,3.8499
pp431,child,525,bin_3,3,trial3,cheek,4.7095
pp431,child,525,bin_4,4,trial3,cheek,4.5568
pp431,child,525,bin_5,5,trial3,cheek,6.4276
pp431,child,525,bin_6,6,trial3,cheek,6.3284
pp431,child,525,bin_7,7,trial3,cheek,5.0854
pp431,child,525,bin_8,8,trial3,cheek,4.0849
pp431,child,525,bin_9,9,trial3,cheek,5.1571
pp431,child,525,bin_10,10,trial3,cheek,4.369
pp431,child,525,bin_0,0,trial4,brow,5.1435
pp431,child,525,bin_1,1,trial4,brow,4.8855
pp431,child,525,bin_2,2,trial4,brow,6.1047
pp431,child,525,bin_3,3,trial4,brow,7.3816
pp431,child,525,bin_4,4,trial4,brow,27.0678
pp431,child,525,bin_5,5,trial4,brow,13.6332
pp431,child,525,bin_6,6,trial4,brow,10.9964
pp431,child,525,bin_7,7,trial4,brow,8.0232
pp431,child,525,bin_8,8,trial4,brow,8.8966
pp431,child,525,bin_9,9,trial4,brow,5.1141
pp431,child,525,bin_10,10,trial4,brow,7.5094
pp431,child,525,bin_0,0,trial4,cheek,3.1402
pp431,child,525,bin_1,1,trial4,cheek,3.2413
pp431,child,525,bin_2,2,trial4,cheek,3.3023
pp431,child,525,bin_3,3,trial4,cheek,4.5428
pp431,child,525,bin_4,4,trial4,cheek,26.0628
pp431,child,525,bin_5,5,trial4,cheek,6.7478
pp431,child,525,bin_6,6,trial4,cheek,5.3879
pp431,child,525,bin_7,7,trial4,cheek,11.0128
pp431,child,525,bin_8,8,trial4,cheek,11.494
pp431,child,525,bin_9,9,trial4,cheek,9.8328
pp431,child,525,bin_10,10,trial4,cheek,7.9626
pp431,child,525,bin_0,0,trial5,brow,3.3425
pp431,child,525,bin_1,1,trial5,brow,3.4671
pp431,child,525,bin_2,2,trial5,brow,2.8626
pp431,child,525,bin_3,3,trial5,brow,2.8277
pp431,child,525,bin_4,4,trial5,brow,2.8475
pp431,child,525,bin_5,5,trial5,brow,4.2668
pp431,child,525,bin_6,6,trial5,brow,4.0453
pp431,child,525,bin_7,7,trial5,brow,4.3772
pp431,child,525,bin_8,8,trial5,brow,3.2828
pp431,child,525,bin_9,9,trial5,brow,2.396
pp431,child,525,bin_10,10,trial5,brow,4.0139
pp431,child,525,bin_0,0,trial5,cheek,3.507
pp431,child,525,bin_1,1,trial5,cheek,3.0675
pp431,child,525,bin_2,2,trial5,cheek,3.3977
pp431,child,525,bin_3,3,trial5,cheek,2.9597
pp431,child,525,bin_4,4,trial5,cheek,2.7443
pp431,child,525,bin_5,5,trial5,cheek,3.4213
pp431,child,525,bin_6,6,trial5,cheek,3.4257
pp431,child,525,bin_7,7,trial5,cheek,3.4377
pp431,child,525,bin_8,8,trial5,cheek,3.3813
pp431,child,525,bin_9,9,trial5,cheek,3.8352
pp431,child,525,bin_10,10,trial5,cheek,4.1161
pp431,child,525,bin_0,0,trial6,brow,4.1506
pp431,child,525,bin_1,1,trial6,brow,2.6452
pp431,child,525,bin_2,2,trial6,brow,2.6501
pp431,child,525,bin_3,3,trial6,brow,2.002
pp431,child,525,bin_4,4,trial6,brow,2.8324
pp431,child,525,bin_5,5,trial6,brow,3.1711
pp431,child,525,bin_6,6,trial6,brow,2.6558
pp431,child,525,bin_7,7,trial6,brow,2.5289
pp431,child,525,bin_8,8,trial6,brow,2.8338
pp431,child,525,bin_9,9,trial6,brow,3.1943
pp431,child,525,bin_10,10,trial6,brow,3.2246
pp431,child,525,bin_0,0,trial7,brow,4.8699
pp431,child,525,bin_1,1,trial7,brow,4.0364
pp431,child,525,bin_2,2,trial7,brow,4.7349
pp431,child,525,bin_3,3,trial7,brow,4.6882
pp431,child,525,bin_4,4,trial7,brow,4.7605
pp431,child,525,bin_5,5,trial7,brow,5.2193
pp431,child,525,bin_6,6,trial7,brow,4.0133
pp431,child,525,bin_7,7,trial7,brow,3.2342
pp431,child,525,bin_8,8,trial7,brow,3.7922
pp431,child,525,bin_9,9,trial7,brow,4.2492
pp431,child,525,bin_10,10,trial7,brow,5.0957
pp431,child,525,bin_0,0,trial7,cheek,3.0316
pp431,child,525,bin_1,1,trial7,cheek,2.9696
pp431,child,525,bin_2,2,trial7,cheek,2.9065
pp431,child,525,bin_3,3,trial7,cheek,2.9765
pp431,child,525,bin_4,4,trial7,cheek,3.0523
pp431,child,525,bin_5,5,trial7,cheek,3.0117
pp431,child,525,bin_6,6,trial7,cheek,3.6934
pp431,child,525,bin_7,7,trial7,cheek,3.853
pp431,child,525,bin_8,8,trial7,cheek,2.946
pp431,child,525,bin_9,9,trial7,cheek,3.5985
pp431,child,525,bin_10,10,trial7,cheek,3.1708
pp431,child,525,bin_0,0,trial8,brow,6.1301
pp431,child,525,bin_1,1,trial8,brow,5.1147
pp431,child,525,bin_2,2,trial8,brow,5.9506
pp431,child,525,bin_3,3,trial8,brow,5.418
pp431,child,525,bin_4,4,trial8,brow,5.5331
pp431,child,525,bin_5,5,trial8,brow,5.2285
pp431,child,525,bin_6,6,trial8,brow,5.1059
pp431,child,525,bin_7,7,trial8,brow,6.0332
pp431,child,525,bin_8,8,trial8,brow,5.4995
pp431,child,525,bin_9,9,trial8,brow,5.4023
pp431,child,525,bin_10,10,trial8,brow,7.2356
pp431,child,525,bin_0,0,trial8,cheek,3.2002
pp431,child,525,bin_1,1,trial8,cheek,3.8125
pp431,child,525,bin_2,2,trial8,cheek,2.501
pp431,child,525,bin_3,3,trial8,cheek,2.9351
pp431,child,525,bin_4,4,trial8,cheek,2.695
pp431,child,525,bin_5,5,trial8,cheek,2.929
pp431,child,525,bin_6,6,trial8,cheek,2.7096
pp431,child,525,bin_7,7,trial8,cheek,3.3978
pp431,child,525,bin_8,8,trial8,cheek,3.5073
pp431,child,525,bin_9,9,trial8,cheek,3.5235
pp431,child,525,bin_10,10,trial8,cheek,3.1815
pp431,adult,535,bin_0,0,trial1,brow,8.7168
pp431,adult,535,bin_1,1,trial1,brow,6.6298
pp431,adult,535,bin_2,2,trial1,brow,11.2069
pp431,adult,535,bin_3,3,trial1,brow,9.1772
pp431,adult,535,bin_4,4,trial1,brow,9.9301
pp431,adult,535,bin_5,5,trial1,brow,10.8281
pp431,adult,535,bin_6,6,trial1,brow,8.6291
pp431,adult,535,bin_7,7,trial1,brow,10.8832
pp431,adult,535,bin_8,8,trial1,brow,9.2741
pp431,adult,535,bin_9,9,trial1,brow,7.3275
pp431,adult,535,bin_10,10,trial1,brow,10.4175
pp431,adult,535,bin_0,0,trial1,cheek,2.8622
pp431,adult,535,bin_1,1,trial1,cheek,3.3754
pp431,adult,535,bin_2,2,trial1,cheek,3.1064
pp431,adult,535,bin_3,3,trial1,cheek,3.1383
pp431,adult,535,bin_4,4,trial1,cheek,2.7255
pp431,adult,535,bin_5,5,trial1,cheek,2.6405
pp431,adult,535,bin_6,6,trial1,cheek,3.6069
pp431,adult,535,bin_7,7,trial1,cheek,3.2562
pp431,adult,535,bin_8,8,trial1,cheek,2.827
pp431,adult,535,bin_9,9,trial1,cheek,2.8486
pp431,adult,535,bin_10,10,trial1,cheek,2.9728
pp431,adult,535,bin_0,0,trial2,brow,8.312
pp431,adult,535,bin_1,1,trial2,brow,8.9237
pp431,adult,535,bin_2,2,trial2,brow,7.8546
pp431,adult,535,bin_3,3,trial2,brow,6.8902
pp431,adult,535,bin_4,4,trial2,brow,6.7547
pp431,adult,535,bin_5,5,trial2,brow,6.5558
pp431,adult,535,bin_6,6,trial2,brow,8.6149
pp431,adult,535,bin_7,7,trial2,brow,8.4585
pp431,adult,535,bin_8,8,trial2,brow,6.6312
pp431,adult,535,bin_9,9,trial2,brow,8.1724
pp431,adult,535,bin_10,10,trial2,brow,4.5912
pp431,adult,535,bin_0,0,trial2,cheek,2.9757
pp431,adult,535,bin_1,1,trial2,cheek,4.9541
pp431,adult,535,bin_2,2,trial2,cheek,2.6385
pp431,adult,535,bin_3,3,trial2,cheek,2.8663
pp431,adult,535,bin_4,4,trial2,cheek,3.2873
pp431,adult,535,bin_5,5,trial2,cheek,3.2624
pp431,adult,535,bin_6,6,trial2,cheek,2.9491
pp431,adult,535,bin_7,7,trial2,cheek,3.2842
pp431,adult,535,bin_8,8,trial2,cheek,3.4951
pp431,adult,535,bin_9,9,trial2,cheek,2.8075
pp431,adult,535,bin_10,10,trial2,cheek,3.2379
pp431,adult,535,bin_0,0,trial3,brow,8.7194
pp431,adult,535,bin_1,1,trial3,brow,9.4198
pp431,adult,535,bin_2,2,trial3,brow,8.083
pp431,adult,535,bin_3,3,trial3,brow,8.3293
pp431,adult,535,bin_4,4,trial3,brow,7.7813
pp431,adult,535,bin_5,5,trial3,brow,8.49
pp431,adult,535,bin_6,6,trial3,brow,9.6958
pp431,adult,535,bin_7,7,trial3,brow,9.399
pp431,adult,535,bin_8,8,trial3,brow,6.8011
pp431,adult,535,bin_9,9,trial3,brow,4.8751
pp431,adult,535,bin_10,10,trial3,brow,4.7072
pp431,adult,535,bin_0,0,trial3,cheek,3.0124
pp431,adult,535,bin_1,1,trial3,cheek,3.1658
pp431,adult,535,bin_2,2,trial3,cheek,2.7874
pp431,adult,535,bin_3,3,trial3,cheek,3.0052
pp431,adult,535,bin_4,4,trial3,cheek,3.2322
pp431,adult,535,bin_5,5,trial3,cheek,2.7952
pp431,adult,535,bin_6,6,trial3,cheek,3.4284
pp431,adult,535,bin_7,7,trial3,cheek,3.0549
pp431,adult,535,bin_8,8,trial3,cheek,3.5419
pp431,adult,535,bin_9,9,trial3,cheek,3.6597
pp431,adult,535,bin_10,10,trial3,cheek,3.0069
pp431,adult,535,bin_0,0,trial4,brow,8.48
pp431,adult,535,bin_1,1,trial4,brow,9.9916
pp431,adult,535,bin_2,2,trial4,brow,9.2753
pp431,adult,535,bin_3,3,trial4,brow,11.0648
pp431,adult,535,bin_4,4,trial4,brow,7.1739
pp431,adult,535,bin_5,5,trial4,brow,7.3941
pp431,adult,535,bin_6,6,trial4,brow,8.4051
pp431,adult,535,bin_7,7,trial4,brow,8.6291
pp431,adult,535,bin_8,8,trial4,brow,7.979
pp431,adult,535,bin_9,9,trial4,brow,9.6269
pp431,adult,535,bin_10,10,trial4,brow,9.6252
pp431,adult,535,bin_0,0,trial5,brow,8.7797
pp431,adult,535,bin_1,1,trial5,brow,7.9894
pp431,adult,535,bin_2,2,trial5,brow,8.3083
pp431,adult,535,bin_3,3,trial5,brow,6.8827
pp431,adult,535,bin_4,4,trial5,brow,8.4294
pp431,adult,535,bin_5,5,trial5,brow,8.7689
pp431,adult,535,bin_6,6,trial5,brow,8.479
pp431,adult,535,bin_7,7,trial5,brow,7.4083
pp431,adult,535,bin_8,8,trial5,brow,6.3961
pp431,adult,535,bin_9,9,trial5,brow,9.7692
pp431,adult,535,bin_10,10,trial5,brow,8.2968
pp431,adult,535,bin_0,0,trial5,cheek,3.0668
pp431,adult,535,bin_1,1,trial5,cheek,3.4363
pp431,adult,535,bin_2,2,trial5,cheek,6.1656
pp431,adult,535,bin_3,3,trial5,cheek,3.9432
pp431,adult,535,bin_4,4,trial5,cheek,2.4923
pp431,adult,535,bin_5,5,trial5,cheek,3.0698
pp431,adult,535,bin_6,6,trial5,cheek,2.6716
pp431,adult,535,bin_7,7,trial5,cheek,2.9095
pp431,adult,535,bin_8,8,trial5,cheek,3.4532
pp431,adult,535,bin_9,9,trial5,cheek,3.1184
pp431,adult,535,bin_10,10,trial5,cheek,2.6287
pp431,adult,535,bin_0,0,trial6,brow,8.627
pp431,adult,535,bin_1,1,trial6,brow,7.7565
pp431,adult,535,bin_2,2,trial6,brow,8.5798
pp431,adult,535,bin_3,3,trial6,brow,6.8953
pp431,adult,535,bin_4,4,trial6,brow,8.9943
pp431,adult,535,bin_5,5,trial6,brow,7.8955
pp431,adult,535,bin_6,6,trial6,brow,7.6894
pp431,adult,535,bin_7,7,trial6,brow,8.478
pp431,adult,535,bin_8,8,trial6,brow,5.4199
pp431,adult,535,bin_9,9,trial6,brow,7.9202
pp431,adult,535,bin_10,10,trial6,brow,7.6909
pp431,adult,535,bin_0,0,trial6,cheek,2.7375
pp431,adult,535,bin_1,1,trial6,cheek,2.8638
pp431,adult,535,bin_2,2,trial6,cheek,3.4445
pp431,adult,535,bin_3,3,trial6,cheek,3.1016
pp431,adult,535,bin_4,4,trial6,cheek,2.8655
pp431,adult,535,bin_5,5,trial6,cheek,3.1009
pp431,adult,535,bin_6,6,trial6,cheek,2.6824
pp431,adult,535,bin_7,7,trial6,cheek,2.4554
pp431,adult,535,bin_8,8,trial6,cheek,3.1585
pp431,adult,535,bin_9,9,trial6,cheek,3.4412
pp431,adult,535,bin_10,10,trial6,cheek,3.0593
pp431,adult,535,bin_0,0,trial7,brow,8.258
pp431,adult,535,bin_1,1,trial7,brow,8.68
pp431,adult,535,bin_2,2,trial7,brow,8.8296
pp431,adult,535,bin_3,3,trial7,brow,7.1142
pp431,adult,535,bin_4,4,trial7,brow,11.2195
pp431,adult,535,bin_5,5,trial7,brow,9.6917
pp431,adult,535,bin_6,6,trial7,brow,10.4858
pp431,adult,535,bin_7,7,trial7,brow,9.8757
pp431,adult,535,bin_8,8,trial7,brow,9.478
pp431,adult,535,bin_9,9,trial7,brow,9.405
pp431,adult,535,bin_10,10,trial7,brow,8.3048
pp431,adult,535,bin_0,0,trial7,cheek,2.9565
pp431,adult,535,bin_1,1,trial7,cheek,2.7846
pp431,adult,535,bin_2,2,trial7,cheek,3.0426
pp431,adult,535,bin_3,3,trial7,cheek,3.2615
pp431,adult,535,bin_4,4,trial7,cheek,2.9051
pp431,adult,535,bin_5,5,trial7,cheek,2.8078
pp431,adult,535,bin_6,6,trial7,cheek,2.8709
pp431,adult,535,bin_7,7,trial7,cheek,3.9139
pp431,adult,535,bin_8,8,trial7,cheek,2.6064
pp431,adult,535,bin_9,9,trial7,cheek,3.1412
pp431,adult,535,bin_10,10,trial7,cheek,2.9332
pp431,adult,535,bin_0,0,trial8,brow,7.4167
pp431,adult,535,bin_1,1,trial8,brow,8.5827
pp431,adult,535,bin_2,2,trial8,brow,6.6727
pp431,adult,535,bin_3,3,trial8,brow,7.5749
pp431,adult,535,bin_4,4,trial8,brow,6.9014
pp431,adult,535,bin_5,5,trial8,brow,6.3657
pp431,adult,535,bin_6,6,trial8,brow,7.2772
pp431,adult,535,bin_7,7,trial8,brow,8.0044
pp431,adult,535,bin_8,8,trial8,brow,6.9536
pp431,adult,535,bin_9,9,trial8,brow,6.9168
pp431,adult,535,bin_10,10,trial8,brow,5.9762
pp431,adult,535,bin_0,0,trial8,cheek,3.0174
pp431,adult,535,bin_1,1,trial8,cheek,3.2383
pp431,adult,535,bin_2,2,trial8,cheek,4.0088
pp431,adult,535,bin_3,3,trial8,cheek,2.7543
pp431,adult,535,bin_4,4,trial8,cheek,2.7403
pp431,adult,535,bin_5,5,trial8,cheek,2.9188
pp431,adult,535,bin_6,6,trial8,cheek,3.0642
pp431,adult,535,bin_7,7,trial8,cheek,3.0288
pp431,adult,535,bin_8,8,trial8,cheek,2.7862
pp431,adult,535,bin_9,9,trial8,cheek,3.3804
pp431,adult,535,bin_10,10,trial8,cheek,3.2036
pp432,child,121,bin_0,0,trial1,brow,6.846
pp432,child,121,bin_1,1,trial1,brow,6.7059
pp432,child,121,bin_2,2,trial1,brow,7.3153
pp432,child,121,bin_3,3,trial1,brow,6.4042
pp432,child,121,bin_4,4,trial1,brow,6.5178
pp432,child,121,bin_5,5,trial1,brow,6.7199
pp432,child,121,bin_6,6,trial1,brow,5.8275
pp432,child,121,bin_7,7,trial1,brow,6.9834
pp432,child,121,bin_8,8,trial1,brow,8.0146
pp432,child,121,bin_9,9,trial1,brow,6.1825
pp432,child,121,bin_10,10,trial1,brow,7.2097
pp432,child,121,bin_0,0,trial1,cheek,4.8295
pp432,child,121,bin_1,1,trial1,cheek,4.6138
pp432,child,121,bin_2,2,trial1,cheek,4.2734
pp432,child,121,bin_3,3,trial1,cheek,4.4746
pp432,child,121,bin_4,4,trial1,cheek,4.6285
pp432,child,121,bin_5,5,trial1,cheek,4.8131
pp432,child,121,bin_6,6,trial1,cheek,3.9042
pp432,child,121,bin_7,7,trial1,cheek,4.9955
pp432,child,121,bin_8,8,trial1,cheek,4.3189
pp432,child,121,bin_9,9,trial1,cheek,3.8208
pp432,child,121,bin_10,10,trial1,cheek,4.7103
pp432,child,121,bin_0,0,trial3,brow,7.9496
pp432,child,121,bin_1,1,trial3,brow,9.1089
pp432,child,121,bin_2,2,trial3,brow,8.9568
pp432,child,121,bin_3,3,trial3,brow,11.5296
pp432,child,121,bin_4,4,trial3,brow,10.0486
pp432,child,121,bin_5,5,trial3,brow,9.0922
pp432,child,121,bin_6,6,trial3,brow,9.686
pp432,child,121,bin_7,7,trial3,brow,9.0851
pp432,child,121,bin_8,8,trial3,brow,7.7715
pp432,child,121,bin_9,9,trial3,brow,8.3323
pp432,child,121,bin_10,10,trial3,brow,6.1663
pp432,child,121,bin_0,0,trial3,cheek,7.8357
pp432,child,121,bin_1,1,trial3,cheek,5.3636
pp432,child,121,bin_2,2,trial3,cheek,4.0114
pp432,child,121,bin_3,3,trial3,cheek,5.5884
pp432,child,121,bin_4,4,trial3,cheek,4.6329
pp432,child,121,bin_5,5,trial3,cheek,4.5716
pp432,child,121,bin_6,6,trial3,cheek,6.4758
pp432,child,121,bin_7,7,trial3,cheek,7.3128
pp432,child,121,bin_8,8,trial3,cheek,6.5294
pp432,child,121,bin_9,9,trial3,cheek,10.4509
pp432,child,121,bin_10,10,trial3,cheek,7.9732
pp432,child,121,bin_0,0,trial4,brow,13.7529
pp432,child,121,bin_1,1,trial4,brow,10.4797
pp432,child,121,bin_2,2,trial4,brow,7.669
pp432,child,121,bin_3,3,trial4,brow,16.318
pp432,child,121,bin_4,4,trial4,brow,12.8502
pp432,child,121,bin_5,5,trial4,brow,15.9621
pp432,child,121,bin_6,6,trial4,brow,10.0542
pp432,child,121,bin_7,7,trial4,brow,8.8523
pp432,child,121,bin_8,8,trial4,brow,9.694
pp432,child,121,bin_9,9,trial4,brow,8.1075
pp432,child,121,bin_10,10,trial4,brow,8.0624
pp432,child,121,bin_0,0,trial4,cheek,7.8038
pp432,child,121,bin_1,1,trial4,cheek,8.5994
pp432,child,121,bin_2,2,trial4,cheek,4.1574
pp432,child,121,bin_3,3,trial4,cheek,5.3222
pp432,child,121,bin_4,4,trial4,cheek,6.6404
pp432,child,121,bin_5,5,trial4,cheek,9.2028
pp432,child,121,bin_6,6,trial4,cheek,8.533
pp432,child,121,bin_7,7,trial4,cheek,5.2147
pp432,child,121,bin_8,8,trial4,cheek,5.8504
pp432,child,121,bin_9,9,trial4,cheek,6.1489
pp432,child,121,bin_10,10,trial4,cheek,4.7952
