pp_no,model,emotion,trial,muscle,bin,zdiff,emo
pp462,child,323,trial8,cheek,diff_bin4,-0.018140299033600926,Angry
pp462,child,323,trial8,cheek,diff_bin5,0.02255423487028385,Angry
pp462,child,323,trial8,cheek,diff_bin6,0.017366638693222747,Angry
pp462,child,323,trial8,cheek,diff_bin7,-0.026813438638891518,Angry
pp462,child,323,trial8,cheek,diff_bin8,0.021267515567339412,Angry
pp462,child,323,trial8,cheek,diff_bin9,0.03529519910735168,Angry
pp462,child,424,trial1,brow,diff_bin1,8.472935791237202e-4,Fear
pp462,child,424,trial1,brow,diff_bin10,-0.058681132451311124,Fear
pp462,child,424,trial1,brow,diff_bin2,-0.0018519416800846789,Fear
pp462,child,424,trial1,brow,diff_bin3,NA,Fear
pp462,child,424,trial1,brow,diff_bin4,-0.16567010310666158,Fear
pp462,child,424,trial1,brow,diff_bin5,0.21331221064138944,Fear
pp462,child,424,trial1,brow,diff_bin6,0.023106906322102494,Fear
pp462,child,424,trial1,brow,diff_bin7,-0.10840516135188588,Fear
pp462,child,424,trial1,brow,diff_bin8,0.1270093075106451,Fear
pp462,child,424,trial1,brow,diff_bin9,-0.09760822031505223,Fear
pp462,child,424,trial1,cheek,diff_bin1,-0.009919139942952127,Fear
pp462,child,424,trial1,cheek,diff_bin10,0.0986946280530678,Fear
pp462,child,424,trial1,cheek,diff_bin2,-0.06911229977492861,Fear
pp462,child,424,trial1,cheek,diff_bin3,0.32406595710171854,Fear
pp462,child,424,trial1,cheek,diff_bin4,0.42510599755509026,Fear
pp462,child,424,trial1,cheek,diff_bin5,0.38663064725913193,Fear
pp462,child,424,trial1,cheek,diff_bin6,-0.062918945155376,Fear
pp462,child,424,trial1,cheek,diff_bin7,0.40051581442065365,Fear
pp462,child,424,trial1,cheek,diff_bin8,0.05696990432752175,Fear
pp462,child,424,trial1,cheek,diff_bin9,0.22379550509219653,Fear
pp462,child,424,trial2,brow,diff_bin1,-0.42440935378306976,Fear
pp462,child,424,trial2,brow,diff_bin10,-0.6144815119684945,Fear
pp462,child,424,trial2,brow,diff_bin2,-0.13183888091165036,Fear
pp462,child,424,trial2,brow,diff_bin3,-0.3462646773998881,Fear
pp462,child,424,trial2,brow,diff_bin4,-0.190810514018661,Fear
pp462,child,424,trial2,brow,diff_bin5,-0.6088288533763405,Fear
pp462,child,424,trial2,brow,diff_bin6,-0.5529074771541753,Fear
pp462,child,424,trial2,brow,diff_bin7,-0.23324781813877177,Fear
pp462,child,424,trial2,brow,diff_bin8,-0.6766849648701628,Fear
pp462,child,424,trial2,brow,diff_bin9,-0.7127796713408332,Fear
pp462,child,424,trial2,cheek,diff_bin1,NA,Fear
pp462,child,424,trial2,cheek,diff_bin10,-0.16344999854270956,Fear
pp462,child,424,trial2,cheek,diff_bin2,-0.17913087207321385,Fear
pp462,child,424,trial2,cheek,diff_bin3,-0.17070204625962157,Fear
pp462,child,424,trial2,cheek,diff_bin4,-0.20730025225603108,Fear
pp462,child,424,trial2,cheek,diff_bin5,-0.16658535886950473,Fear
pp462,child,424,trial2,cheek,diff_bin6,-0.08741954656618992,Fear
pp462,child,424,trial2,cheek,diff_bin7,-0.016185788700014164,Fear
pp462,child,424,trial2,cheek,diff_bin8,-0.3101400709749138,Fear
pp462,child,424,trial2,cheek,diff_bin9,-0.05442089710080247,Fear
pp462,child,424,trial3,brow,diff_bin1,-0.10209887628440789,Fear
pp462,child,424,trial3,brow,diff_bin10,-0.044119787084370754,Fear
pp462,child,424,trial3,brow,diff_bin2,NA,Fear
pp462,child,424,trial3,brow,diff_bin3,-0.12478213581694858,Fear
pp462,child,424,trial3,brow,diff_bin4,-0.17030600940386714,Fear
pp462,child,424,trial3,brow,diff_bin5,-0.08518931728389606,Fear
pp462,child,424,trial3,brow,diff_bin6,-0.034714828356097405,Fear
pp462,child,424,trial3,brow,diff_bin7,-0.1300474602015031,Fear
pp462,child,424,trial3,brow,diff_bin8,-0.022392758876841112,Fear
pp462,child,424,trial3,brow,diff_bin9,-0.039919631770714614,Fear
pp462,child,424,trial3,cheek,diff_bin1,-0.010790525800009498,Fear
pp462,child,424,trial3,cheek,diff_bin10,NA,Fear
pp462,child,424,trial3,cheek,diff_bin2,-0.027558595703571387,Fear
pp462,child,424,trial3,cheek,diff_bin3,-0.057377093980352234,Fear
pp462,child,424,trial3,cheek,diff_bin4,-0.09291660687940234,Fear
pp462,child,424,trial3,cheek,diff_bin5,-0.026394033296475994,Fear
pp462,child,424,trial3,cheek,diff_bin6,-0.07290730733930934,Fear
pp462,child,424,trial3,cheek,diff_bin7,-0.03257924412297203,Fear
pp462,child,424,trial3,cheek,diff_bin8,-0.05971843448412789,Fear
pp462,child,424,trial3,cheek,diff_bin9,-0.06514627255635913,Fear
pp462,child,424,trial4,brow,diff_bin1,-0.07054324255904328,Fear
pp462,child,424,trial4,brow,diff_bin10,0.4329064979622819,Fear
pp462,child,424,trial4,brow,diff_bin2,-0.5193667556148637,Fear
pp462,child,424,trial4,brow,diff_bin3,-0.23025808222386399,Fear
pp462,child,424,trial4,brow,diff_bin4,-0.5064878932121832,Fear
pp462,child,424,trial4,brow,diff_bin5,-0.5219570531281847,Fear
pp462,child,424,trial4,brow,diff_bin6,1.6666506785243262,Fear
pp462,child,424,trial4,brow,diff_bin7,NA,Fear
pp462,child,424,trial4,brow,diff_bin8,0.32257676976638644,Fear
pp462,child,424,trial4,brow,diff_bin9,-0.15461897399609098,Fear
pp462,child,424,trial4,cheek,diff_bin1,-0.5848872173257966,Fear
pp462,child,424,trial4,cheek,diff_bin10,1.1552377640455427,Fear
pp462,child,424,trial4,cheek,diff_bin2,-0.5399334796533044,Fear
pp462,child,424,trial4,cheek,diff_bin3,-0.7545550018672287,Fear
pp462,child,424,trial4,cheek,diff_bin4,-0.7849435656579724,Fear
pp462,child,424,trial4,cheek,diff_bin5,-0.8128238411872799,Fear
pp462,child,424,trial4,cheek,diff_bin6,2.0983867255177673,Fear
pp462,child,424,trial4,cheek,diff_bin7,1.4278145895468388,Fear
pp462,child,424,trial4,cheek,diff_bin8,2.5578758173578686,Fear
pp462,child,424,trial4,cheek,diff_bin9,1.4569367935172794,Fear
pp462,child,424,trial5,brow,diff_bin1,0.013641426623891839,Fear
pp462,child,424,trial5,brow,diff_bin10,NA,Fear
pp462,child,424,trial5,brow,diff_bin2,0.022247508548991324,Fear
pp462,child,424,trial5,brow,diff_bin3,0.03047836046047886,Fear
pp462,child,424,trial5,brow,diff_bin4,0.2712186746775018,Fear
pp462,child,424,trial5,brow,diff_bin5,0.1701365506880424,Fear
pp462,child,424,trial5,brow,diff_bin6,0.06558052302417572,Fear
pp462,child,424,trial5,brow,diff_bin7,0.2941561222837795,Fear
pp462,child,424,trial5,brow,diff_bin8,0.5623608526583984,Fear
pp462,child,424,trial5,brow,diff_bin9,0.5075288538951065,Fear
pp462,child,424,trial5,cheek,diff_bin1,0.33223010964097094,Fear
pp462,child,424,trial5,cheek,diff_bin10,NA,Fear
pp462,child,424,trial5,cheek,diff_bin2,0.017773828346053344,Fear
pp462,child,424,trial5,cheek,diff_bin3,0.06240588619280951,Fear
pp462,child,424,trial5,cheek,diff_bin4,0.28678774438508203,Fear
pp462,child,424,trial5,cheek,diff_bin5,0.47291006279739645,Fear
pp462,child,424,trial5,cheek,diff_bin6,0.3794518936797294,Fear
pp462,child,424,trial5,cheek,diff_bin7,0.13962940385212264,Fear
pp462,child,424,trial5,cheek,diff_bin8,0.15995631132142352,Fear
pp462,child,424,trial5,cheek,diff_bin9,0.5629437669347586,Fear
pp462,child,424,trial7,brow,diff_bin1,-0.04179578183877425,Fear
pp462,child,424,trial7,brow,diff_bin10,-0.050934448299322865,Fear
pp462,child,424,trial7,brow,diff_bin2,-0.06779559052388484,Fear
pp462,child,424,trial7,brow,diff_bin3,0.07484023142459911,Fear
pp462,child,424,trial7,brow,diff_bin4,0.04174736506282428,Fear
pp462,child,424,trial7,brow,diff_bin5,-0.06445483298333987,Fear
pp462,child,424,trial7,brow,diff_bin6,0.02437784669078813,Fear
pp462,child,424,trial7,brow,diff_bin7,-0.1011789575413593,Fear
pp462,child,424,trial7,brow,diff_bin8,-0.12071512663715472,Fear
pp462,child,424,trial7,brow,diff_bin9,-0.09340806500139609,Fear
pp462,child,424,trial7,cheek,diff_bin1,-0.10692393093677316,Fear
pp462,child,424,trial7,cheek,diff_bin10,-0.08162116590988305,Fear
pp462,child,424,trial7,cheek,diff_bin2,-0.07173867303568565,Fear
pp462,child,424,trial7,cheek,diff_bin3,-0.04767783644992879,Fear
pp462,child,424,trial7,cheek,diff_bin4,-0.033055656016783785,Fear
pp462,child,424,trial7,cheek,diff_bin5,-0.07332264078519651,Fear
pp462,child,424,trial7,cheek,diff_bin6,-0.08395436262060202,Fear
pp462,child,424,trial7,cheek,diff_bin7,0.025657020024852706,Fear
pp462,child,424,trial7,cheek,diff_bin8,NA,Fear
pp462,child,424,trial7,cheek,diff_bin9,-0.04973414419672301,Fear
pp462,child,424,trial8,brow,diff_bin1,-1.1263194589231444,Fear
pp462,child,424,trial8,brow,diff_bin10,NA,Fear
pp462,child,424,trial8,brow,diff_bin2,-1.110826090619168,Fear
pp462,child,424,trial8,brow,diff_bin3,-0.855330763931405,Fear
pp462,child,424,trial8,brow,diff_bin4,-1.1008280263855081,Fear
pp462,child,424,trial8,brow,diff_bin5,-1.1027646974235052,Fear
pp462,child,424,trial8,brow,diff_bin6,-1.2701535960763892,Fear
pp462,child,424,trial8,brow,diff_bin7,-1.259344550845568,Fear
pp462,child,424,trial8,brow,diff_bin8,-0.21436527551830054,Fear
pp462,child,424,trial8,brow,diff_bin9,2.4612547012205352,Fear
pp462,child,424,trial8,cheek,diff_bin1,-0.05543479933635054,Fear
pp462,child,424,trial8,cheek,diff_bin10,NA,Fear
pp462,child,424,trial8,cheek,diff_bin2,0.7402830045355181,Fear
pp462,child,424,trial8,cheek,diff_bin3,8.550982709440991e-4,Fear
pp462,child,424,trial8,cheek,diff_bin4,-0.14162870504752062,Fear
pp462,child,424,trial8,cheek,diff_bin5,-0.06755276340458766,Fear
pp462,child,424,trial8,cheek,diff_bin6,-0.2465248315131976,Fear
pp462,child,424,trial8,cheek,diff_bin7,-0.3170989421417879,Fear
pp462,child,424,trial8,cheek,diff_bin8,0.008950028569215396,Fear
pp462,child,424,trial8,cheek,diff_bin9,1.092949962852054,Fear
pp462,child,525,trial2,brow,diff_bin1,0.03161615469530216,Sad
pp462,child,525,trial2,brow,diff_bin10,0.03438801511843548,Sad
pp462,child,525,trial2,brow,diff_bin2,-0.05728915014275071,Sad
pp462,child,525,trial2,brow,diff_bin3,0.029546337523442767,Sad
pp462,child,525,trial2,brow,diff_bin4,-0.021872278535379375,Sad
pp462,child,525,trial2,brow,diff_bin5,0.020528713002768872,Sad
pp462,child,525,trial2,brow,diff_bin6,-0.050547114091723466,Sad
pp462,child,525,trial2,brow,diff_bin7,-0.010615378127021458,Sad
pp462,child,525,trial2,brow,diff_bin8,-0.03910865077355319,Sad
pp462,child,525,trial2,brow,diff_bin9,0.07331510298217653,Sad
pp462,child,525,trial2,cheek,diff_bin1,-0.024003830034360685,Sad
pp462,child,525,trial2,cheek,diff_bin10,-0.030962701201234677,Sad
pp462,child,525,trial2,cheek,diff_bin2,-0.0507154712600445,Sad
pp462,child,525,trial2,cheek,diff_bin3,-0.014589605260918459,Sad
pp462,child,525,trial2,cheek,diff_bin4,-0.040254769078827746,Sad
pp462,child,525,trial2,cheek,diff_bin5,-0.04507996646486978,Sad
pp462,child,525,trial2,cheek,diff_bin6,-0.05652199570940808,Sad
pp462,child,525,trial2,cheek,diff_bin7,-0.0563631917448042,Sad
pp462,child,525,trial2,cheek,diff_bin8,-0.01897096592537506,Sad
pp462,child,525,trial2,cheek,diff_bin9,-0.043121384234754756,Sad
pp462,child,525,trial3,brow,diff_bin1,-0.1922872256851339,Sad
pp462,child,525,trial3,brow,diff_bin10,-0.12943014630814154,Sad
pp462,child,525,trial3,brow,diff_bin2,-0.09735403224131511,Sad
pp462,child,525,trial3,brow,diff_bin3,0.0032318197946575866,Sad
pp462,child,525,trial3,brow,diff_bin4,NA,Sad
pp462,child,525,trial3,brow,diff_bin5,-0.044821830335644686,Sad
pp462,child,525,trial3,brow,diff_bin6,-0.2158419871847731,Sad
pp462,child,525,trial3,brow,diff_bin7,-0.06359543521022876,Sad
pp462,child,525,trial3,brow,diff_bin8,-0.11552242741652508,Sad
pp462,child,525,trial3,brow,diff_bin9,-0.19423600091711835,Sad
pp462,child,525,trial3,cheek,diff_bin1,-0.11460759968568562,Sad
pp462,child,525,trial3,cheek,diff_bin10,-0.10972132385171901,Sad
pp462,child,525,trial3,cheek,diff_bin2,-0.0907218546506458,Sad
pp462,child,525,trial3,cheek,diff_bin3,-0.11428184796342117,Sad
pp462,child,525,trial3,cheek,diff_bin4,-0.10950958523224713,Sad
pp462,child,525,trial3,cheek,diff_bin5,-0.1404274955716706,Sad
pp462,child,525,trial3,cheek,diff_bin6,-0.09955787011706857,Sad
pp462,child,525,trial3,cheek,diff_bin7,-0.10788489851745325,Sad
pp462,child,525,trial3,cheek,diff_bin8,-0.1284846230541506,Sad
pp462,child,525,trial3,cheek,diff_bin9,-0.14288284917823874,Sad
pp462,child,525,trial4,brow,diff_bin1,-0.011922631077669499,Sad
pp462,child,525,trial4,brow,diff_bin10,-0.09571996605300509,Sad
pp462,child,525,trial4,brow,diff_bin2,0.005567929234241598,Sad
pp462,child,525,trial4,brow,diff_bin3,-0.04169894828687437,Sad
pp462,child,525,trial4,brow,diff_bin4,-0.08205433104113818,Sad
pp462,child,525,trial4,brow,diff_bin5,-0.05684129496521395,Sad
pp462,child,525,trial4,brow,diff_bin6,-0.11938366529853178,Sad
pp462,child,525,trial4,brow,diff_bin7,-0.08040816065884077,Sad
pp462,child,525,trial4,brow,diff_bin8,0.05923792537473527,Sad
pp462,child,525,trial4,brow,diff_bin9,0.08355525109558593,Sad
pp462,child,525,trial4,cheek,diff_bin1,-0.05317489676314113,Sad
pp462,child,525,trial4,cheek,diff_bin10,-0.028303752768251256,Sad
pp462,child,525,trial4,cheek,diff_bin2,0.011967303896689652,Sad
pp462,child,525,trial4,cheek,diff_bin3,-0.02273747021405781,Sad
pp462,child,525,trial4,cheek,diff_bin4,-0.04251059975550908,Sad
pp462,child,525,trial4,cheek,diff_bin5,-0.01923563919971505,Sad
pp462,child,525,trial4,cheek,diff_bin6,-0.012740964237067831,Sad
pp462,child,525,trial4,cheek,diff_bin7,-0.012504794238426209,Sad
pp462,child,525,trial4,cheek,diff_bin8,-0.05082134056978049,Sad
pp462,child,525,trial4,cheek,diff_bin9,0.035388852727502695,Sad
pp462,child,525,trial5,brow,diff_bin1,-0.11255689988959203,Sad
pp462,child,525,trial5,brow,diff_bin10,-0.09699090642169053,Sad
pp462,child,525,trial5,brow,diff_bin2,-0.01690955900051183,Sad
pp462,child,525,trial5,brow,diff_bin3,-0.08506827534402114,Sad
pp462,child,525,trial5,brow,diff_bin4,0.006972015736789433,Sad
pp462,child,525,trial5,brow,diff_bin5,0.12438269741536173,Sad
pp462,child,525,trial5,brow,diff_bin6,0.012431007225143731,Sad
pp462,child,525,trial5,brow,diff_bin7,-0.0827442700984247,Sad
pp462,child,525,trial5,brow,diff_bin8,-0.13596641106138155,Sad
pp462,child,525,trial5,brow,diff_bin9,-0.24069189744107297,Sad
pp462,child,525,trial5,cheek,diff_bin1,-0.026634275191646073,Sad
pp462,child,525,trial5,cheek,diff_bin10,-0.05872896362774971,Sad
pp462,child,525,trial5,cheek,diff_bin2,-0.07256933992746006,Sad
pp462,child,525,trial5,cheek,diff_bin3,-0.07536673284240591,Sad
pp462,child,525,trial5,cheek,diff_bin4,-0.041028429419205814,Sad
pp462,child,525,trial5,cheek,diff_bin5,-0.06018263068835483,Sad
pp462,child,525,trial5,cheek,diff_bin6,-0.0722965228600635,Sad
pp462,child,525,trial5,cheek,diff_bin7,-0.038385768572335666,Sad
pp462,child,525,trial5,cheek,diff_bin8,-0.041305318383130674,Sad
pp462,child,525,trial5,cheek,diff_bin9,-0.039041343913392756,Sad
pp462,child,525,trial6,brow,diff_bin1,-0.11529244773076297,Sad
pp462,child,525,trial6,brow,diff_bin10,-0.1594122348151336,Sad
pp462,child,525,trial6,brow,diff_bin2,-0.046092770704330294,Sad
pp462,child,525,trial6,brow,diff_bin3,-0.14533505720769246,Sad
pp462,child,525,trial6,brow,diff_bin4,0.02518882768794936,Sad
pp462,child,525,trial6,brow,diff_bin5,0.030635714982316098,Sad
pp462,child,525,trial6,brow,diff_bin6,NA,Sad
pp462,child,525,trial6,brow,diff_bin7,0.03556212193522115,Sad
pp462,child,525,trial6,brow,diff_bin8,-0.03701462521371901,Sad
pp462,child,525,trial6,brow,diff_bin9,-0.19337660314400723,Sad
pp462,child,525,trial6,cheek,diff_bin1,0.12005986913708655,Sad
pp462,child,525,trial6,cheek,diff_bin10,0.08805476242460564,Sad
pp462,child,525,trial6,cheek,diff_bin2,0.49010975373295873,Sad
pp462,child,525,trial6,cheek,diff_bin3,0.3352596006580303,Sad
pp462,child,525,trial6,cheek,diff_bin4,0.29209749745799235,Sad
pp462,child,525,trial6,cheek,diff_bin5,0.15010639361945255,Sad
pp462,child,525,trial6,cheek,diff_bin6,0.1694356864393186,Sad
pp462,child,525,trial6,cheek,diff_bin7,0.005863531000759814,Sad
pp462,child,525,trial6,cheek,diff_bin8,-0.05318711245272595,Sad
pp462,child,525,trial6,cheek,diff_bin9,0.019516600060168032,Sad
pp462,child,525,trial7,brow,diff_bin1,-0.431853433085371,Sad
pp462,child,525,trial7,brow,diff_bin10,-0.5266534803953274,Sad
pp462,child,525,trial7,brow,diff_bin2,-0.38813308440258726,Sad
pp462,child,525,trial7,brow,diff_bin3,-0.443061916717779,Sad
pp462,child,525,trial7,brow,diff_bin4,-0.2976663385401491,Sad
pp462,child,525,trial7,brow,diff_bin5,-0.45078439248179236,Sad
pp462,child,525,trial7,brow,diff_bin6,-0.333845774368732,Sad
pp462,child,525,trial7,brow,diff_bin7,-0.5475211108297459,Sad
pp462,child,525,trial7,brow,diff_bin8,-0.46346958778067315,Sad
pp462,child,525,trial7,brow,diff_bin9,-0.5803597891177836,Sad
pp462,child,525,trial7,cheek,diff_bin1,-0.23939494069213474,Sad
pp462,child,525,trial7,cheek,diff_bin10,-0.430554195109963,Sad
pp462,child,525,trial7,cheek,diff_bin2,0.19281244440832032,Sad
pp462,child,525,trial7,cheek,diff_bin3,-0.09998949114906897,Sad
pp462,child,525,trial7,cheek,diff_bin4,-0.10181370079374974,Sad
pp462,child,525,trial7,cheek,diff_bin5,-0.26740551691034803,Sad
pp462,child,525,trial7,cheek,diff_bin6,-0.3921317794688726,Sad
pp462,child,525,trial7,cheek,diff_bin7,-0.3598416399994104,Sad
pp462,child,525,trial7,cheek,diff_bin8,0.1241724846306751,Sad
pp462,child,525,trial7,cheek,diff_bin9,-0.33063392620187526,Sad
pp462,child,525,trial8,brow,diff_bin1,0.014137698577378538,Sad
pp462,child,525,trial8,brow,diff_bin10,-0.20262420735044318,Sad
pp462,child,525,trial8,brow,diff_bin2,-0.2177423456408078,Sad
pp462,child,525,trial8,brow,diff_bin3,-0.19254141375887096,Sad
pp462,child,525,trial8,brow,diff_bin4,-0.10497967445342854,Sad
pp462,child,525,trial8,brow,diff_bin5,-0.03753510555518069,Sad
pp462,child,525,trial8,brow,diff_bin6,-0.158819129309747,Sad
pp462,child,525,trial8,brow,diff_bin7,-0.13544593071991995,Sad
pp462,child,525,trial8,brow,diff_bin8,-0.08946209776147712,Sad
pp462,child,525,trial8,brow,diff_bin9,0.015142346678339524,Sad
pp462,child,525,trial8,cheek,diff_bin1,NA,Sad
pp462,child,525,trial8,cheek,diff_bin10,-0.46056814442010263,Sad
pp462,child,525,trial8,cheek,diff_bin2,-0.5055015226099534,Sad
pp462,child,525,trial8,cheek,diff_bin3,-0.48979214580375097,Sad
pp462,child,525,trial8,cheek,diff_bin4,-0.5393593422428135,Sad
pp462,child,525,trial8,cheek,diff_bin5,-0.5374048319092267,Sad
pp462,child,525,trial8,cheek,diff_bin6,-0.4805530125810258,Sad
pp462,child,525,trial8,cheek,diff_bin7,-0.4837128042869909,Sad
pp462,child,525,trial8,cheek,diff_bin8,-0.4495333048283948,Sad
pp462,child,525,trial8,cheek,diff_bin9,-0.4375619290351768,Sad
pp463,adult,131,trial1,brow,diff_bin1,0.1957634966039941,Happy
pp463,adult,131,trial1,brow,diff_bin10,-0.05811936309908278,Happy
pp463,adult,131,trial1,brow,diff_bin2,0.35443877479494657,Happy
pp463,adult,131,trial1,brow,diff_bin3,0.07841405553147957,Happy
pp463,adult,131,trial1,brow,diff_bin4,0.18074469982475466,Happy
pp463,adult,131,trial1,brow,diff_bin5,-0.17655537307041697,Happy
pp463,adult,131,trial1,brow,diff_bin6,-0.06986638019409896,Happy
pp463,adult,131,trial1,brow,diff_bin7,-0.1759637966699485,Happy
pp463,adult,131,trial1,brow,diff_bin8,-0.23734286646549002,Happy
pp463,adult,131,trial1,brow,diff_bin9,-0.25302567757178596,Happy
pp463,adult,131,trial1,cheek,diff_bin1,-0.10692954117110952,Happy
pp463,adult,131,trial1,cheek,diff_bin10,-0.19227392651575287,Happy
pp463,adult,131,trial1,cheek,diff_bin2,-0.4441007444911919,Happy
pp463,adult,131,trial1,cheek,diff_bin3,-0.06689553421091159,Happy
pp463,adult,131,trial1,cheek,diff_bin4,-0.1530885667077066,Happy
pp463,adult,131,trial1,cheek,diff_bin5,-0.16493272913556234,Happy
pp463,adult,131,trial1,cheek,diff_bin6,-0.13537766961932401,Happy
pp463,adult,131,trial1,cheek,diff_bin7,0.2308689230875196,Happy
pp463,adult,131,trial1,cheek,diff_bin8,-0.15046882984671656,Happy
pp463,adult,131,trial1,cheek,diff_bin9,0.10264940770808356,Happy
pp463,adult,131,trial2,brow,diff_bin1,NA,Happy
pp463,adult,131,trial2,brow,diff_bin10,NA,Happy
pp463,adult,131,trial2,brow,diff_bin2,NA,Happy
pp463,adult,131,trial2,brow,diff_bin3,NA,Happy
pp463,adult,131,trial2,brow,diff_bin4,NA,Happy
pp463,adult,131,trial2,brow,diff_bin5,NA,Happy
pp463,adult,131,trial2,brow,diff_bin6,NA,Happy
pp463,adult,131,trial2,brow,diff_bin7,NA,Happy
pp463,adult,131,trial2,brow,diff_bin8,NA,Happy
pp463,adult,131,trial2,brow,diff_bin9,NA,Happy
pp463,adult,131,trial2,cheek,diff_bin1,-0.2245225182975159,Happy
pp463,adult,131,trial2,cheek,diff_bin10,-0.2224931446728054,Happy
pp463,adult,131,trial2,cheek,diff_bin2,0.13382796612409056,Happy
pp463,adult,131,trial2,cheek,diff_bin3,0.02664014103710874,Happy
pp463,adult,131,trial2,cheek,diff_bin4,0.11729779550826688,Happy
pp463,adult,131,trial2,cheek,diff_bin5,-0.21607294447826675,Happy
pp463,adult,131,trial2,cheek,diff_bin6,-0.2857727040615054,Happy
pp463,adult,131,trial2,cheek,diff_bin7,-0.021105485696989112,Happy
pp463,adult,131,trial2,cheek,diff_bin8,-0.1030552824330257,Happy
pp463,adult,131,trial2,cheek,diff_bin9,0.18806758845726199,Happy
pp463,adult,131,trial3,brow,diff_bin1,-0.01788009487946434,Happy
pp463,adult,131,trial3,brow,diff_bin10,0.4363539967781782,Happy
pp463,adult,131,trial3,brow,diff_bin2,0.0345528909824626,Happy
pp463,adult,131,trial3,brow,diff_bin3,-0.03527727024834224,Happy
pp463,adult,131,trial3,brow,diff_bin4,0.11015394036477594,Happy
pp463,adult,131,trial3,brow,diff_bin5,0.18336453816968631,Happy
pp463,adult,131,trial3,brow,diff_bin6,0.29806999492173974,Happy
pp463,adult,131,trial3,brow,diff_bin7,-0.016105365678059085,Happy
pp463,adult,131,trial3,brow,diff_bin8,0.012797367030541795,Happy
pp463,adult,131,trial3,brow,diff_bin9,NA,Happy
pp463,adult,131,trial3,cheek,diff_bin1,-0.14596731017008593,Happy
pp463,adult,131,trial3,cheek,diff_bin10,0.18485748835999258,Happy
pp463,adult,131,trial3,cheek,diff_bin2,-0.42506153012118064,Happy
pp463,adult,131,trial3,cheek,diff_bin3,-0.240130246356653,Happy
pp463,adult,131,trial3,cheek,diff_bin4,-0.08283534159045572,Happy
pp463,adult,131,trial3,cheek,diff_bin5,-0.039701927639790885,Happy
pp463,adult,131,trial3,cheek,diff_bin6,0.07973593459998882,Happy
pp463,adult,131,trial3,cheek,diff_bin7,-0.3167298762639076,Happy
pp463,adult,131,trial3,cheek,diff_bin8,-0.16869629476684347,Happy
pp463,adult,131,trial3,cheek,diff_bin9,-0.02645565252577134,Happy
pp463,adult,131,trial4,brow,diff_bin1,0.08107011283970522,Happy
pp463,adult,131,trial4,brow,diff_bin10,0.2126415334989916,Happy
pp463,adult,131,trial4,brow,diff_bin2,0.07118233586044717,Happy
pp463,adult,131,trial4,brow,diff_bin3,-0.04947510385958481,Happy
pp463,adult,131,trial4,brow,diff_bin4,-0.054062839210156366,Happy
pp463,adult,131,trial4,brow,diff_bin5,0.0274901931401354,Happy
pp463,adult,131,trial4,brow,diff_bin6,0.07185842317526817,Happy
pp463,adult,131,trial4,brow,diff_bin7,-0.20135328993903256,Happy
pp463,adult,131,trial4,brow,diff_bin8,0.31755579717390425,Happy
pp463,adult,131,trial4,brow,diff_bin9,NA,Happy
pp463,adult,131,trial4,cheek,diff_bin1,NA,Happy
pp463,adult,131,trial4,cheek,diff_bin10,NA,Happy
pp463,adult,131,trial4,cheek,diff_bin2,NA,Happy
pp463,adult,131,trial4,cheek,diff_bin3,NA,Happy
pp463,adult,131,trial4,cheek,diff_bin4,NA,Happy
pp463,adult,131,trial4,cheek,diff_bin5,NA,Happy
pp463,adult,131,trial4,cheek,diff_bin6,NA,Happy
pp463,adult,131,trial4,cheek,diff_bin7,NA,Happy
pp463,adult,131,trial4,cheek,diff_bin8,NA,Happy
pp463,adult,131,trial4,cheek,diff_bin9,NA,Happy
pp463,adult,131,trial5,brow,diff_bin1,-0.20421458803925754,Happy
pp463,adult,131,trial5,brow,diff_bin10,NA,Happy
pp463,adult,131,trial5,brow,diff_bin2,-0.17195556473208065,Happy
pp463,adult,131,trial5,brow,diff_bin3,-0.15767322020648553,Happy
pp463,adult,131,trial5,brow,diff_bin4,-0.15492057899614262,Happy
pp463,adult,131,trial5,brow,diff_bin5,-0.19291427149153387,Happy
pp463,adult,131,trial5,brow,diff_bin6,-0.17544465819606794,Happy
pp463,adult,131,trial5,brow,diff_bin7,-0.29149021658999896,Happy
pp463,adult,131,trial5,brow,diff_bin8,-0.325065195563524,Happy
pp463,adult,131,trial5,brow,diff_bin9,-0.4445998474214423,Happy
pp463,adult,131,trial5,cheek,diff_bin1,NA,Happy
pp463,adult,131,trial5,cheek,diff_bin10,-0.03276515961350768,Happy
pp463,adult,131,trial5,cheek,diff_bin2,0.0012914195793611583,Happy
pp463,adult,131,trial5,cheek,diff_bin3,-0.13235205803339217,Happy
pp463,adult,131,trial5,cheek,diff_bin4,-0.43133413950664967,Happy
pp463,adult,131,trial5,cheek,diff_bin5,-0.11825713576722084,Happy
pp463,adult,131,trial5,cheek,diff_bin6,0.04254305071438533,Happy
pp463,adult,131,trial5,cheek,diff_bin7,-0.1927904943474973,Happy
pp463,adult,131,trial5,cheek,diff_bin8,-0.07180292861248429,Happy
pp463,adult,131,trial5,cheek,diff_bin9,-0.20064970493046708,Happy
pp463,adult,131,trial6,brow,diff_bin1,-0.121152432218383,Happy
pp463,adult,131,trial6,brow,diff_bin10,-0.055801349448267715,Happy
pp463,adult,131,trial6,brow,diff_bin2,-0.11849637491015745,Happy
pp463,adult,131,trial6,brow,diff_bin3,-0.1861896173066172,Happy
