pp_no,model,emotion,trial,muscle,bin,zdiff,emo_type
pp401,adult,434,trial5,brow,bin7,-1.251737774927496,adult_fear
pp401,adult,434,trial5,brow,bin8,-0.42186048925490827,adult_fear
pp401,adult,434,trial5,brow,bin9,-0.19610834922415377,adult_fear
pp401,adult,434,trial5,cheek,bin1,-0.29618227895863397,adult_fear
pp401,adult,434,trial5,cheek,in10,-0.2403800148698943,adult_fear
pp401,adult,434,trial5,cheek,bin2,-0.2913299081683088,adult_fear
pp401,adult,434,trial5,cheek,bin3,-0.23515232258197488,adult_fear
pp401,adult,434,trial5,cheek,bin4,-0.26296632642154605,adult_fear
pp401,adult,434,trial5,cheek,bin5,NA,adult_fear
pp401,adult,434,trial5,cheek,bin6,-0.2797485590996874,adult_fear
pp401,adult,434,trial5,cheek,bin7,-0.25131795565692566,adult_fear
pp401,adult,434,trial5,cheek,bin8,-0.23504508786837652,adult_fear
pp401,adult,434,trial5,cheek,bin9,-0.2656203855831052,adult_fear
pp401,adult,434,trial6,brow,bin1,0.6372139107028598,adult_fear
pp401,adult,434,trial6,brow,in10,0.19011154218867277,adult_fear
pp401,adult,434,trial6,brow,bin2,-0.5014351414775047,adult_fear
pp401,adult,434,trial6,brow,bin3,0.6683675359049184,adult_fear
pp401,adult,434,trial6,brow,bin4,-0.10649648806273704,adult_fear
pp401,adult,434,trial6,brow,bin5,0.4964590675544458,adult_fear
pp401,adult,434,trial6,brow,bin6,0.42441232203596413,adult_fear
pp401,adult,434,trial6,brow,bin7,-0.24244537947349576,adult_fear
pp401,adult,434,trial6,brow,bin8,0.0649441442778751,adult_fear
pp401,adult,434,trial6,brow,bin9,-0.6002123353775474,adult_fear
pp401,adult,434,trial6,cheek,bin1,-0.05639205501353067,adult_fear
pp401,adult,434,trial6,cheek,in10,0.06493061908379899,adult_fear
pp401,adult,434,trial6,cheek,bin2,0.04810817338805834,adult_fear
pp401,adult,434,trial6,cheek,bin3,0.021540773094067878,adult_fear
pp401,adult,434,trial6,cheek,bin4,0.14132194818342136,adult_fear
pp401,adult,434,trial6,cheek,bin5,0.047357530392869884,adult_fear
pp401,adult,434,trial6,cheek,bin6,0.10081403512164583,adult_fear
pp401,adult,434,trial6,cheek,bin7,0.030199976217134383,adult_fear
pp401,adult,434,trial6,cheek,bin8,0.060426761112668426,adult_fear
pp401,adult,434,trial6,cheek,bin9,0.063308694040624,adult_fear
pp401,adult,434,trial7,brow,bin1,0.8018496556273225,adult_fear
pp401,adult,434,trial7,brow,in10,0.8466555862080312,adult_fear
pp401,adult,434,trial7,brow,bin2,0.10760228226786156,adult_fear
pp401,adult,434,trial7,brow,bin3,0.6146939864100405,adult_fear
pp401,adult,434,trial7,brow,bin4,0.19047305183265517,adult_fear
pp401,adult,434,trial7,brow,bin5,0.6327056727896607,adult_fear
pp401,adult,434,trial7,brow,bin6,0.16548635585148186,adult_fear
pp401,adult,434,trial7,brow,bin7,0.7579368665199837,adult_fear
pp401,adult,434,trial7,brow,bin8,NA,adult_fear
pp401,adult,434,trial7,brow,bin9,0.35189774050762285,adult_fear
pp401,adult,434,trial7,cheek,bin1,-0.04143281246656122,adult_fear
pp401,adult,434,trial7,cheek,in10,NA,adult_fear
pp401,adult,434,trial7,cheek,bin2,-0.0503869110520232,adult_fear
pp401,adult,434,trial7,cheek,bin3,0.11735498969419089,adult_fear
pp401,adult,434,trial7,cheek,bin4,0.2350182791899769,adult_fear
pp401,adult,434,trial7,cheek,bin5,0.05127159743920956,adult_fear
pp401,adult,434,trial7,cheek,bin6,0.128172291428424,adult_fear
pp401,adult,434,trial7,cheek,bin7,0.11420496998223939,adult_fear
pp401,adult,434,trial7,cheek,bin8,0.16642827550463427,adult_fear
pp401,adult,434,trial7,cheek,bin9,0.223530760495754,adult_fear
pp401,adult,434,trial8,brow,bin1,-0.030154157362811795,adult_fear
pp401,adult,434,trial8,brow,in10,0.14896323859414418,adult_fear
pp401,adult,434,trial8,brow,bin2,-0.2126739970278424,adult_fear
pp401,adult,434,trial8,brow,bin3,0.20472078486021794,adult_fear
pp401,adult,434,trial8,brow,bin4,0.8648161294998797,adult_fear
pp401,adult,434,trial8,brow,bin5,0.20061658713735286,adult_fear
pp401,adult,434,trial8,brow,bin6,-0.4292395390467951,adult_fear
pp401,adult,434,trial8,brow,bin7,-0.6582240006002206,adult_fear
pp401,adult,434,trial8,brow,bin8,0.8803185136447951,adult_fear
pp401,adult,434,trial8,brow,bin9,0.4774904438819292,adult_fear
pp401,adult,434,trial8,cheek,bin1,-0.03637937658823914,adult_fear
pp401,adult,434,trial8,cheek,in10,-0.041499834162560256,adult_fear
pp401,adult,434,trial8,cheek,bin2,-0.044354958412116174,adult_fear
pp401,adult,434,trial8,cheek,bin3,-0.03128572769231769,adult_fear
pp401,adult,434,trial8,cheek,bin4,-0.011916457548616255,adult_fear
pp401,adult,434,trial8,cheek,bin5,-0.012814548275002446,adult_fear
pp401,adult,434,trial8,cheek,bin6,-0.03231786181070179,adult_fear
pp401,adult,434,trial8,cheek,bin7,0.00950367649265349,adult_fear
pp401,adult,434,trial8,cheek,bin8,NA,adult_fear
pp401,adult,434,trial8,cheek,bin9,-0.027063360844382767,adult_fear
pp401,adult,535,trial1,brow,bin1,-0.36701734973537953,adult_sad
pp401,adult,535,trial1,brow,in10,-0.4606483475269595,adult_sad
pp401,adult,535,trial1,brow,bin2,0.3094309899762159,adult_sad
pp401,adult,535,trial1,brow,bin3,-0.37501309244935527,adult_sad
pp401,adult,535,trial1,brow,bin4,-0.46917572207032177,adult_sad
pp401,adult,535,trial1,brow,bin5,0.28667714767846664,adult_sad
pp401,adult,535,trial1,brow,bin6,-0.06258369895539843,adult_sad
pp401,adult,535,trial1,brow,bin7,-0.2549706253738456,adult_sad
pp401,adult,535,trial1,brow,bin8,-0.32474198666255205,adult_sad
pp401,adult,535,trial1,brow,bin9,-0.43300349239885305,adult_sad
pp401,adult,535,trial1,cheek,bin1,NA,adult_sad
pp401,adult,535,trial1,cheek,in10,NA,adult_sad
pp401,adult,535,trial1,cheek,bin2,NA,adult_sad
pp401,adult,535,trial1,cheek,bin3,NA,adult_sad
pp401,adult,535,trial1,cheek,bin4,NA,adult_sad
pp401,adult,535,trial1,cheek,bin5,NA,adult_sad
pp401,adult,535,trial1,cheek,bin6,NA,adult_sad
pp401,adult,535,trial1,cheek,bin7,NA,adult_sad
pp401,adult,535,trial1,cheek,bin8,NA,adult_sad
pp401,adult,535,trial1,cheek,bin9,NA,adult_sad
pp401,adult,535,trial2,brow,bin1,NA,adult_sad
pp401,adult,535,trial2,brow,in10,-0.13263150879538604,adult_sad
pp401,adult,535,trial2,brow,bin2,-0.1946410453750467,adult_sad
pp401,adult,535,trial2,brow,bin3,-0.4853373296836766,adult_sad
pp401,adult,535,trial2,brow,bin4,-0.2585431912673244,adult_sad
pp401,adult,535,trial2,brow,bin5,-0.1590429780793157,adult_sad
pp401,adult,535,trial2,brow,bin6,0.17267401818478945,adult_sad
pp401,adult,535,trial2,brow,bin7,-0.35489614402536385,adult_sad
pp401,adult,535,trial2,brow,bin8,-0.3084953179564956,adult_sad
pp401,adult,535,trial2,brow,bin9,0.5017541205751365,adult_sad
pp401,adult,535,trial2,cheek,bin1,0.1403032184042371,adult_sad
pp401,adult,535,trial2,cheek,in10,-0.02584356597720161,adult_sad
pp401,adult,535,trial2,cheek,bin2,-0.015696481202957996,adult_sad
pp401,adult,535,trial2,cheek,bin3,-0.012063905279814019,adult_sad
pp401,adult,535,trial2,cheek,bin4,NA,adult_sad
pp401,adult,535,trial2,cheek,bin5,0.014758177458972482,adult_sad
pp401,adult,535,trial2,cheek,bin6,0.29305906792508213,adult_sad
pp401,adult,535,trial2,cheek,bin7,0.011313262284625647,adult_sad
pp401,adult,535,trial2,cheek,bin8,-0.16191101319430395,adult_sad
pp401,adult,535,trial2,cheek,bin9,-0.09451399569774294,adult_sad
pp401,adult,535,trial3,brow,bin1,-0.1503667466237251,adult_sad
pp401,adult,535,trial3,brow,in10,NA,adult_sad
pp401,adult,535,trial3,brow,bin2,-0.0772142069001194,adult_sad
pp401,adult,535,trial3,brow,bin3,-0.210377347524892,adult_sad
pp401,adult,535,trial3,brow,bin4,-0.457756270375096,adult_sad
pp401,adult,535,trial3,brow,bin5,-0.3757999075568472,adult_sad
pp401,adult,535,trial3,brow,bin6,-0.8737475442335754,adult_sad
pp401,adult,535,trial3,brow,bin7,-0.6704727979492892,adult_sad
pp401,adult,535,trial3,brow,bin8,-0.21537468672112675,adult_sad
pp401,adult,535,trial3,brow,bin9,-0.6407652113231623,adult_sad
pp401,adult,535,trial3,cheek,bin1,0.006688765260696894,adult_sad
pp401,adult,535,trial3,cheek,in10,0.02206354232285984,adult_sad
pp401,adult,535,trial3,cheek,bin2,-0.03065572374992742,adult_sad
pp401,adult,535,trial3,cheek,bin3,0.0052276922879194165,adult_sad
pp401,adult,535,trial3,cheek,bin4,0.014637538406174322,adult_sad
pp401,adult,535,trial3,cheek,bin5,NA,adult_sad
pp401,adult,535,trial3,cheek,bin6,0.02384631943643234,adult_sad
pp401,adult,535,trial3,cheek,bin7,-8.846863871863619e-4,adult_sad
pp401,adult,535,trial3,cheek,bin8,0.008042603519876013,adult_sad
pp401,adult,535,trial3,cheek,bin9,0.02424844961242617,adult_sad
pp401,adult,535,trial4,brow,bin1,-0.10086119067123844,adult_sad
pp401,adult,535,trial4,brow,in10,-0.381158756397065,adult_sad
pp401,adult,535,trial4,brow,bin2,0.674470669306277,adult_sad
pp401,adult,535,trial4,brow,bin3,0.5862197856280904,adult_sad
pp401,adult,535,trial4,brow,bin4,0.16565647803688552,adult_sad
pp401,adult,535,trial4,brow,bin5,0.2599892298432558,adult_sad
pp401,adult,535,trial4,brow,bin6,-0.07302494808455245,adult_sad
pp401,adult,535,trial4,brow,bin7,-0.061733088028379846,adult_sad
pp401,adult,535,trial4,brow,bin8,0.4688354776995144,adult_sad
pp401,adult,535,trial4,brow,bin9,-0.4287079072174086,adult_sad
pp401,adult,535,trial4,cheek,bin1,0.057504615167113415,adult_sad
pp401,adult,535,trial4,cheek,in10,0.0883211909874384,adult_sad
pp401,adult,535,trial4,cheek,bin2,NA,adult_sad
pp401,adult,535,trial4,cheek,bin3,0.05805419307430498,adult_sad
pp401,adult,535,trial4,cheek,bin4,0.012626887526205277,adult_sad
pp401,adult,535,trial4,cheek,bin5,0.009275802726256943,adult_sad
pp401,adult,535,trial4,cheek,bin6,0.06423359344540969,adult_sad
pp401,adult,535,trial4,cheek,bin7,0.17217873702134556,adult_sad
pp401,adult,535,trial4,cheek,bin8,0.021487155737268726,adult_sad
pp401,adult,535,trial4,cheek,bin9,8.042603519869962e-5,adult_sad
pp401,adult,535,trial5,brow,bin1,-0.18143531073308167,adult_sad
pp401,adult,535,trial5,brow,in10,-0.5936201006931527,adult_sad
pp401,adult,535,trial5,brow,bin2,-0.21120669317873517,adult_sad
pp401,adult,535,trial5,brow,bin3,-0.17363095547768545,adult_sad
pp401,adult,535,trial5,brow,bin4,0.4954383344420232,adult_sad
pp401,adult,535,trial5,brow,bin5,-0.2696011333185666,adult_sad
pp401,adult,535,trial5,brow,bin6,0.07015413620586469,adult_sad
pp401,adult,535,trial5,brow,bin7,0.37101522109236745,adult_sad
pp401,adult,535,trial5,brow,bin8,-0.5912383900975005,adult_sad
pp401,adult,535,trial5,brow,bin9,-0.19423700518471262,adult_sad
pp401,adult,535,trial5,cheek,bin1,-0.009128354995059207,adult_sad
pp401,adult,535,trial5,cheek,in10,-0.025950800690799913,adult_sad
pp401,adult,535,trial5,cheek,bin2,-0.013659021644589375,adult_sad
pp401,adult,535,trial5,cheek,bin3,0.019127992038105168,adult_sad
pp401,adult,535,trial5,cheek,bin4,0.04566858365369597,adult_sad
pp401,adult,535,trial5,cheek,bin5,-0.014905625190170135,adult_sad
pp401,adult,535,trial5,cheek,bin6,-0.0789649622259826,adult_sad
pp401,adult,535,trial5,cheek,bin7,0.08192732118913704,adult_sad
pp401,adult,535,trial5,cheek,bin8,0.02577654428120263,adult_sad
pp401,adult,535,trial5,cheek,bin9,0.05557439032234329,adult_sad
pp401,adult,535,trial6,brow,bin1,-1.7012218540371493e-4,adult_sad
pp401,adult,535,trial6,brow,in10,-0.07606588214864425,adult_sad
pp401,adult,535,trial6,brow,bin2,0.15009029807244392,adult_sad
pp401,adult,535,trial6,brow,bin3,0.0873577422048172,adult_sad
pp401,adult,535,trial6,brow,bin4,0.08967565698094333,adult_sad
pp401,adult,535,trial6,brow,bin5,-0.09656560548979397,adult_sad
pp401,adult,535,trial6,brow,bin6,-0.5616158645640752,adult_sad
pp401,adult,535,trial6,brow,bin7,-0.5552150173382597,adult_sad
pp401,adult,535,trial6,brow,bin8,0.026411469283929654,adult_sad
pp401,adult,535,trial6,brow,bin9,-0.1715469587064897,adult_sad
pp401,adult,535,trial6,cheek,bin1,-0.13236784959795944,adult_sad
pp401,adult,535,trial6,cheek,in10,0.015924354969354404,adult_sad
pp401,adult,535,trial6,cheek,bin2,NA,adult_sad
pp401,adult,535,trial6,cheek,bin3,0.02140672970206997,adult_sad
pp401,adult,535,trial6,cheek,bin4,-0.14156322628901769,adult_sad
pp401,adult,535,trial6,cheek,bin5,-0.1484128436201121,adult_sad
pp401,adult,535,trial6,cheek,bin6,-0.14705900536093292,adult_sad
pp401,adult,535,trial6,cheek,bin7,-0.10391043747679812,adult_sad
pp401,adult,535,trial6,cheek,bin8,-0.06525232322459412,adult_sad
pp401,adult,535,trial6,cheek,bin9,-0.0756004730868346,adult_sad
pp401,adult,535,trial7,brow,bin1,-0.050058453055048656,adult_sad
pp401,adult,535,trial7,brow,in10,0.42613480916317703,adult_sad
pp401,adult,535,trial7,brow,bin2,0.0794470605835435,adult_sad
pp401,adult,535,trial7,brow,bin3,-0.24110566726344154,adult_sad
pp401,adult,535,trial7,brow,bin4,-0.20712376072904565,adult_sad
pp401,adult,535,trial7,brow,bin5,0.2724294146509039,adult_sad
pp401,adult,535,trial7,brow,bin6,0.22373193907908495,adult_sad
pp401,adult,535,trial7,brow,bin7,0.33786266021181466,adult_sad
pp401,adult,535,trial7,brow,bin8,0.015417323052213314,adult_sad
pp401,adult,535,trial7,brow,bin9,0.14103129169969508,adult_sad
pp401,adult,535,trial7,cheek,bin1,NA,adult_sad
pp401,adult,535,trial7,cheek,in10,0.08948736849782046,adult_sad
pp401,adult,535,trial7,cheek,bin2,0.26692060648548505,adult_sad
pp401,adult,535,trial7,cheek,bin3,0.029449333221945984,adult_sad
pp401,adult,535,trial7,cheek,bin4,0.002721080857558067,adult_sad
pp401,adult,535,trial7,cheek,bin5,0.028712094565957413,adult_sad
pp401,adult,535,trial7,cheek,bin6,0.23973660658830415,adult_sad
pp401,adult,535,trial7,cheek,bin7,0.08995652036981316,adult_sad
pp401,adult,535,trial7,cheek,bin8,0.01316306109419707,adult_sad
pp401,adult,535,trial7,cheek,bin9,-0.0612176171254562,adult_sad
pp401,adult,535,trial8,brow,bin1,-0.12287074840784652,adult_sad
pp401,adult,535,trial8,brow,in10,-0.38562446376391296,adult_sad
pp401,adult,535,trial8,brow,bin2,0.07953212167624554,adult_sad
pp401,adult,535,trial8,brow,bin3,-0.4543538266670213,adult_sad
pp401,adult,535,trial8,brow,bin4,0.040361488487035774,adult_sad
pp401,adult,535,trial8,brow,bin5,-0.32712369725820406,adult_sad
pp401,adult,535,trial8,brow,bin6,-0.6176923899277811,adult_sad
pp401,adult,535,trial8,brow,bin7,-0.4040827208802181,adult_sad
pp401,adult,535,trial8,brow,bin8,-0.16474207129034033,adult_sad
pp401,adult,535,trial8,brow,bin9,-0.2227962670593647,adult_sad
pp401,adult,535,trial8,cheek,bin1,0.09679273336170785,adult_sad
pp401,adult,535,trial8,cheek,in10,0.009637719884651397,adult_sad
pp401,adult,535,trial8,cheek,bin2,NA,adult_sad
pp401,adult,535,trial8,cheek,bin3,0.006903234687893556,adult_sad
pp401,adult,535,trial8,cheek,bin4,-0.007332173542286935,adult_sad
pp401,adult,535,trial8,cheek,bin5,-0.08387095037310704,adult_sad
pp401,adult,535,trial8,cheek,bin6,-0.05290692682158432,adult_sad
pp401,adult,535,trial8,cheek,bin7,-0.005388544358316927,adult_sad
pp401,adult,535,trial8,cheek,bin8,-0.05346990906797572,adult_sad
pp401,adult,535,trial8,cheek,bin9,0.07972900956037088,adult_sad
pp401,child,121,trial1,brow,bin1,-0.6683250053585675,child_happy
pp401,child,121,trial1,brow,in10,5.036828808521515,child_happy
pp401,child,121,trial1,brow,bin2,0.31704395777303296,child_happy
pp401,child,121,trial1,brow,bin3,0.522147517550409,child_happy
pp401,child,121,trial1,brow,bin4,0.5463473984240904,child_happy
pp401,child,121,trial1,brow,bin5,3.6443787209919556,child_happy
pp401,child,121,trial1,brow,bin6,NA,child_happy
pp401,child,121,trial1,brow,bin7,9.196762812379486,child_happy
pp401,child,121,trial1,brow,bin8,3.9359468815007794,child_happy
pp401,child,121,trial1,brow,bin9,3.631513230720799,child_happy
pp401,child,121,trial1,cheek,bin1,-1.5773288066572833,child_happy
pp401,child,121,trial1,cheek,in10,4.034505034049803,child_happy
pp401,child,121,trial1,cheek,bin2,-0.8682794760058143,child_happy
pp401,child,121,trial1,cheek,bin3,-0.5640814022057039,child_happy
pp401,child,121,trial1,cheek,bin4,-0.7841940562055105,child_happy
pp401,child,121,trial1,cheek,bin5,-0.22233777430697232,child_happy
pp401,child,121,trial1,cheek,bin6,10.663647793986007,child_happy
pp401,child,121,trial1,cheek,bin7,12.298333768079205,child_happy
pp401,child,121,trial1,cheek,bin8,1.7601103759856664,child_happy
pp401,child,121,trial1,cheek,bin9,1.6362408774403756,child_happy
pp401,child,121,trial2,brow,bin1,0.21484305489173977,child_happy
pp401,child,121,trial2,brow,in10,-0.22934597119740832,child_happy
pp401,child,121,trial2,brow,bin2,0.025199348712927838,child_happy
pp401,child,121,trial2,brow,bin3,-0.21603391018956622,child_happy
pp401,child,121,trial2,brow,bin4,0.39763934310805155,child_happy
pp401,child,121,trial2,brow,bin5,0.5471554788047581,child_happy
pp401,child,121,trial2,brow,bin6,0.0547793437000022,child_happy
pp401,child,121,trial2,brow,bin7,0.5687184658046813,child_happy
pp401,child,121,trial2,brow,bin8,0.3591066681141058,child_happy
pp401,child,121,trial2,brow,bin9,-0.2404039132486509,child_happy
pp401,child,121,trial2,cheek,bin1,NA,child_happy
pp401,child,121,trial2,cheek,in10,-0.3592362905544619,child_happy
pp401,child,121,trial2,cheek,bin2,-0.3485798408906262,child_happy
pp401,child,121,trial2,cheek,bin3,-0.4891779547572587,child_happy
pp401,child,121,trial2,cheek,bin4,-0.09085461109619941,child_happy
pp401,child,121,trial2,cheek,bin5,-0.11917797982536273,child_happy
pp401,child,121,trial2,cheek,bin6,-0.2056761806816292,child_happy
pp401,child,121,trial2,cheek,bin7,-0.10648407060315836,child_happy
pp401,child,121,trial2,cheek,bin8,-0.3896507361987931,child_happy
pp401,child,121,trial2,cheek,bin9,0.1014038260464367,child_happy
pp401,child,121,trial3,brow,bin1,-1.5495366604767318,child_happy
pp401,child,121,trial3,brow,in10,NA,child_happy
pp401,child,121,trial3,brow,bin2,-1.796469012590251,child_happy
pp401,child,121,trial3,brow,bin3,-1.2771710416453543,child_happy
pp401,child,121,trial3,brow,bin4,-0.23276968017865873,child_happy
pp401,child,121,trial3,brow,bin5,-1.0880802325691046,child_happy
pp401,child,121,trial3,brow,bin6,-0.8807012885619532,child_happy
pp401,child,121,trial3,brow,bin7,-0.8434445299585355,child_happy
pp401,child,121,trial3,brow,bin8,-0.32276431625723356,child_happy
pp401,child,121,trial3,brow,bin9,-0.24342358203956715,child_happy
pp401,child,121,trial3,cheek,bin1,0.14955221245209455,child_happy
pp401,child,121,trial3,cheek,in10,NA,child_happy
pp401,child,121,trial3,cheek,bin2,-0.5652341753768861,child_happy
pp401,child,121,trial3,cheek,bin3,-0.14892220850970428,child_happy
pp401,child,121,trial3,cheek,bin4,0.36319057061840093,child_happy
pp401,child,121,trial3,cheek,bin5,-0.02524037071321089,child_happy
pp401,child,121,trial3,cheek,bin6,-0.5134666173872843,child_happy
pp401,child,121,trial3,cheek,bin7,-0.4544875249081935,child_happy
pp401,child,121,trial3,cheek,bin8,-0.554872621175446,child_happy
pp401,child,121,trial3,cheek,bin9,0.9812378424424728,child_happy
pp401,child,121,trial4,brow,bin1,-0.17894727377155223,child_happy
pp401,child,121,trial4,brow,in10,-0.4768737509598406,child_happy
pp401,child,121,trial4,brow,bin2,-0.8092074401460341,child_happy
pp401,child,121,trial4,brow,bin3,0.6290693110766558,child_happy
pp401,child,121,trial4,brow,bin4,0.1668260680615361,child_happy
pp401,child,121,trial4,brow,bin5,0.21486432016491558,child_happy
pp401,child,121,trial4,brow,bin6,0.13131306185850677,child_happy
pp401,child,121,trial4,brow,bin7,0.6384260312738612,child_happy
pp401,child,121,trial4,brow,bin8,-0.44754893925087197,child_happy
pp401,child,121,trial4,brow,bin9,-0.9555337848664203,child_happy
pp401,child,121,trial4,cheek,bin1,-0.7135397842833999,child_happy
pp401,child,121,trial4,cheek,in10,-0.7240755948944375,child_happy
pp401,child,121,trial4,cheek,bin2,-0.7011541748627907,child_happy
pp401,child,121,trial4,cheek,bin3,-0.5646443844520953,child_happy
pp401,child,121,trial4,cheek,bin4,-0.5937049918372472,child_happy
pp401,child,121,trial4,cheek,bin5,-0.7589670898314995,child_happy
pp401,child,121,trial4,cheek,bin6,-0.3431376791755101,child_happy
pp401,child,121,trial4,cheek,bin7,-0.37621958832060004,child_happy
pp401,child,121,trial4,cheek,bin8,-0.6228594295967979,child_happy
pp401,child,121,trial4,cheek,bin9,-0.6781389244567456,child_happy
pp401,child,121,trial6,brow,bin1,0.7399039148671878,child_happy
pp401,child,121,trial6,brow,in10,-0.6406376196841098,child_happy
pp401,child,121,trial6,brow,bin2,-0.13718227725493581,child_happy
pp401,child,121,trial6,brow,bin3,-0.14075484314841424,child_happy
pp401,child,121,trial6,brow,bin4,-0.024582655790839625,child_happy
pp401,child,121,trial6,brow,bin5,-0.48187109015607527,child_happy
pp401,child,121,trial6,brow,bin6,0.16506105038797236,child_happy
pp401,child,121,trial6,brow,bin7,-0.4345345920674864,child_happy
pp401,child,121,trial6,brow,bin8,0.5318657473915973,child_happy
