pp_no,muscle,condition,trial,bin,bin_no,rms
pp5418,brow,285,trial1,bin_14,14,9.9079
pp5418,brow,285,trial1,bin_15,15,8.2659
pp5418,brow,285,trial1,bin_16,16,9.8275
pp5418,brow,285,trial1,bin_17,17,9.2414
pp5418,brow,285,trial1,bin_18,18,10.5434
pp5418,brow,285,trial1,bin_19,19,10.7995
pp5418,brow,285,trial1,bin_20,20,9.4802
pp5418,brow,285,trial2,bin_0,0,11.8626
pp5418,brow,285,trial2,bin_1,1,11.279
pp5418,brow,285,trial2,bin_2,2,10.7332
pp5418,brow,285,trial2,bin_3,3,12.3884
pp5418,brow,285,trial2,bin_4,4,12.3317
pp5418,brow,285,trial2,bin_5,5,14.0394
pp5418,brow,285,trial2,bin_6,6,12.2049
pp5418,brow,285,trial2,bin_7,7,13.8836
pp5418,brow,285,trial2,bin_8,8,11.7616
pp5418,brow,285,trial2,bin_9,9,9.2807
pp5418,brow,285,trial2,bin_10,10,12.7752
pp5418,brow,285,trial2,bin_11,11,13.6688
pp5418,brow,285,trial2,bin_12,12,13.6334
pp5418,brow,285,trial2,bin_13,13,11.8474
pp5418,brow,285,trial2,bin_14,14,10.1723
pp5418,brow,285,trial2,bin_15,15,10.8959
pp5418,brow,285,trial2,bin_16,16,9.3686
pp5418,brow,285,trial2,bin_17,17,10.1402
pp5418,brow,285,trial2,bin_18,18,9.4397
pp5418,brow,285,trial2,bin_19,19,11.7493
pp5418,brow,285,trial2,bin_20,20,11.9976
pp5418,brow,285,trial3,bin_0,0,11.8107
pp5418,brow,285,trial3,bin_1,1,10.0986
pp5418,brow,285,trial3,bin_2,2,11.1567
pp5418,brow,285,trial3,bin_3,3,8.6964
pp5418,brow,285,trial3,bin_4,4,10.2523
pp5418,brow,285,trial3,bin_5,5,11.392
pp5418,brow,285,trial3,bin_6,6,9.7571
pp5418,brow,285,trial3,bin_7,7,10.6469
pp5418,brow,285,trial3,bin_8,8,29.477
pp5418,brow,285,trial3,bin_9,9,21.1773
pp5418,brow,285,trial3,bin_10,10,33.3917
pp5418,brow,285,trial3,bin_11,11,14.9657
pp5418,brow,285,trial3,bin_12,12,10.9068
pp5418,brow,285,trial3,bin_13,13,10.4689
pp5418,brow,285,trial3,bin_14,14,8.3397
pp5418,brow,285,trial3,bin_15,15,13.3812
pp5418,brow,285,trial3,bin_16,16,7.5067
pp5418,brow,285,trial3,bin_17,17,16.7835
pp5418,brow,285,trial3,bin_18,18,14.4218
pp5418,brow,285,trial3,bin_19,19,11.973
pp5418,brow,285,trial3,bin_20,20,7.4
pp5418,brow,285,trial4,bin_0,0,11.1872
pp5418,brow,285,trial4,bin_1,1,12.2299
pp5418,brow,285,trial4,bin_2,2,10.2829
pp5418,brow,285,trial4,bin_3,3,9.0175
pp5418,brow,285,trial4,bin_4,4,10.0412
pp5418,brow,285,trial4,bin_5,5,13.4603
pp5418,brow,285,trial4,bin_6,6,10.8876
pp5418,brow,285,trial4,bin_7,7,12.4171
pp5418,brow,285,trial4,bin_8,8,10.2973
pp5418,brow,285,trial4,bin_9,9,8.7469
pp5418,brow,285,trial4,bin_10,10,8.7476
pp5418,brow,285,trial4,bin_11,11,8.3936
pp5418,brow,285,trial4,bin_12,12,10.9751
pp5418,brow,285,trial4,bin_13,13,9.5616
pp5418,brow,285,trial4,bin_14,14,11.1628
pp5418,brow,285,trial4,bin_15,15,10.9885
pp5418,brow,285,trial4,bin_16,16,10.6836
pp5418,brow,285,trial4,bin_17,17,8.0409
pp5418,brow,285,trial4,bin_18,18,11.6776
pp5418,brow,285,trial4,bin_19,19,8.9894
pp5418,brow,285,trial4,bin_20,20,8.0728
pp5418,brow,285,trial5,bin_0,0,11.2435
pp5418,brow,285,trial5,bin_1,1,8.6414
pp5418,brow,285,trial5,bin_2,2,8.8437
pp5418,brow,285,trial5,bin_3,3,8.441
pp5418,brow,285,trial5,bin_4,4,8.3068
pp5418,brow,285,trial5,bin_5,5,7.3735
pp5418,brow,285,trial5,bin_6,6,8.7983
pp5418,brow,285,trial5,bin_7,7,13.6238
pp5418,brow,285,trial5,bin_8,8,9.1875
pp5418,brow,285,trial5,bin_9,9,8.1674
pp5418,brow,285,trial5,bin_10,10,11.2688
pp5418,brow,285,trial5,bin_11,11,10.5615
pp5418,brow,285,trial5,bin_12,12,8.7205
pp5418,brow,285,trial5,bin_13,13,10.6538
pp5418,brow,285,trial5,bin_14,14,11.4856
pp5418,brow,285,trial5,bin_15,15,11.1893
pp5418,brow,285,trial5,bin_16,16,11.3719
pp5418,brow,285,trial5,bin_17,17,9.6721
pp5418,brow,285,trial5,bin_18,18,11.1534
pp5418,brow,285,trial5,bin_19,19,8.1408
pp5418,brow,285,trial5,bin_20,20,10.0894
pp5418,brow,285,trial6,bin_0,0,7.869
pp5418,brow,285,trial6,bin_1,1,9.7076
pp5418,brow,285,trial6,bin_2,2,13.8423
pp5418,brow,285,trial6,bin_3,3,9.0904
pp5418,brow,285,trial6,bin_4,4,14.1655
pp5418,brow,285,trial6,bin_5,5,8.5363
pp5418,brow,285,trial6,bin_6,6,7.2747
pp5418,brow,285,trial6,bin_7,7,9.9619
pp5418,brow,285,trial6,bin_8,8,10.2698
pp5418,brow,285,trial6,bin_9,9,10.348
pp5418,brow,285,trial6,bin_10,10,8.1526
pp5418,brow,285,trial6,bin_11,11,8.3763
pp5418,brow,285,trial6,bin_12,12,7.9555
pp5418,brow,285,trial6,bin_13,13,8.5888
pp5418,brow,285,trial6,bin_14,14,8.2231
pp5418,brow,285,trial6,bin_15,15,11.5797
pp5418,brow,285,trial6,bin_16,16,9.7371
pp5418,brow,285,trial6,bin_17,17,11.265
pp5418,brow,285,trial6,bin_18,18,9.1036
pp5418,brow,285,trial6,bin_19,19,6.3893
pp5418,brow,285,trial6,bin_20,20,7.1432
pp5418,brow,285,trial7,bin_0,0,11.6189
pp5418,brow,285,trial7,bin_1,1,11.5314
pp5418,brow,285,trial7,bin_2,2,14.4843
pp5418,brow,285,trial7,bin_3,3,10.315
pp5418,brow,285,trial7,bin_4,4,9.4417
pp5418,brow,285,trial7,bin_5,5,11.9883
pp5418,brow,285,trial7,bin_6,6,8.5358
pp5418,brow,285,trial7,bin_7,7,12.0449
pp5418,brow,285,trial7,bin_8,8,11.2845
pp5418,brow,285,trial7,bin_9,9,9.9768
pp5418,brow,285,trial7,bin_10,10,9.6324
pp5418,brow,285,trial7,bin_11,11,11.6563
pp5418,brow,285,trial7,bin_12,12,11.9879
pp5418,brow,285,trial7,bin_13,13,9.7131
pp5418,brow,285,trial7,bin_14,14,9.8765
pp5418,brow,285,trial7,bin_15,15,12.0674
pp5418,brow,285,trial7,bin_16,16,8.0916
pp5418,brow,285,trial7,bin_17,17,10.1374
pp5418,brow,285,trial7,bin_18,18,9.7159
pp5418,brow,285,trial7,bin_19,19,10.5523
pp5418,brow,285,trial7,bin_20,20,11.0465
pp5418,brow,285,trial8,bin_0,0,11.0827
pp5418,brow,285,trial8,bin_1,1,12.7419
pp5418,brow,285,trial8,bin_2,2,10.7584
pp5418,brow,285,trial8,bin_3,3,8.604
pp5418,brow,285,trial8,bin_4,4,11.3235
pp5418,brow,285,trial8,bin_5,5,14.9179
pp5418,brow,285,trial8,bin_6,6,13.8424
pp5418,brow,285,trial8,bin_7,7,7.9895
pp5418,brow,285,trial8,bin_8,8,10.8377
pp5418,brow,285,trial8,bin_9,9,10.6322
pp5418,brow,285,trial8,bin_10,10,9.052
pp5418,brow,285,trial8,bin_11,11,12.2076
pp5418,brow,285,trial8,bin_12,12,7.1261
pp5418,brow,285,trial8,bin_13,13,10.514
pp5418,brow,285,trial8,bin_14,14,11.9517
pp5418,brow,285,trial8,bin_15,15,9.196
pp5418,brow,285,trial8,bin_16,16,11.357
pp5418,brow,285,trial8,bin_17,17,12.7713
pp5418,brow,285,trial8,bin_18,18,13.4996
pp5418,brow,285,trial8,bin_19,19,12.5855
pp5418,brow,285,trial8,bin_20,20,12.6388
pp5418,brow,429,trial1,bin_0,0,12.0626
pp5418,brow,429,trial1,bin_1,1,12.4545
pp5418,brow,429,trial1,bin_2,2,8.5975
pp5418,brow,429,trial1,bin_3,3,10.5802
pp5418,brow,429,trial1,bin_4,4,10.8458
pp5418,brow,429,trial1,bin_5,5,11.0003
pp5418,brow,429,trial1,bin_6,6,12.9479
pp5418,brow,429,trial1,bin_7,7,13.7138
pp5418,brow,429,trial1,bin_8,8,12.3939
pp5418,brow,429,trial1,bin_9,9,13.2153
pp5418,brow,429,trial1,bin_10,10,14.4746
pp5418,brow,429,trial1,bin_11,11,8.8338
pp5418,brow,429,trial1,bin_12,12,10.2206
pp5418,brow,429,trial1,bin_13,13,10.7574
pp5418,brow,429,trial1,bin_14,14,11.6629
pp5418,brow,429,trial1,bin_15,15,10.3975
pp5418,brow,429,trial1,bin_16,16,15.3577
pp5418,brow,429,trial1,bin_17,17,11.9774
pp5418,brow,429,trial1,bin_18,18,14.5496
pp5418,brow,429,trial1,bin_19,19,13.5059
pp5418,brow,429,trial1,bin_20,20,15.0454
pp5418,brow,429,trial2,bin_0,0,12.8658
pp5418,brow,429,trial2,bin_1,1,12.3443
pp5418,brow,429,trial2,bin_2,2,11.0858
pp5418,brow,429,trial2,bin_3,3,12.2156
pp5418,brow,429,trial2,bin_4,4,17.6118
pp5418,brow,429,trial2,bin_5,5,13.4244
pp5418,brow,429,trial2,bin_6,6,12.7895
pp5418,brow,429,trial2,bin_7,7,14.9111
pp5418,brow,429,trial2,bin_8,8,9.181
pp5418,brow,429,trial2,bin_9,9,12.0375
pp5418,brow,429,trial2,bin_10,10,13.113
pp5418,brow,429,trial2,bin_11,11,12.0536
pp5418,brow,429,trial2,bin_12,12,17.3456
pp5418,brow,429,trial2,bin_13,13,13.7375
pp5418,brow,429,trial2,bin_14,14,12.7987
pp5418,brow,429,trial2,bin_15,15,9.4462
pp5418,brow,429,trial2,bin_16,16,11.7123
pp5418,brow,429,trial2,bin_17,17,9.8359
pp5418,brow,429,trial2,bin_18,18,10.05
pp5418,brow,429,trial2,bin_19,19,11.7123
pp5418,brow,429,trial2,bin_20,20,14.8651
pp5418,brow,429,trial3,bin_0,0,12.8576
pp5418,brow,429,trial3,bin_1,1,15.6002
pp5418,brow,429,trial3,bin_2,2,10.895
pp5418,brow,429,trial3,bin_3,3,10.5742
pp5418,brow,429,trial3,bin_4,4,11.6735
pp5418,brow,429,trial3,bin_5,5,13.1664
pp5418,brow,429,trial3,bin_6,6,10.343
pp5418,brow,429,trial3,bin_7,7,15.385
pp5418,brow,429,trial3,bin_8,8,9.435
pp5418,brow,429,trial3,bin_9,9,10.4214
pp5418,brow,429,trial3,bin_10,10,12.8988
pp5418,brow,429,trial3,bin_11,11,12.1587
pp5418,brow,429,trial3,bin_12,12,13.0833
pp5418,brow,429,trial3,bin_13,13,11.9616
pp5418,brow,429,trial3,bin_14,14,16.2774
pp5418,brow,429,trial3,bin_15,15,12.1631
pp5418,brow,429,trial3,bin_16,16,12.0465
pp5418,brow,429,trial3,bin_17,17,9.899
pp5418,brow,429,trial3,bin_18,18,8.3204
pp5418,brow,429,trial3,bin_19,19,9.6198
pp5418,brow,429,trial3,bin_20,20,13.0753
pp5418,brow,429,trial4,bin_0,0,12.0377
pp5418,brow,429,trial4,bin_1,1,11.7108
pp5418,brow,429,trial4,bin_2,2,10.3991
pp5418,brow,429,trial4,bin_3,3,14.8573
pp5418,brow,429,trial4,bin_4,4,12.6383
pp5418,brow,429,trial4,bin_5,5,13.1425
pp5418,brow,429,trial4,bin_6,6,11.8363
pp5418,brow,429,trial4,bin_7,7,15.2774
pp5418,brow,429,trial4,bin_8,8,11.9088
pp5418,brow,429,trial4,bin_9,9,14.5389
pp5418,brow,429,trial4,bin_10,10,14.5307
pp5418,brow,429,trial4,bin_11,11,12.2082
pp5418,brow,429,trial4,bin_12,12,10.4137
pp5418,brow,429,trial4,bin_13,13,14.0695
pp5418,brow,429,trial4,bin_14,14,9.0603
pp5418,brow,429,trial4,bin_15,15,10.7173
pp5418,brow,429,trial4,bin_16,16,11.0065
pp5418,brow,429,trial4,bin_17,17,12.8056
pp5418,brow,429,trial4,bin_18,18,10.6006
pp5418,brow,429,trial4,bin_19,19,10.2653
pp5418,brow,429,trial4,bin_20,20,13.361
pp5418,brow,429,trial5,bin_0,0,11.0413
pp5418,brow,429,trial5,bin_1,1,11.1647
pp5418,brow,429,trial5,bin_2,2,10.4786
pp5418,brow,429,trial5,bin_3,3,10.8182
pp5418,brow,429,trial5,bin_4,4,10.8295
pp5418,brow,429,trial5,bin_5,5,11.6396
pp5418,brow,429,trial5,bin_6,6,12.2779
pp5418,brow,429,trial5,bin_7,7,11.1093
pp5418,brow,429,trial5,bin_8,8,11.5631
pp5418,brow,429,trial5,bin_9,9,11.9023
pp5418,brow,429,trial5,bin_10,10,12.434
pp5418,brow,429,trial5,bin_11,11,9.5983
pp5418,brow,429,trial5,bin_12,12,10.135
pp5418,brow,429,trial5,bin_13,13,9.9258
pp5418,brow,429,trial5,bin_14,14,8.3266
pp5418,brow,429,trial5,bin_15,15,10.1672
pp5418,brow,429,trial5,bin_16,16,11.5347
pp5418,brow,429,trial5,bin_17,17,17.8114
pp5418,brow,429,trial5,bin_18,18,12.3507
pp5418,brow,429,trial5,bin_19,19,11.41
pp5418,brow,429,trial5,bin_20,20,12.9736
pp5418,brow,429,trial6,bin_0,0,12.3977
pp5418,brow,429,trial6,bin_1,1,15.657
pp5418,brow,429,trial6,bin_2,2,16.3024
pp5418,brow,429,trial6,bin_3,3,13.1738
pp5418,brow,429,trial6,bin_4,4,13.8593
pp5418,brow,429,trial6,bin_5,5,9.4642
pp5418,brow,429,trial6,bin_6,6,10.8864
pp5418,brow,429,trial6,bin_7,7,8.9603
pp5418,brow,429,trial6,bin_8,8,10.3619
pp5418,brow,429,trial6,bin_9,9,9.5783
pp5418,brow,429,trial6,bin_10,10,9.7966
pp5418,brow,429,trial6,bin_11,11,8.7258
pp5418,brow,429,trial6,bin_12,12,6.4393
pp5418,brow,429,trial6,bin_13,13,10.2305
pp5418,brow,429,trial6,bin_14,14,11.7196
pp5418,brow,429,trial6,bin_15,15,7.6411
pp5418,brow,429,trial6,bin_16,16,8.0564
pp5418,brow,429,trial6,bin_17,17,9.5862
pp5418,brow,429,trial6,bin_18,18,8.3824
pp5418,brow,429,trial6,bin_19,19,8.8194
pp5418,brow,429,trial6,bin_20,20,8.7956
pp5418,brow,429,trial7,bin_0,0,12.6479
pp5418,brow,429,trial7,bin_1,1,10.2178
pp5418,brow,429,trial7,bin_2,2,13.179
pp5418,brow,429,trial7,bin_3,3,11.9812
pp5418,brow,429,trial7,bin_4,4,13.2611
pp5418,brow,429,trial7,bin_5,5,13.7855
pp5418,brow,429,trial7,bin_6,6,10.8614
pp5418,brow,429,trial7,bin_7,7,12.0163
pp5418,brow,429,trial7,bin_8,8,11.7516
pp5418,brow,429,trial7,bin_9,9,10.9698
pp5418,brow,429,trial7,bin_10,10,12.1316
pp5418,brow,429,trial7,bin_11,11,13.2782
pp5418,brow,429,trial7,bin_12,12,12.7764
pp5418,brow,429,trial7,bin_13,13,12.2115
pp5418,brow,429,trial7,bin_14,14,9.1644
pp5418,brow,429,trial7,bin_15,15,11.4385
pp5418,brow,429,trial7,bin_16,16,12.4473
pp5418,brow,429,trial7,bin_17,17,10.6075
pp5418,brow,429,trial7,bin_18,18,9.6681
pp5418,brow,429,trial7,bin_19,19,10.2759
pp5418,brow,429,trial7,bin_20,20,14.3976
pp5418,brow,429,trial8,bin_0,0,9.9286
pp5418,brow,429,trial8,bin_1,1,15.3537
pp5418,brow,429,trial8,bin_2,2,12.3625
pp5418,brow,429,trial8,bin_3,3,11.8655
pp5418,brow,429,trial8,bin_4,4,12.4265
pp5418,brow,429,trial8,bin_5,5,10.2759
pp5418,brow,429,trial8,bin_6,6,10.5959
pp5418,brow,429,trial8,bin_7,7,11.9714
pp5418,brow,429,trial8,bin_8,8,12.0852
pp5418,brow,429,trial8,bin_9,9,12.9279
pp5418,brow,429,trial8,bin_10,10,10.9831
pp5418,brow,429,trial8,bin_11,11,9.5666
pp5418,brow,429,trial8,bin_12,12,11.2884
pp5418,brow,429,trial8,bin_13,13,9.7836
pp5418,brow,429,trial8,bin_14,14,13.0857
pp5418,brow,429,trial8,bin_15,15,13.3042
pp5418,brow,429,trial8,bin_16,16,10.0767
pp5418,brow,429,trial8,bin_17,17,13.9828
pp5418,brow,429,trial8,bin_18,18,10.5522
pp5418,brow,429,trial8,bin_19,19,11.0647
pp5418,brow,429,trial8,bin_20,20,14.901
pp5418,brow,673,trial1,bin_0,0,13.4202
pp5418,brow,673,trial1,bin_1,1,12.4332
pp5418,brow,673,trial1,bin_2,2,15.1258
pp5418,brow,673,trial1,bin_3,3,10.2516
pp5418,brow,673,trial1,bin_4,4,12.0992
pp5418,brow,673,trial1,bin_5,5,13.3523
pp5418,brow,673,trial1,bin_6,6,11.2686
pp5418,brow,673,trial1,bin_7,7,13.0417
pp5418,brow,673,trial1,bin_8,8,8.8978
pp5418,brow,673,trial1,bin_9,9,9.8391
pp5418,brow,673,trial1,bin_10,10,8.3476
pp5418,brow,673,trial1,bin_11,11,11.7888
pp5418,brow,673,trial1,bin_12,12,13.7214
pp5418,brow,673,trial1,bin_13,13,11.9044
pp5418,brow,673,trial1,bin_14,14,8.8516
pp5418,brow,673,trial1,bin_15,15,9.8064
pp5418,brow,673,trial1,bin_16,16,11.3065
pp5418,brow,673,trial1,bin_17,17,8.6387
pp5418,brow,673,trial1,bin_18,18,10.1998
pp5418,brow,673,trial1,bin_19,19,11.5765
pp5418,brow,673,trial1,bin_20,20,9.8319
pp5418,brow,673,trial2,bin_0,0,12.8913
pp5418,brow,673,trial2,bin_1,1,15.4632
pp5418,brow,673,trial2,bin_2,2,10.1914
pp5418,brow,673,trial2,bin_3,3,11.3184
pp5418,brow,673,trial2,bin_4,4,9.9771
pp5418,brow,673,trial2,bin_5,5,14.5246
pp5418,brow,673,trial2,bin_6,6,19.3509
pp5418,brow,673,trial2,bin_7,7,16.6175
pp5418,brow,673,trial2,bin_8,8,11.4033
pp5418,brow,673,trial2,bin_9,9,11.7975
pp5418,brow,673,trial2,bin_10,10,16.3438
pp5418,brow,673,trial2,bin_11,11,12.3381
pp5418,brow,673,trial2,bin_12,12,12.8895
pp5418,brow,673,trial2,bin_13,13,13.0949
pp5418,brow,673,trial2,bin_14,14,17.4001
pp5418,brow,673,trial2,bin_15,15,12.6555
pp5418,brow,673,trial2,bin_16,16,11.7877
pp5418,brow,673,trial2,bin_17,17,12.8732
pp5418,brow,673,trial2,bin_18,18,11.0091
pp5418,brow,673,trial2,bin_19,19,13.963
pp5418,brow,673,trial2,bin_20,20,10.8917
pp5418,brow,673,trial3,bin_0,0,12.2817
pp5418,brow,673,trial3,bin_1,1,14.4615
pp5418,brow,673,trial3,bin_2,2,12.2908
pp5418,brow,673,trial3,bin_3,3,12.5041
pp5418,brow,673,trial3,bin_4,4,11.6196
pp5418,brow,673,trial3,bin_5,5,12.3647
pp5418,brow,673,trial3,bin_6,6,10.9905
pp5418,brow,673,trial3,bin_7,7,13.6137
pp5418,brow,673,trial3,bin_8,8,13.0378
pp5418,brow,673,trial3,bin_9,9,12.066
pp5418,brow,673,trial3,bin_10,10,10.0053
pp5418,brow,673,trial3,bin_11,11,7.2621
pp5418,brow,673,trial3,bin_12,12,13.5736
pp5418,brow,673,trial3,bin_13,13,9.9981
pp5418,brow,673,trial3,bin_14,14,12.9501
pp5418,brow,673,trial3,bin_15,15,10.7353
pp5418,brow,673,trial3,bin_16,16,9.3044
pp5418,brow,673,trial3,bin_17,17,12.6315
pp5418,brow,673,trial3,bin_18,18,13.1645
pp5418,brow,673,trial3,bin_19,19,13.8865
pp5418,brow,673,trial3,bin_20,20,11.3847
pp5418,brow,673,trial4,bin_0,0,12.8439
pp5418,brow,673,trial4,bin_1,1,10.1997
pp5418,brow,673,trial4,bin_2,2,14.8251
pp5418,brow,673,trial4,bin_3,3,15.8926
pp5418,brow,673,trial4,bin_4,4,13.858
pp5418,brow,673,trial4,bin_5,5,14.0045
pp5418,brow,673,trial4,bin_6,6,9.1878
pp5418,brow,673,trial4,bin_7,7,12.816
pp5418,brow,673,trial4,bin_8,8,12.8065
pp5418,brow,673,trial4,bin_9,9,8.3894
pp5418,brow,673,trial4,bin_10,10,8.1346
pp5418,brow,673,trial4,bin_11,11,10.8616
pp5418,brow,673,trial4,bin_12,12,11.87
pp5418,brow,673,trial4,bin_13,13,12.3392
pp5418,brow,673,trial4,bin_14,14,12.8976
pp5418,brow,673,trial4,bin_15,15,13.88
pp5418,brow,673,trial4,bin_16,16,16.7968
pp5418,brow,673,trial4,bin_17,17,13.1542
pp5418,brow,673,trial4,bin_18,18,11.8816
pp5418,brow,673,trial4,bin_19,19,16.1194
pp5418,brow,673,trial4,bin_20,20,10.0723
pp5418,brow,673,trial5,bin_0,0,11.3371
pp5418,brow,673,trial5,bin_1,1,10.4276
pp5418,brow,673,trial5,bin_2,2,10.1979
pp5418,brow,673,trial5,bin_3,3,11.4945
pp5418,brow,673,trial5,bin_4,4,8.4034
pp5418,brow,673,trial5,bin_5,5,10.4227
pp5418,brow,673,trial5,bin_6,6,8.6789
pp5418,brow,673,trial5,bin_7,7,10.4801
pp5418,brow,673,trial5,bin_8,8,10.5934
pp5418,brow,673,trial5,bin_9,9,14.6614
pp5418,brow,673,trial5,bin_10,10,14.9144
pp5418,brow,673,trial5,bin_11,11,16.3508
pp5418,brow,673,trial5,bin_12,12,12.334
pp5418,brow,673,trial5,bin_13,13,13.9156
pp5418,brow,673,trial5,bin_14,14,10.2164
pp5418,brow,673,trial5,bin_15,15,8.2064
pp5418,brow,673,trial5,bin_16,16,12.8487
pp5418,brow,673,trial5,bin_17,17,13.9086
pp5418,brow,673,trial5,bin_18,18,11.1067
pp5418,brow,673,trial5,bin_19,19,13.1499
pp5418,brow,673,trial5,bin_20,20,12.4496
pp5418,brow,673,trial6,bin_0,0,12.5223
pp5418,brow,673,trial6,bin_1,1,11.4633
pp5418,brow,673,trial6,bin_2,2,12.6789
pp5418,brow,673,trial6,bin_3,3,13.864
pp5418,brow,673,trial6,bin_4,4,13.3556
pp5418,brow,673,trial6,bin_5,5,10.2442
pp5418,brow,673,trial6,bin_6,6,11.8906
pp5418,brow,673,trial6,bin_7,7,10.885
pp5418,brow,673,trial6,bin_8,8,15.0893
pp5418,brow,673,trial6,bin_9,9,12.1025
pp5418,brow,673,trial6,bin_10,10,11.6976
pp5418,brow,673,trial6,bin_11,11,13.037
pp5418,brow,673,trial6,bin_12,12,11.2498
pp5418,brow,673,trial6,bin_13,13,13.1819
pp5418,brow,673,trial6,bin_14,14,13.2329
pp5418,brow,673,trial6,bin_15,15,10.291
pp5418,brow,673,trial6,bin_16,16,10.2848
pp5418,brow,673,trial6,bin_17,17,10.5663
pp5418,brow,673,trial6,bin_18,18,11.1357
pp5418,brow,673,trial6,bin_19,19,10.0114
pp5418,brow,673,trial6,bin_20,20,13.2983
pp5418,brow,673,trial7,bin_0,0,8.91
pp5418,brow,673,trial7,bin_1,1,5.3416
pp5418,brow,673,trial7,bin_2,2,9.0543
pp5418,brow,673,trial7,bin_3,3,11.5172
pp5418,brow,673,trial7,bin_4,4,11.7925
pp5418,brow,673,trial7,bin_5,5,10.3349
pp5418,brow,673,trial7,bin_6,6,13.0251
pp5418,brow,673,trial7,bin_7,7,9.9968
pp5418,brow,673,trial7,bin_8,8,10.6681
pp5418,brow,673,trial7,bin_9,9,9.8381
pp5418,brow,673,trial7,bin_10,10,13.181
pp5418,brow,673,trial7,bin_11,11,10.8341
pp5418,brow,673,trial7,bin_12,12,9.8848
pp5418,brow,673,trial7,bin_13,13,11.6535
pp5418,brow,673,trial7,bin_14,14,13.7592
pp5418,brow,673,trial7,bin_15,15,13.9352
pp5418,brow,673,trial7,bin_16,16,14.0473
pp5418,brow,673,trial7,bin_17,17,13.7938
pp5418,brow,673,trial7,bin_18,18,11.4095
pp5418,brow,673,trial7,bin_19,19,10.5282
pp5418,brow,673,trial7,bin_20,20,10.2843
pp5418,brow,673,trial8,bin_0,0,12.489
pp5418,brow,673,trial8,bin_1,1,18.1292
pp5418,brow,673,trial8,bin_2,2,13.2789
pp5418,brow,673,trial8,bin_3,3,8.2458
pp5418,brow,673,trial8,bin_4,4,8.8598
pp5418,brow,673,trial8,bin_5,5,8.1695
pp5418,brow,673,trial8,bin_6,6,11.36
pp5418,brow,673,trial8,bin_7,7,10.4248
pp5418,brow,673,trial8,bin_8,8,12.9888
pp5418,brow,673,trial8,bin_9,9,9.9965
pp5418,brow,673,trial8,bin_10,10,15.8763
pp5418,brow,673,trial8,bin_11,11,11.8536
pp5418,brow,673,trial8,bin_12,12,10.4581
pp5418,brow,673,trial8,bin_13,13,13.4056
pp5418,brow,673,trial8,bin_14,14,10.6112
pp5418,brow,673,trial8,bin_15,15,13.1333
pp5418,brow,673,trial8,bin_16,16,14.3524
pp5418,brow,673,trial8,bin_17,17,11.7409
pp5418,brow,673,trial8,bin_18,18,10.0781
pp5418,brow,673,trial8,bin_19,19,10.6306
pp5418,brow,673,trial8,bin_20,20,14.7205
pp5418,brow,913,trial1,bin_0,0,11.9275
pp5418,brow,913,trial1,bin_1,1,10.4507
pp5418,brow,913,trial1,bin_2,2,9.901
pp5418,brow,913,trial1,bin_3,3,11.777
pp5418,brow,913,trial1,bin_4,4,11.9941
pp5418,brow,913,trial1,bin_5,5,12.5933
pp5418,brow,913,trial1,bin_6,6,9.1692
pp5418,brow,913,trial1,bin_7,7,16.1975
pp5418,brow,913,trial1,bin_8,8,9.329
pp5418,brow,913,trial1,bin_9,9,11.9604
pp5418,brow,913,trial1,bin_10,10,10.575
pp5418,brow,913,trial1,bin_11,11,8.622
pp5418,brow,913,trial1,bin_12,12,9.2874
pp5418,brow,913,trial1,bin_13,13,9.6372
pp5418,brow,913,trial1,bin_14,14,11.6361
pp5418,brow,913,trial1,bin_15,15,10.1757
pp5418,brow,913,trial1,bin_16,16,8.9634
pp5418,brow,913,trial1,bin_17,17,11.4613
pp5418,brow,913,trial1,bin_18,18,10.1795
pp5418,brow,913,trial1,bin_19,19,11.9164
pp5418,brow,913,trial1,bin_20,20,11.27
pp5418,brow,913,trial2,bin_0,0,14.2823
pp5418,brow,913,trial2,bin_1,1,13.4051
pp5418,brow,913,trial2,bin_2,2,12.0695
pp5418,brow,913,trial2,bin_3,3,11.0294
pp5418,brow,913,trial2,bin_4,4,11.2237
pp5418,brow,913,trial2,bin_5,5,14.9849
pp5418,brow,913,trial2,bin_6,6,8.5905
pp5418,brow,913,trial2,bin_7,7,14.6013
pp5418,brow,913,trial2,bin_8,8,8.3525
pp5418,brow,913,trial2,bin_9,9,9.8618
pp5418,brow,913,trial2,bin_10,10,11.3145
pp5418,brow,913,trial2,bin_11,11,18.4871
pp5418,brow,913,trial2,bin_12,12,11.1639
pp5418,brow,913,trial2,bin_13,13,12.2813
pp5418,brow,913,trial2,bin_14,14,11.2278
pp5418,brow,913,trial2,bin_15,15,11.5031
pp5418,brow,913,trial2,bin_16,16,11.7613
pp5418,brow,913,trial2,bin_17,17,12.4647
pp5418,brow,913,trial2,bin_18,18,12.3736
pp5418,brow,913,trial2,bin_19,19,11.8251
pp5418,brow,913,trial2,bin_20,20,9.8096
pp5418,brow,913,trial3,bin_0,0,12.1226
pp5418,brow,913,trial3,bin_1,1,15.8506
pp5418,brow,913,trial3,bin_2,2,12.2646
pp5418,brow,913,trial3,bin_3,3,12.1544
pp5418,brow,913,trial3,bin_4,4,11.7389
pp5418,brow,913,trial3,bin_5,5,10.6288
pp5418,brow,913,trial3,bin_6,6,9.2611
